Player,Pos,HT,WT,Age,Teams,GP,YOS,Nationality,Title
Sean Marks,F-C,2.0827999999999998,113.3980925,34,NOP,14,10,New Zealand,NBA 2009-2010 Players Information
Cartier Martin,F,2.0065999999999997,99.79032140000001,25,"GOS, WAS",18,1,United States,NBA 2009-2010 Players Information
Kenyon Martin,F,2.0574,108.8621688,32,DEN,58,9,United States,NBA 2009-2010 Players Information
Kevin Martin,SG,2.0065999999999997,90.26488163,27,"HOU, SAC",46,5,United States,NBA 2009-2010 Players Information
Desmond Mason,G-F,2.0065999999999997,101.60469088,32,SAC,5,9,United States,NBA 2009-2010 Players Information
Roger Mason,SG,1.9558,92.98643585,29,SAS,79,6,United States,NBA 2009-2010 Players Information
Wesley Matthews,G,1.9558,99.79032140000001,23,UTA,82,0,United States,NBA 2009-2010 Players Information
Jason Maxiell,PF,2.0065999999999997,117.9340162,27,DET,76,4,United States,NBA 2009-2010 Players Information
Sean May,PF,2.0574,120.65557042,25,SAC,37,4,United States,NBA 2009-2010 Players Information
Eric Maynor,G,1.905,79.37866475,22,"OKC, UTH",81,0,United States,NBA 2009-2010 Players Information
O.J. Mayo,SG,1.9558,95.2543977,22,MEM,82,1,United States,NBA 2009-2010 Players Information
Luc Mbah a Moute,F,2.032,104.32624510000001,23,MIL,73,1,Cameroon,NBA 2009-2010 Players Information
D.J. Mbenga,FC,2.1336,115.66605435000001,29,LAL,49,5,Democratic Republic of the CongoBelgium,NBA 2009-2010 Players Information
Antonio McDyess,F,2.0574,111.13013065000001,35,SAS,77,14,United States,NBA 2009-2010 Players Information
JaVale McGee,C,2.1336,122.4699399,22,WAS,60,1,United States,NBA 2009-2010 Players Information
Tracy McGrady,GF,2.032,95.2543977,30,"HOU, NYK",30,12,United States,NBA 2009-2010 Players Information
Dominic McGuire,F,2.0574,106.59420695,24,"SAC, WAS",51,2,United States,NBA 2009-2010 Players Information
Josh McRoberts,PF,2.0827999999999998,108.8621688,23,IND,42,2,United States,NBA 2009-2010 Players Information
Jodie Meeks,G,1.9304,95.2543977,22,"MIL, PHL",60,0,United States,NBA 2009-2010 Players Information
Pops Mensah-Bonsu,F,2.0574,106.59420695,26,"HOU, TOR",20,2,EnglandGhana,NBA 2009-2010 Players Information
C.J. Miles,GF,1.9811999999999999,99.79032140000001,22,UTA,63,4,United States,NBA 2009-2010 Players Information
Darko Milicic,FC,2.1336,124.73790175,24,"MIN, NYK",32,6,Serbia,NBA 2009-2010 Players Information
Andre Miller,PG,1.905,90.718474,33,POR,82,10,United States,NBA 2009-2010 Players Information
Brad Miller,C,2.1336,118.38760857000001,33,CHI,82,11,United States,NBA 2009-2010 Players Information
Mike Miller,GF,2.032,98.88313666,30,WAS,54,9,United States,NBA 2009-2010 Players Information
Patty Mills,G,1.8796,81.6466266,21,POR,10,0,Australia,NBA 2009-2010 Players Information
Paul Millsap,FC,2.0065999999999997,113.3980925,25,UTA,82,3,United States,NBA 2009-2010 Players Information
Nazr Mohammed,C,2.0827999999999998,113.3980925,32,CHA,58,11,United States,NBA 2009-2010 Players Information
Jamario Moon,F,2.032,92.98643585,29,CLE,61,2,United States,NBA 2009-2010 Players Information
Mikki Moore,F-C,2.1082,102.05828325,34,GSW,23,12,United States,NBA 2009-2010 Players Information
Randolph Morris,C,2.1082,125.19149412,24,ATL,28,3,United States,NBA 2009-2010 Players Information
Adam Morrison,SF,2.032,89.81128926000001,25,LAL,31,3,United States,NBA 2009-2010 Players Information
Anthony Morrow,GF,1.9558,95.2543977,24,GSW,69,1,United States,NBA 2009-2010 Players Information
Byron Mullens,C,2.1336,122.4699399,21,OKC,13,0,United States,NBA 2009-2010 Players Information
Troy Murphy,FC,2.1082,111.13013065000001,29,IND,72,8,United States,NBA 2009-2010 Players Information
Flip Murray,SG,1.905,90.718474,30,"CHA, CHI",75,7,United States,NBA 2009-2010 Players Information
Eduardo Najera,F,2.032,106.59420695,33,"DAL, NJN",46,9,Mexico,NBA 2009-2010 Players Information
Steve Nash,G,1.905,80.73944186,36,PHX,81,13,CanadaSouth Africa,NBA 2009-2010 Players Information
Jameer Nelson,G,1.8288,86.1825503,28,ORL,65,5,United States,NBA 2009-2010 Players Information
Maybyner Nene,C,2.1082,113.3980925,27,DEN,82,7,Brazil,NBA 2009-2010 Players Information
Rasho Nesterovic,C,2.1336,115.66605435000001,33,TOR,42,11,Slovenia,NBA 2009-2010 Players Information
Joakim Noah,FC,2.1082,104.32624510000001,25,CHI,64,2,FranceUnited States,NBA 2009-2010 Players Information
Andres Nocioni,F,2.0065999999999997,102.05828325,30,SAC,75,5,Argentina,NBA 2009-2010 Players Information
Steve Novak,F,2.0827999999999998,102.05828325,26,LAC,54,3,United States,NBA 2009-2010 Players Information
Dirk Nowitzki,PF,2.1336,111.13013065000001,31,DAL,81,11,Germany,NBA 2009-2010 Players Information
Patrick O'Bryant,C,2.1336,113.3980925,23,TOR,11,3,United States,NBA 2009-2010 Players Information
Jermaine O'Neal,FC,2.1082,106.59420695,31,MIA,70,13,United States,NBA 2009-2010 Players Information
Shaquille O'Neal,C,2.159,147.41752025,37,CLE,53,17,United States,NBA 2009-2010 Players Information
Fabricio Oberto,FC,2.0827999999999998,111.13013065000001,34,WAS,57,4,ArgentinaItaly,NBA 2009-2010 Players Information
Greg Oden,C,2.1336,123.83071701,22,POR,21,2,United States,NBA 2009-2010 Players Information
Lamar Odom,PF,2.0827999999999998,104.32624510000001,30,LAL,82,10,United States,NBA 2009-2010 Players Information
Emeka Okafor,FC,2.0827999999999998,115.66605435000001,27,NOP,82,5,United States,NBA 2009-2010 Players Information
Mehmet Okur,FC,2.1082,112.94450013000001,30,UTA,73,7,Turkey,NBA 2009-2010 Players Information
Kevin Ollie,G,1.9304,88.45051215000001,37,OKC,25,13,United States,NBA 2009-2010 Players Information
Travis Outlaw,F,2.0574,93.89362059,25,"LAC, POR",34,6,United States,NBA 2009-2010 Players Information
Zaza Pachulia,C,2.1082,122.4699399,26,ATL,78,6,Georgia,NBA 2009-2010 Players Information
Jannero Pargo,PG,1.8541999999999998,83.91458845000001,30,CHI,63,6,United States,NBA 2009-2010 Players Information
Anthony Parker,GF,1.9811999999999999,97.52235955,34,CLE,81,6,United States,NBA 2009-2010 Players Information
Tony Parker,G,1.8796,83.91458845000001,27,SAS,56,8,France,NBA 2009-2010 Players Information
Chris Paul,PG,1.8288,79.37866475,24,NOP,45,4,United States,NBA 2009-2010 Players Information
Sasha Pavlovic,GF,2.0065999999999997,106.59420695,26,MIN,71,6,Serbia,NBA 2009-2010 Players Information
Oleksiy Pecherov,C,2.1336,105.23342984,24,MIN,44,2,Ukraine,NBA 2009-2010 Players Information
Kendrick Perkins,C,2.0827999999999998,122.4699399,25,BOS,78,6,United States,NBA 2009-2010 Players Information
Morris Peterson,G,2.0065999999999997,99.79032140000001,32,NOP,46,9,United States,NBA 2009-2010 Players Information
Johan Petro,C,2.1336,112.03731539,24,DEN,36,4,France,NBA 2009-2010 Players Information
Paul Pierce,SF,2.0065999999999997,106.59420695,32,BOS,71,11,United States,NBA 2009-2010 Players Information
Mickael Pietrus,GF,1.9811999999999999,97.52235955,28,ORL,75,6,France,NBA 2009-2010 Players Information
James Posey,F,2.032,98.42954429000001,33,NOP,77,10,United States,NBA 2009-2010 Players Information
Leon Powe,F,2.032,108.8621688,26,CLE,20,3,United States,NBA 2009-2010 Players Information
Josh Powell,FC,2.0574,102.05828325,27,LAL,63,5,United States,NBA 2009-2010 Players Information
A.J. Price,G,1.8796,88.45051215000001,23,IND,56,0,United States,NBA 2009-2010 Players Information
Ronnie Price,G,1.8796,86.1825503,26,UTA,60,4,United States,NBA 2009-2010 Players Information
Tayshaun Prince,F,2.0574,96.16158244,30,DET,49,7,United States,NBA 2009-2010 Players Information
Joel Przybilla,C,2.159,111.13013065000001,30,POR,30,9,United States,NBA 2009-2010 Players Information
Chris Quinn,G,1.8796,79.37866475,26,NJN,25,3,United States,NBA 2009-2010 Players Information
Vladimir Radmanovic,PF,2.0827999999999998,106.59420695,29,"CHA, GOS",41,8,Serbia,NBA 2009-2010 Players Information
Anthony Randolph,PF,2.1082,102.05828325,20,GSW,33,1,United StatesSlovenia,NBA 2009-2010 Players Information
Shavlik Randolph,F,2.0827999999999998,107.04779932000001,26,"MIA, POR",6,4,United States,NBA 2009-2010 Players Information
Zach Randolph,PF,2.0574,117.9340162,28,MEM,81,8,United States,NBA 2009-2010 Players Information
Theo Ratliff,C,2.0827999999999998,106.59420695,36,"CHA, SAN",49,14,United States,NBA 2009-2010 Players Information
Michael Redd,G,1.9811999999999999,99.79032140000001,30,MIL,18,9,United States,NBA 2009-2010 Players Information
J.J. Redick,G,1.9304,90.718474,25,ORL,82,3,United States,NBA 2009-2010 Players Information
Chris Richard,F,2.0574,115.66605435000001,25,CHI,18,1,United States,NBA 2009-2010 Players Information
Jason Richardson,GF,1.9811999999999999,102.05828325,29,PHX,79,8,United States,NBA 2009-2010 Players Information
Quentin Richardson,GF,1.9811999999999999,101.15109851000001,29,MIA,76,9,United States,NBA 2009-2010 Players Information
Luke Ridnour,PG,1.8796,79.37866475,29,MIL,82,6,United States,NBA 2009-2010 Players Information
Nate Robinson,G,1.7526,81.6466266,25,"BOS, NYK",56,4,United States,NBA 2009-2010 Players Information
Sergio Rodriguez,PG,1.905,79.83225712000001,23,"NYK, SAC",66,3,Spain,NBA 2009-2010 Players Information
Rajon Rondo,PG,1.8541999999999998,81.6466266,24,BOS,81,3,United States,NBA 2009-2010 Players Information
Derrick Rose,PG,1.905,90.718474,21,CHI,78,1,United States,NBA 2009-2010 Players Information
Quinton Ross,GF,1.9811999999999999,88.45051215000001,28,"DAL, WAS",52,6,United States,NBA 2009-2010 Players Information
Brandon Roy,G,1.9811999999999999,95.70799007000001,25,POR,65,3,United States,NBA 2009-2010 Players Information
Brandon Rush,SG,1.9811999999999999,99.79032140000001,24,IND,82,1,United States,NBA 2009-2010 Players Information
Kareem Rush,G,1.9811999999999999,91.17206637000001,29,LAC,7,7,United States,NBA 2009-2010 Players Information
John Salmons,GF,2.0065999999999997,95.2543977,30,"CHI, MIL",81,7,United States,NBA 2009-2010 Players Information
Brian Scalabrine,PF,2.0574,109.31576117,31,BOS,52,8,United States,NBA 2009-2010 Players Information
Luis Scola,PF,2.0574,109.31576117,29,HOU,82,2,Argentina,NBA 2009-2010 Players Information
Thabo Sefolosha,GF,2.0065999999999997,99.79032140000001,25,OKC,82,3,Switzerland,NBA 2009-2010 Players Information
Ramon Sessions,G,1.905,86.1825503,23,MIN,82,2,United States,NBA 2009-2010 Players Information
Bobby Simmons,F,1.9811999999999999,106.59420695,29,NJN,23,8,United States,NBA 2009-2010 Players Information
James Singleton,F,2.032,104.32624510000001,28,"DAL, WAS",57,3,United States,NBA 2009-2010 Players Information
Brian Skinner,FC,2.0574,115.66605435000001,33,LAC,16,11,United States,NBA 2009-2010 Players Information
Craig Smith,PF,2.0065999999999997,113.3980925,26,LAC,75,3,United States,NBA 2009-2010 Players Information
J.R. Smith,SG,1.9811999999999999,102.05828325,24,DEN,75,5,United States,NBA 2009-2010 Players Information
Jason Smith,PF,2.1336,108.8621688,23,PHI,56,2,United States,NBA 2009-2010 Players Information
Joe Smith,F,2.0827999999999998,102.05828325,34,ATL,64,14,United States,NBA 2009-2010 Players Information
Josh Smith,PF,2.0574,102.05828325,24,ATL,81,5,United States,NBA 2009-2010 Players Information
Darius Songaila,PF,2.032,112.49090776,32,NOP,75,6,Lithuania,NBA 2009-2010 Players Information
Marreese Speights,C,2.0827999999999998,115.66605435000001,22,PHI,62,1,United States,NBA 2009-2010 Players Information
Jerry Stackhouse,SF,1.9811999999999999,98.88313666,35,MIL,42,14,United States,NBA 2009-2010 Players Information
DeShawn Stevenson,SG,1.9558,98.88313666,28,"DAL, WAS",64,9,United States,NBA 2009-2010 Players Information
Peja Stojakovic,F,2.0827999999999998,103.87265273,32,NOP,62,11,SerbiaGreece,NBA 2009-2010 Players Information
Amar'e Stoudemire,FC,2.0827999999999998,111.13013065000001,27,PHX,82,7,United States,NBA 2009-2010 Players Information
Rodney Stuckey,G,1.9558,92.98643585,23,DET,73,2,United States,NBA 2009-2010 Players Information
DaJuan Summers,PF,2.032,104.32624510000001,22,DET,44,0,United States,NBA 2009-2010 Players Information
Jermaine Taylor,G,1.9558,92.98643585,23,HOU,31,0,United States,NBA 2009-2010 Players Information
Jeff Teague,PG,1.905,88.45051215000001,21,ATL,71,0,United States,NBA 2009-2010 Players Information
Sebastian Telfair,PG,1.8288,77.1107029,24,"CLE, LAC",43,5,United States,NBA 2009-2010 Players Information
Garrett Temple,G,1.9558,88.45051215000001,23,"HOU, SAC, SAN",27,0,United States,NBA 2009-2010 Players Information
Jason Terry,G,1.8796,83.91458845000001,32,DAL,77,10,United States,NBA 2009-2010 Players Information
Hasheem Thabeet,C,2.2098,121.10916279,23,MEM,68,0,Tanzania,NBA 2009-2010 Players Information
Etan Thomas,C,2.0574,116.11964672,31,OKC,23,9,United States,NBA 2009-2010 Players Information
Kenny Thomas,F,2.0065999999999997,111.13013065000001,32,SAC,26,10,United States,NBA 2009-2010 Players Information
Kurt Thomas,FC,2.0574,108.8621688,37,MIL,70,14,United States,NBA 2009-2010 Players Information
Tim Thomas,F,2.0827999999999998,108.8621688,33,DAL,18,12,United States,NBA 2009-2010 Players Information
Tyrus Thomas,F,2.0574,97.52235955,23,"CHA, CHI",54,3,United States,NBA 2009-2010 Players Information
Jason Thompson,PF,2.1082,113.3980925,23,SAC,75,1,United States,NBA 2009-2010 Players Information
Al Thornton,F,2.032,92.07925111,26,"LAC, WAS",75,2,United States,NBA 2009-2010 Players Information
Marcus Thornton,SG,1.9304,92.98643585,22,NOP,73,0,United States,NBA 2009-2010 Players Information
Jamaal Tinsley,PG,1.905,85.27536556,32,MEM,38,8,United States,NBA 2009-2010 Players Information
Anthony Tolliver,PF,2.032,111.13013065000001,24,"GOS, POR",46,2,United States,NBA 2009-2010 Players Information
Alando Tucker,F,1.9811999999999999,92.98643585,26,"MIN, PHX",15,2,United States,NBA 2009-2010 Players Information
Ronny Turiaf,FC,2.0827999999999998,109.31576117,27,GSW,42,4,France,NBA 2009-2010 Players Information
Hedo Turkoglu,F,2.0827999999999998,99.79032140000001,30,TOR,74,9,Turkey,NBA 2009-2010 Players Information
Ime Udoka,G-F,1.9558,99.79032140000001,32,SAC,69,6,United StatesNigeria,NBA 2009-2010 Players Information
Beno Udrih,G,1.9304,92.98643585,27,SAC,79,5,Slovenia,NBA 2009-2010 Players Information
Roko Ukic,G,1.9558,83.00740371,25,MIL,13,1,Croatia,NBA 2009-2010 Players Information
Anderson Varejao,C,2.0827999999999998,123.83071701,27,CLE,76,5,Brazil,NBA 2009-2010 Players Information
Charlie Villanueva,F,2.1082,107.95498406,25,DET,78,4,United StatesDominican Republic,NBA 2009-2010 Players Information
Sasha Vujacic,G,2.0065999999999997,88.45051215000001,25,LAL,67,5,Slovenia,NBA 2009-2010 Players Information
Dwyane Wade,SG,1.9304,99.79032140000001,28,MIA,77,6,United States,NBA 2009-2010 Players Information
Henry Walker,GF,1.9811999999999999,106.59420695,22,"BOS, NYK",35,1,United States,NBA 2009-2010 Players Information
Ben Wallace,FC,2.0574,108.8621688,35,DET,69,13,United States,NBA 2009-2010 Players Information
Gerald Wallace,F,2.0065999999999997,99.79032140000001,27,CHA,76,8,United States,NBA 2009-2010 Players Information
Rasheed Wallace,FC,2.1082,104.32624510000001,35,BOS,79,14,United States,NBA 2009-2010 Players Information
Luke Walton,F,2.032,106.59420695,29,LAL,29,6,United States,NBA 2009-2010 Players Information
Hakim Warrick,F,2.0574,99.33672903,27,"CHI, MIL",76,4,United States,NBA 2009-2010 Players Information
C.J. Watson,G,1.8796,79.37866475,25,GSW,65,2,United States,NBA 2009-2010 Players Information
Earl Watson,PG,1.8541999999999998,90.26488163,30,IND,79,8,United States,NBA 2009-2010 Players Information
Kyle Weaver,SG,1.9811999999999999,90.718474,24,OKC,12,1,United States,NBA 2009-2010 Players Information
Martell Webster,SF,2.0065999999999997,104.32624510000001,23,POR,82,4,United States,NBA 2009-2010 Players Information
Sonny Weems,SF,1.9811999999999999,92.98643585,23,TOR,69,1,United States,NBA 2009-2010 Players Information
David West,PF,2.0574,113.3980925,29,NOP,81,6,United States,NBA 2009-2010 Players Information
Delonte West,G,1.905,81.6466266,26,CLE,60,5,United States,NBA 2009-2010 Players Information
Mario West,G,1.9558,95.2543977,25,ATL,39,2,United States,NBA 2009-2010 Players Information
Russell Westbrook,G,1.9304,90.718474,21,OKC,82,1,United States,NBA 2009-2010 Players Information
D.J. White,PF,2.0574,113.3980925,23,OKC,12,1,United States,NBA 2009-2010 Players Information
Chris Wilcox,FC,2.0827999999999998,106.59420695,27,DET,34,7,United States,NBA 2009-2010 Players Information
Damien Wilkins,GF,1.9811999999999999,102.05828325,30,MIN,80,5,United States,NBA 2009-2010 Players Information
Mike Wilks,G,1.778,83.91458845000001,30,OKC,4,8,United States,NBA 2009-2010 Players Information
Deron Williams,PG,1.905,90.718474,25,UTA,76,4,United States,NBA 2009-2010 Players Information
Jason Williams,G,1.8541999999999998,86.1825503,34,ORL,82,10,United States,NBA 2009-2010 Players Information
Jawad Williams,F,2.0574,102.05828325,27,CLE,54,1,United States,NBA 2009-2010 Players Information
Lou Williams,G,1.8541999999999998,79.37866475,23,PHI,64,4,United States,NBA 2009-2010 Players Information
Marcus D. Williams,G,1.905,92.98643585,24,MEM,62,3,United States,NBA 2009-2010 Players Information
Marvin Williams,SF,2.0574,107.50139169,23,ATL,81,4,United States,NBA 2009-2010 Players Information
Mo Williams,G,1.8541999999999998,89.81128926000001,27,CLE,69,6,United States,NBA 2009-2010 Players Information
Reggie Williams,F,1.9811999999999999,92.98643585,23,GSW,24,0,United States,NBA 2009-2010 Players Information
Sean Williams,C,2.0827999999999998,106.59420695,23,NJN,20,2,United States,NBA 2009-2010 Players Information
Shelden Williams,PF,2.0574,113.3980925,26,BOS,54,3,United States,NBA 2009-2010 Players Information
Terrence Williams,GF,1.9811999999999999,99.79032140000001,22,NJN,78,0,United States,NBA 2009-2010 Players Information
Metta World Peace,SF,2.0065999999999997,117.9340162,30,LAL,77,10,United States,NBA 2009-2010 Players Information
Antoine Wright,GF,2.0065999999999997,95.2543977,26,TOR,67,4,United States,NBA 2009-2010 Players Information
Dorell Wright,F,2.0574,92.98643585,24,MIA,72,5,United States,NBA 2009-2010 Players Information
Julian Wright,F,2.032,102.05828325,22,NOP,68,2,United States,NBA 2009-2010 Players Information
Jianlian Yi,F,2.1336,113.3980925,22,NJN,52,2,China,NBA 2009-2010 Players Information
Nick Young,SG,2.0065999999999997,95.2543977,24,WAS,74,2,United States,NBA 2009-2010 Players Information
Sam Young,F,1.9811999999999999,102.05828325,24,MEM,80,0,United StatesLebanon,NBA 2009-2010 Players Information
Thaddeus Young,F,2.032,102.05828325,21,PHI,67,2,United States,NBA 2009-2010 Players Information
