Player,Pos,HT,WT,Age,Teams,GP,YOS,Nationality,Title
Eric Montross,C,2.1336,122.4699399,26,"DET, PHL",48,3,United States,NBA 1997-1998 Players Information
Chris Morris,SF,2.032,95.2543977,32,UTA,54,9,United States,NBA 1997-1998 Players Information
Lawrence Moten,G,1.9558,83.91458845000001,25,WAS,8,2,United States,NBA 1997-1998 Players Information
Alonzo Mourning,C,2.0827999999999998,108.8621688,28,MIA,58,5,United States,NBA 1997-1998 Players Information
Chris Mullin,SF,2.0065999999999997,97.52235955,34,IND,82,12,United States,NBA 1997-1998 Players Information
Eric Murdock,G,1.8541999999999998,86.1825503,29,MIA,82,6,United States,NBA 1997-1998 Players Information
Lamond Murray,SF,2.0065999999999997,107.04779932000001,24,LAC,79,3,United States,NBA 1997-1998 Players Information
Tracy Murray,F,2.0065999999999997,102.05828325,26,WAS,82,5,United States,NBA 1997-1998 Players Information
Dikembe Mutombo,C,2.1844,117.9340162,31,ATL,82,6,Democratic Republic of the Congo,NBA 1997-1998 Players Information
Martin Muursepp,F-C,2.0827999999999998,106.59420695,23,DAL,41,1,Estonia,NBA 1997-1998 Players Information
Pete Myers,GF,1.9811999999999999,81.6466266,34,NYK,9,8,United States,NBA 1997-1998 Players Information
Steve Nash,G,1.905,80.73944186,24,PHX,76,1,CanadaSouth Africa,NBA 1997-1998 Players Information
Ivano Newbill,F,2.0574,111.13013065000001,27,VAN,28,3,United States,NBA 1997-1998 Players Information
Johnny Newman,SF,2.0065999999999997,86.1825503,34,DEN,74,11,United States,NBA 1997-1998 Players Information
Jeff Nordgaard,F,2.0065999999999997,102.05828325,19,MIL,13,0,United StatesPoland,NBA 1997-1998 Players Information
Charles O'Bannon,F,1.9558,94.80080533,23,DET,30,0,United States,NBA 1997-1998 Players Information
Jermaine O'Neal,FC,2.1082,106.59420695,19,POR,60,1,United States,NBA 1997-1998 Players Information
Shaquille O'Neal,C,2.159,147.41752025,25,LAL,60,5,United States,NBA 1997-1998 Players Information
Charles Oakley,PF,2.032,102.05828325,34,NYK,79,12,United States,NBA 1997-1998 Players Information
Hakeem Olajuwon,C,2.1336,115.66605435000001,35,HOU,47,13,NigeriaUnited States,NBA 1997-1998 Players Information
Brian Oliver,SG,1.9304,95.2543977,29,ATL,5,4,United States,NBA 1997-1998 Players Information
Jimmy Oliver,F,2.0065999999999997,92.98643585,28,WAS,1,4,United States,NBA 1997-1998 Players Information
Kevin Ollie,G,1.9304,88.45051215000001,25,"DAL, ORL",35,1,United States,NBA 1997-1998 Players Information
Greg Ostertag,C,2.1844,127.00586360000001,24,UTA,63,2,United States,NBA 1997-1998 Players Information
Bo Outlaw,F,2.032,95.2543977,26,ORL,82,4,United States,NBA 1997-1998 Players Information
Doug Overton,SG,1.905,86.1825503,28,PHI,23,6,United States,NBA 1997-1998 Players Information
Billy Owens,SF,2.032,99.79032140000001,28,SAC,78,6,United States,NBA 1997-1998 Players Information
Robert Pack,SG,1.8796,81.6466266,29,DAL,12,6,United States,NBA 1997-1998 Players Information
Anthony Parker,GF,1.9811999999999999,97.52235955,22,PHI,37,0,United States,NBA 1997-1998 Players Information
Cherokee Parks,C,2.1082,106.59420695,25,MIN,79,2,United States,NBA 1997-1998 Players Information
Gary Payton,G,1.9304,81.6466266,29,SEA,82,7,United States,NBA 1997-1998 Players Information
Anthony Peeler,G,1.9304,94.34721296000001,28,"MIN, VAN",38,5,United States,NBA 1997-1998 Players Information
Will Perdue,C,2.1336,108.8621688,32,SAS,79,9,United States,NBA 1997-1998 Players Information
Sam Perkins,PF,2.0574,106.59420695,36,SEA,81,13,United States,NBA 1997-1998 Players Information
Elliot Perry,PG,1.8288,68.0388555,28,MIL,81,6,United States,NBA 1997-1998 Players Information
Chuck Person,SF,2.032,99.79032140000001,33,SAS,61,11,United States,NBA 1997-1998 Players Information
Wesley Person,SG,1.9811999999999999,88.45051215000001,26,CLE,82,3,United States,NBA 1997-1998 Players Information
Bobby Phills,SG,1.9558,97.52235955,28,CHA,62,6,United States,NBA 1997-1998 Players Information
Eric Piatkowski,G-F,2.0065999999999997,95.2543977,27,LAC,67,3,United States,NBA 1997-1998 Players Information
Ricky Pierce,SG,1.9304,92.98643585,38,MIL,39,15,United States,NBA 1997-1998 Players Information
Scottie Pippen,SF,2.032,103.41906036,32,CHI,44,10,United States,NBA 1997-1998 Players Information
Scot Pollard,C-F,2.1082,120.20197805000001,23,DET,33,0,United States,NBA 1997-1998 Players Information
Olden Polynice,C,2.1082,99.79032140000001,33,SAC,70,10,Haiti,NBA 1997-1998 Players Information
Mark Pope,C,2.0827999999999998,106.59420695,25,IND,28,0,United States,NBA 1997-1998 Players Information
Terry Porter,PG,1.905,88.45051215000001,34,MIN,82,12,United States,NBA 1997-1998 Players Information
Vitaly Potapenko,C-F,2.0827999999999998,127.00586360000001,22,CLE,80,1,Ukraine,NBA 1997-1998 Players Information
Brent Price,PG,1.8541999999999998,74.84274105,29,HOU,72,5,United States,NBA 1997-1998 Players Information
Mark Price,PG,1.8288,77.1107029,34,ORL,63,11,United States,NBA 1997-1998 Players Information
Theo Ratliff,C,2.0827999999999998,106.59420695,24,"DET, PHL",82,2,United States,NBA 1997-1998 Players Information
Eldridge Recasner,SG,1.905,86.1825503,30,ATL,59,3,United States,NBA 1997-1998 Players Information
Bryant Reeves,C,2.1336,124.73790175,24,VAN,74,2,United States,NBA 1997-1998 Players Information
Khalid Reeves,G,1.905,90.718474,25,DAL,82,3,United States,NBA 1997-1998 Players Information
Don Reid,PF,2.032,113.3980925,24,DET,68,2,United States,NBA 1997-1998 Players Information
J.R. Reid,PF,2.0574,112.03731539,29,CHA,79,7,United States,NBA 1997-1998 Players Information
Shawn Respert,G,1.8541999999999998,88.45051215000001,26,"DAL, TOR",57,2,United States,NBA 1997-1998 Players Information
Rodrick Rhodes,G-F,1.9811999999999999,102.05828325,24,HOU,58,0,United States,NBA 1997-1998 Players Information
Glen Rice,SF,2.032,103.41906036,30,CHA,82,8,United States,NBA 1997-1998 Players Information
Pooh Richardson,PG,1.8541999999999998,81.6466266,31,LAC,69,8,United States,NBA 1997-1998 Players Information
Mitch Richmond,SG,1.9558,97.52235955,32,SAC,70,9,United States,NBA 1997-1998 Players Information
J.R. Rider,SG,1.9558,97.52235955,26,POR,74,4,United States,NBA 1997-1998 Players Information
Eric Riley,C,2.1336,111.13013065000001,27,DAL,39,3,United States,NBA 1997-1998 Players Information
Stanley Roberts,C,2.1336,129.27382545,28,MIN,74,6,United States,NBA 1997-1998 Players Information
Chris Robinson,G,1.9558,92.98643585,23,"SAC, VAN",35,1,United States,NBA 1997-1998 Players Information
Cliff Robinson,PF,2.0827999999999998,102.05828325,31,PHX,80,8,United States,NBA 1997-1998 Players Information
David Robinson,C,2.159,113.3980925,32,SAS,73,8,United States,NBA 1997-1998 Players Information
Glenn Robinson,SF,2.0065999999999997,102.05828325,25,MIL,56,3,United States,NBA 1997-1998 Players Information
James Robinson,G,1.8796,81.6466266,27,LAC,70,4,United States,NBA 1997-1998 Players Information
Larry Robinson,SG,1.905,81.6466266,30,VAN,6,4,United States,NBA 1997-1998 Players Information
Dennis Rodman,PF,2.0065999999999997,95.2543977,36,CHI,80,11,United States,NBA 1997-1998 Players Information
Carlos Rogers,FC,2.1082,99.79032140000001,27,"POR, TOR",21,3,United States,NBA 1997-1998 Players Information
"Roy Rogers, Jr.",F,2.0827999999999998,106.59420695,24,"BOS, TOR",15,1,United States,NBA 1997-1998 Players Information
Rodney Rogers,F,2.0065999999999997,106.59420695,26,LAC,76,4,United States,NBA 1997-1998 Players Information
Sean Rooks,C,2.0827999999999998,113.3980925,28,LAL,41,5,United States,NBA 1997-1998 Players Information
Jalen Rose,G,2.032,95.2543977,25,IND,82,3,United States,NBA 1997-1998 Players Information
Malik Rose,F,2.0065999999999997,113.3980925,23,SAS,53,1,United States,NBA 1997-1998 Players Information
Donald Royal,PF,2.032,95.2543977,31,"CHA, ORL",31,8,United States,NBA 1997-1998 Players Information
Clifford Rozier,FC,2.1082,111.13013065000001,25,MIN,6,3,United States,NBA 1997-1998 Players Information
Bryon Russell,SG,2.0065999999999997,102.05828325,27,UTA,82,4,United States,NBA 1997-1998 Players Information
Arvydas Sabonis,C,2.2098,126.55227123,33,POR,73,2,Lithuania,NBA 1997-1998 Players Information
Kevin Salvadori,C,2.1336,104.77983747,27,SAC,16,2,United States,NBA 1997-1998 Players Information
Danny Schayes,C,2.1082,106.59420695,38,ORL,74,16,United States,NBA 1997-1998 Players Information
Detlef Schrempf,SF,2.0574,97.06876718000001,35,SEA,78,12,GermanyUnited States,NBA 1997-1998 Players Information
Dennis Scott,SF,2.032,103.87265273,29,"DAL, PHX",81,7,United States,NBA 1997-1998 Players Information
Shawnelle Scott,C,2.0827999999999998,113.3980925,25,CLE,41,2,United States,NBA 1997-1998 Players Information
Shea Seals,G,1.9558,95.2543977,22,LAL,4,0,United States,NBA 1997-1998 Players Information
Malik Sealy,G,2.032,86.1825503,28,DET,77,5,United States,NBA 1997-1998 Players Information
Rony Seikaly,C,2.1082,104.32624510000001,32,"NJN, ORL",56,9,United StatesLebanon,NBA 1997-1998 Players Information
God Shammgod,G,1.8288,76.65711053,21,WAS,20,0,United States,NBA 1997-1998 Players Information
Brian Shaw,PG,1.9811999999999999,86.1825503,31,"GOS, PHL",59,8,United States,NBA 1997-1998 Players Information
Dickey Simpkins,PF,2.0574,112.49090776,25,"CHI, GOS",40,3,United States,NBA 1997-1998 Players Information
Reggie Slater,F,2.0065999999999997,97.52235955,27,TOR,78,3,United States,NBA 1997-1998 Players Information
Charles Cornelius Smith,SG,1.9304,87.99691978,22,"LAC, MIA",34,0,United States,NBA 1997-1998 Players Information
Joe Smith,F,2.0827999999999998,102.05828325,22,"GOS, PHL",79,2,United States,NBA 1997-1998 Players Information
Michael Smith,F,2.032,104.32624510000001,25,"SAC, VAN",48,3,United States,NBA 1997-1998 Players Information
Steve Smith,SG,2.0065999999999997,90.718474,28,ATL,73,6,United States,NBA 1997-1998 Players Information
Tony Smith,G,1.905,83.91458845000001,29,MIL,7,7,United States,NBA 1997-1998 Players Information
Rik Smits,C,2.2352,113.3980925,31,IND,73,9,Netherlands,NBA 1997-1998 Players Information
Eric Snow,G,1.905,86.1825503,24,"PHL, SEA",64,2,United States,NBA 1997-1998 Players Information
Felton Spencer,C,2.1336,120.20197805000001,30,GSW,68,7,United States,NBA 1997-1998 Players Information
Latrell Sprewell,SG,1.9558,86.1825503,27,GSW,14,5,United States,NBA 1997-1998 Players Information
Jerry Stackhouse,SF,1.9811999999999999,98.88313666,23,"DET, PHL",79,2,United States,NBA 1997-1998 Players Information
John Starks,SG,1.905,81.6466266,32,NYK,82,8,United States,NBA 1997-1998 Players Information
Joe Stephens,F,2.0065999999999997,95.2543977,25,HOU,7,1,United States,NBA 1997-1998 Players Information
Kebu Stewart,F,2.032,108.40857643000001,24,PHI,15,0,United States,NBA 1997-1998 Players Information
Michael Stewart,FC,2.0827999999999998,104.32624510000001,22,SAC,81,0,FranceUnited States,NBA 1997-1998 Players Information
Bryant Stith,SG,1.9558,94.80080533,27,DEN,31,5,United States,NBA 1997-1998 Players Information
John Stockton,PG,1.8541999999999998,77.1107029,35,UTA,64,13,United States,NBA 1997-1998 Players Information
Ed Stokes,C,2.1336,119.74838568000001,26,TOR,4,2,United States,NBA 1997-1998 Players Information
Damon Stoudamire,G,1.778,77.56429527,24,"POR, TOR",71,2,United States,NBA 1997-1998 Players Information
Erick Strickland,G,1.905,95.2543977,24,DAL,67,1,United States,NBA 1997-1998 Players Information
Mark Strickland,PF,2.0574,95.2543977,27,MIA,51,3,United States,NBA 1997-1998 Players Information
Rod Strickland,PG,1.905,79.37866475,31,WAS,76,9,United States,NBA 1997-1998 Players Information
Derek Strong,F,2.032,99.79032140000001,30,ORL,58,6,United States,NBA 1997-1998 Players Information
Bob Sura,G,1.9558,90.718474,24,CLE,46,2,United States,NBA 1997-1998 Players Information
Zan Tabak,C,2.1336,111.13013065000001,27,"BOS, TOR",57,3,Croatia,NBA 1997-1998 Players Information
Johnny Taylor,F,2.0574,99.79032140000001,23,ORL,12,0,United States,NBA 1997-1998 Players Information
Mo Taylor,F,2.0574,120.20197805000001,21,LAC,71,0,United States,NBA 1997-1998 Players Information
Carl Thomas,G,1.9304,79.37866475,28,"CLE, GOS, ORL",43,4,United States,NBA 1997-1998 Players Information
John Thomas,FC,2.0574,120.20197805000001,22,"BOS, TOR",54,0,United States,NBA 1997-1998 Players Information
Kurt Thomas,FC,2.0574,108.8621688,25,DAL,5,2,United States,NBA 1997-1998 Players Information
Tim Thomas,F,2.0827999999999998,108.8621688,21,PHI,77,0,United States,NBA 1997-1998 Players Information
Brooks Thompson,G,1.9304,87.54332741,27,"NYK, PHX",30,3,United States,NBA 1997-1998 Players Information
Otis Thorpe,PF,2.0574,102.05828325,35,"SAC, VAN",74,13,United States,NBA 1997-1998 Players Information
Gary Trent,PF,2.032,113.3980925,23,"POR, TOR",54,2,United States,NBA 1997-1998 Players Information
Nick Van Exel,PG,1.8541999999999998,77.1107029,26,LAL,64,4,United States,NBA 1997-1998 Players Information
Keith Van Horn,F,2.0827999999999998,99.79032140000001,22,NJN,62,0,United States,NBA 1997-1998 Players Information
David Vaughn,F,2.0574,108.8621688,24,"CHI, GOS, NJN",40,2,United States,NBA 1997-1998 Players Information
Jacque Vaughn,G,1.8541999999999998,86.1825503,23,UTA,45,0,United States,NBA 1997-1998 Players Information
Loy Vaught,PF,2.0574,104.32624510000001,31,LAC,11,7,United States,NBA 1997-1998 Players Information
Stojko Vrankovic,C,2.159,115.21246198,34,LAC,65,3,Croatia,NBA 1997-1998 Players Information
Antoine Walker,F,2.0574,120.20197805000001,21,BOS,82,1,United States,NBA 1997-1998 Players Information
Samaki Walker,PF,2.0574,113.3980925,22,DAL,41,1,United States,NBA 1997-1998 Players Information
Ben Wallace,FC,2.0574,108.8621688,23,WAS,67,1,United States,NBA 1997-1998 Players Information
John Wallace,PF,2.032,102.05828325,24,TOR,82,1,United States,NBA 1997-1998 Players Information
Rasheed Wallace,FC,2.1082,104.32624510000001,23,POR,77,2,United States,NBA 1997-1998 Players Information
Rex Walters,G,1.9304,86.1825503,27,"MIA, PHL",38,4,United States,NBA 1997-1998 Players Information
Charlie Ward,G,1.8796,86.1825503,27,NYK,82,3,United States,NBA 1997-1998 Players Information
Eric Washington,G,1.9304,86.1825503,23,DEN,66,0,United States,NBA 1997-1998 Players Information
Clarence Weatherspoon,PF,1.9811999999999999,108.8621688,27,"GOS, PHL",79,5,United States,NBA 1997-1998 Players Information
Spud Webb,G,1.6764,60.32778521,34,ORL,4,11,United States,NBA 1997-1998 Players Information
Chris Webber,F-C,2.0574,111.13013065000001,24,WAS,71,4,United States,NBA 1997-1998 Players Information
Bubba Wells,G-F,1.9558,104.32624510000001,23,DAL,39,0,United States,NBA 1997-1998 Players Information
Bill Wennington,C,2.1336,111.13013065000001,34,CHI,48,10,Canada,NBA 1997-1998 Players Information
David Wesley,G,1.8288,86.1825503,27,CHA,81,4,United States,NBA 1997-1998 Players Information
Doug West,G-F,1.9811999999999999,90.718474,30,MIN,38,8,United States,NBA 1997-1998 Players Information
Mark West,C,2.0827999999999998,104.32624510000001,37,IND,15,14,United States,NBA 1997-1998 Players Information
DeJuan Wheat,G,1.8288,74.84274105,24,MIN,34,0,United States,NBA 1997-1998 Players Information
Donald Whiteside,G,1.778,72.57477920000001,28,ATL,3,1,United States,NBA 1997-1998 Players Information
Chris Whitney,PG,1.8288,76.20351816,26,WAS,82,4,United States,NBA 1997-1998 Players Information
Gerald Wilkins,SG,1.9811999999999999,83.91458845000001,34,ORL,72,12,United States,NBA 1997-1998 Players Information
Aaron Williams,F-C,2.0574,99.79032140000001,26,SEA,65,3,United States,NBA 1997-1998 Players Information
Alvin Williams,G,1.9558,83.91458845000001,23,"POR, TOR",54,0,United States,NBA 1997-1998 Players Information
Brandon Williams,GF,1.9811999999999999,97.52235955,23,GSW,9,0,United States,NBA 1997-1998 Players Information
Buck Williams,PF,2.032,97.52235955,37,NYK,41,16,United States,NBA 1997-1998 Players Information
Eric Williams,F,2.032,99.79032140000001,25,DEN,4,2,United States,NBA 1997-1998 Players Information
Herb Williams,C,2.0827999999999998,109.76935354000001,40,NYK,27,16,United States,NBA 1997-1998 Players Information
Hot Rod Williams,FC,2.1082,97.52235955,35,PHX,71,11,United States,NBA 1997-1998 Players Information
Jayson Williams,FC,2.0827999999999998,111.13013065000001,30,NJN,65,7,United States,NBA 1997-1998 Players Information
Jerome Williams,PF,2.0574,93.44002822,24,DET,77,1,United States,NBA 1997-1998 Players Information
Lorenzo Williams,F,2.0574,90.718474,28,WAS,14,5,United States,NBA 1997-1998 Players Information
Micheal Williams,PG,1.8796,79.37866475,31,MIN,25,9,United States,NBA 1997-1998 Players Information
Monty Williams,SF,2.032,102.05828325,26,SAS,72,3,United States,NBA 1997-1998 Players Information
Scott Williams,FC,2.0827999999999998,104.32624510000001,29,PHI,58,7,United States,NBA 1997-1998 Players Information
Travis Williams,G,1.9811999999999999,97.52235955,28,CHA,39,0,United States,NBA 1997-1998 Players Information
Walt Williams,SF,2.032,99.33672903,27,"POR, TOR",59,5,United States,NBA 1997-1998 Players Information
Corliss Williamson,F,2.0065999999999997,111.13013065000001,24,SAC,79,2,United States,NBA 1997-1998 Players Information
Kevin Willis,C,2.1336,111.13013065000001,35,HOU,81,13,United States,NBA 1997-1998 Players Information
David Wingate,GF,1.9558,83.91458845000001,34,SEA,58,11,United States,NBA 1997-1998 Players Information
Dontonio Wingfield,F,2.032,116.11964672,23,POR,3,3,United States,NBA 1997-1998 Players Information
Joe Wolf,C,2.1082,104.32624510000001,33,DEN,57,9,United States,NBA 1997-1998 Players Information
Lorenzen Wright,F-C,2.1082,115.66605435000001,22,LAC,69,1,United States,NBA 1997-1998 Players Information
Sharone Wright,PF,2.1082,117.9340162,25,TOR,7,3,United States,NBA 1997-1998 Players Information
George Zidek,C,2.1336,120.65557042,24,"DEN, SEA",12,2,Czech Republic,NBA 1997-1998 Players Information
