Rank,Team Name,GP,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OR,DR,REB,AST,STL,BLK,TO,PF,Title
16,New York Knicks,82,97.5,35.4,77.5,45.7,5.8,16.7,34.6,20.9,29.2,71.5,12.6,30.7,43.3,18.7,6.6,3.2,17.1,23.6,NBA Team Regular Season Stats 2006-07
17,Houston Rockets,82,97.0,35.4,79.6,44.5,8.6,23.1,37.2,17.5,23.2,75.3,10.7,32.6,43.3,20.8,7.1,4.1,14.2,20.9,NBA Team Regular Season Stats 2006-07
18,Charlotte Bobcats,82,96.9,36.1,81.0,44.6,5.6,15.6,35.7,19.1,26.0,73.4,11.2,28.6,39.8,22.4,7.8,4.5,14.9,24.2,NBA Team Regular Season Stats 2006-07
19,Cleveland Cavaliers,82,96.8,36.3,81.2,44.7,6.0,17.1,35.2,18.1,26.0,69.6,12.7,30.8,43.5,20.8,7.6,4.3,14.4,21.7,NBA Team Regular Season Stats 2006-07
20,Minnesota Timberwolves,82,96.1,36.5,79.3,46.1,4.7,13.3,35.3,18.3,23.1,79.2,10.0,30.2,40.2,22.5,6.5,4.0,15.6,21.4,NBA Team Regular Season Stats 2006-07
21,Detroit Pistons,82,96.0,35.9,79.1,45.4,5.5,15.9,34.4,18.8,24.2,77.4,11.6,29.0,40.5,21.6,7.1,5.8,12.2,20.4,NBA Team Regular Season Stats 2006-07
22,Boston Celtics,82,95.8,34.9,78.7,44.3,5.7,15.6,36.7,20.4,26.6,76.7,11.2,29.2,40.4,19.9,7.2,4.7,16.5,24.0,NBA Team Regular Season Stats 2006-07
23,LA Clippers,82,95.6,35.1,77.0,45.6,3.8,11.0,34.8,21.6,27.4,78.8,10.8,30.3,41.1,21.5,7.3,5.8,15.1,22.7,NBA Team Regular Season Stats 2006-07
24,Indiana Pacers,82,95.6,35.0,80.0,43.8,5.9,16.9,34.6,19.7,25.9,76.0,12.1,29.8,41.8,20.5,7.3,5.5,16.3,23.3,NBA Team Regular Season Stats 2006-07
25,NO/Oklahoma City Hornets,82,95.5,36.2,81.4,44.5,5.5,15.3,36.2,17.5,23.7,74.0,12.5,30.6,43.1,18.7,6.4,4.2,14.5,19.8,NBA Team Regular Season Stats 2006-07
26,Philadelphia 76ers,82,94.9,35.8,78.1,45.8,3.5,10.0,34.5,20.0,26.0,76.7,11.0,28.7,39.7,20.4,7.2,4.8,15.3,20.4,NBA Team Regular Season Stats 2006-07
27,Orlando Magic,82,94.8,35.1,74.3,47.2,4.2,11.7,35.6,20.5,29.2,70.2,11.2,29.5,40.7,18.6,6.9,5.1,17.0,23.2,NBA Team Regular Season Stats 2006-07
28,Miami Heat,82,94.6,35.6,76.7,46.4,6.4,18.8,34.3,17.0,24.6,69.0,10.0,30.8,40.8,20.5,6.9,5.4,14.6,21.3,NBA Team Regular Season Stats 2006-07
29,Portland Trail Blazers,82,94.1,35.0,78.0,45.0,5.2,15.0,34.6,18.8,24.5,76.9,11.3,28.0,39.3,18.5,6.8,4.6,15.1,23.5,NBA Team Regular Season Stats 2006-07
30,Atlanta Hawks,82,93.7,34.5,77.7,44.4,4.2,12.7,32.9,20.5,26.9,76.1,11.9,28.2,40.1,19.2,7.4,5.4,15.9,24.0,NBA Team Regular Season Stats 2006-07
