Rank,Team Name,GP,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OR,DR,REB,AST,STL,BLK,TO,PF,Title
17,Utah Jazz,82,111.7,40.4,86.4,46.8,12.1,34.0,35.6,18.8,25.5,73.6,10.0,36.4,46.4,26.0,8.1,5.9,14.8,21.1,NBA Team Regular Season Stats 2018-19
18,San Antonio Spurs,82,111.7,42.3,88.4,47.8,9.9,25.3,39.2,17.2,21.0,81.9,9.2,35.5,44.7,24.5,6.1,4.7,11.8,18.1,NBA Team Regular Season Stats 2018-19
19,Charlotte Hornets,82,110.7,40.2,89.8,44.8,11.9,33.9,35.1,18.4,23.1,79.7,9.9,33.9,43.8,23.2,7.2,4.9,11.7,18.9,NBA Team Regular Season Stats 2018-19
20,Denver Nuggets,82,110.7,41.9,90.0,46.6,11.0,31.4,35.1,15.8,20.9,75.5,11.9,34.5,46.4,27.4,7.7,4.4,12.9,20.0,NBA Team Regular Season Stats 2018-19
21,Dallas Mavericks,82,108.9,38.8,86.9,44.7,12.5,36.6,34.0,18.8,25.3,74.2,10.1,35.2,45.3,23.4,6.5,4.3,13.6,20.1,NBA Team Regular Season Stats 2018-19
22,Indiana Pacers,82,108.0,41.3,87.0,47.5,9.5,25.4,37.4,15.8,21.1,75.2,9.3,33.7,43.0,26.0,8.7,4.9,13.3,19.4,NBA Team Regular Season Stats 2018-19
23,Phoenix Suns,82,107.5,40.1,87.4,45.9,9.6,29.3,32.9,17.6,22.7,77.9,9.1,31.3,40.4,23.9,9.0,5.1,15.2,23.6,NBA Team Regular Season Stats 2018-19
24,Orlando Magic,82,107.3,40.4,89.1,45.4,11.4,32.1,35.6,15.0,19.2,78.2,10.0,35.4,45.4,25.5,6.6,5.4,12.6,18.6,NBA Team Regular Season Stats 2018-19
25,Detroit Pistons,82,107.0,38.8,88.3,44.0,12.1,34.8,34.8,17.3,23.1,74.7,11.4,33.6,45.0,22.5,6.9,4.0,13.0,22.1,NBA Team Regular Season Stats 2018-19
26,Miami Heat,82,105.7,39.6,88.0,45.0,11.3,32.4,34.9,15.1,21.7,69.5,11.2,35.1,46.3,24.3,7.6,5.5,14.1,20.9,NBA Team Regular Season Stats 2018-19
27,Chicago Bulls,82,104.9,39.8,87.9,45.3,9.1,25.9,35.1,16.2,20.7,78.3,8.8,34.1,42.9,21.9,7.4,4.3,13.5,20.3,NBA Team Regular Season Stats 2018-19
28,New York Knicks,82,104.6,38.2,88.3,43.3,10.0,29.5,34.0,18.1,23.9,75.9,10.5,34.3,44.7,20.1,6.8,5.1,13.4,20.9,NBA Team Regular Season Stats 2018-19
29,Cleveland Cavaliers,82,104.5,38.9,87.6,44.4,10.3,29.1,35.5,16.4,20.7,79.2,10.7,31.9,42.7,20.7,6.5,2.4,12.6,20.0,NBA Team Regular Season Stats 2018-19
30,Memphis Grizzlies,82,103.5,38.0,84.4,45.0,9.9,28.9,34.2,17.7,23.0,77.2,8.8,33.0,41.8,23.9,8.3,5.5,13.2,22.0,NBA Team Regular Season Stats 2018-19
