Rank,Team Name,GP,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OR,DR,REB,AST,STL,BLK,TO,PF,Title
20,Denver Nuggets,82,102.4,37.7,82.5,45.6,6.4,18.3,34.9,20.7,26.9,76.8,11.6,30.6,42.3,21.0,7.0,5.3,15.1,23.7,NBA Team Regular Season Stats 2009-10
21,New Orleans Hornets,82,102.7,39.6,82.1,48.3,6.6,18.5,35.5,16.9,22.5,75.1,10.6,31.5,42.1,23.5,7.0,4.5,14.4,19.5,NBA Team Regular Season Stats 2009-10
22,Houston Rockets,82,102.7,39.5,83.0,47.5,6.0,16.4,36.4,17.9,23.4,76.4,10.7,32.1,42.8,20.9,7.3,6.5,14.7,22.4,NBA Team Regular Season Stats 2009-10
23,Indiana Pacers,82,103.8,38.0,83.8,45.3,6.2,17.1,36.3,21.6,28.6,75.6,11.8,34.8,46.6,20.7,8.0,5.0,15.0,20.8,NBA Team Regular Season Stats 2009-10
24,Memphis Grizzlies,82,104.0,40.0,83.5,47.8,7.0,19.7,35.4,17.1,22.7,75.5,11.1,28.6,39.7,22.9,7.7,6.1,14.2,22.4,NBA Team Regular Season Stats 2009-10
25,Sacramento Kings,82,104.4,39.0,83.3,46.9,6.1,17.0,35.7,20.3,26.2,77.4,11.1,31.0,42.0,20.5,7.1,5.7,13.7,20.1,NBA Team Regular Season Stats 2009-10
26,Phoenix Suns,82,105.3,39.5,87.4,45.2,6.8,19.3,35.5,19.6,25.8,76.0,13.2,29.2,42.3,20.8,7.9,4.5,13.0,21.8,NBA Team Regular Season Stats 2009-10
27,Toronto Raptors,82,105.9,39.0,83.2,46.8,7.4,20.3,36.6,20.5,26.2,78.4,11.4,29.9,41.3,23.0,7.1,4.4,12.7,21.1,NBA Team Regular Season Stats 2009-10
28,New York Knicks,82,105.9,40.9,84.2,48.6,6.7,19.2,35.2,17.4,23.1,75.4,11.7,33.2,44.9,21.0,7.1,4.5,14.4,19.2,NBA Team Regular Season Stats 2009-10
29,Minnesota Timberwolves,82,107.8,40.8,84.9,48.0,7.5,20.6,36.6,18.7,24.2,77.4,11.2,32.2,43.4,25.6,8.8,5.4,14.3,20.6,NBA Team Regular Season Stats 2009-10
30,Golden State Warriors,82,112.4,41.6,85.8,48.5,6.9,18.5,37.5,22.3,29.1,76.7,13.4,34.7,48.1,24.1,7.9,5.0,17.6,21.4,NBA Team Regular Season Stats 2009-10
