Rank,Team Name,GP,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OR,DR,REB,AST,STL,BLK,TO,PF,Title
17,Oklahoma City Thunder,66,96.9,36.4,85.3,42.7,6.4,18.7,34.2,17.7,23.0,76.8,12.7,28.6,41.3,19.9,8.2,4.9,14.2,20.0,NBA Team Regular Season Stats 2011-12
18,Portland Trail Blazers,66,97.8,37.5,81.0,46.3,6.7,18.4,36.3,16.1,21.5,74.7,11.1,31.2,42.3,21.1,7.6,4.8,14.9,19.8,NBA Team Regular Season Stats 2011-12
19,Houston Rockets,66,97.9,37.5,82.2,45.6,5.6,17.2,32.5,17.3,22.6,76.6,11.0,30.7,41.8,20.0,7.5,5.2,14.7,18.4,NBA Team Regular Season Stats 2011-12
20,Washington Wizards,66,98.4,36.7,81.1,45.3,6.5,18.4,35.0,18.6,24.5,75.8,12.3,31.2,43.5,21.5,7.9,4.5,15.2,18.7,NBA Team Regular Season Stats 2011-12
21,Phoenix Suns,66,98.6,38.0,83.5,45.5,6.0,17.1,35.2,16.7,21.9,76.2,12.2,31.3,43.4,21.5,8.0,4.4,14.1,19.6,NBA Team Regular Season Stats 2011-12
22,Milwaukee Bucks,66,98.7,37.1,82.6,44.9,6.6,18.9,35.1,17.9,23.3,76.9,12.3,32.4,44.7,21.7,7.6,4.5,15.9,19.4,NBA Team Regular Season Stats 2011-12
23,Utah Jazz,66,99.0,36.4,80.5,45.3,6.5,19.1,34.0,19.7,26.2,75.4,11.0,30.1,41.2,20.5,7.5,5.7,14.7,20.7,NBA Team Regular Season Stats 2011-12
24,New Jersey Nets,66,99.1,37.9,80.2,47.2,6.5,17.4,37.4,16.8,22.6,74.0,11.8,30.8,42.6,23.3,8.0,5.0,14.3,19.3,NBA Team Regular Season Stats 2011-12
25,Minnesota Timberwolves,66,100.1,39.0,85.7,45.5,6.2,18.1,34.0,16.0,21.2,75.5,11.7,31.8,43.4,21.5,8.3,5.7,13.3,21.7,NBA Team Regular Season Stats 2011-12
26,Cleveland Cavaliers,66,100.2,38.4,82.3,46.7,6.8,18.7,36.2,16.6,22.2,74.8,11.4,31.4,42.8,23.1,7.9,6.2,13.9,20.9,NBA Team Regular Season Stats 2011-12
27,Charlotte Bobcats,66,100.9,38.9,82.0,47.5,6.2,17.3,35.6,16.9,22.5,75.0,11.8,33.2,45.0,23.3,7.6,5.7,13.5,20.3,NBA Team Regular Season Stats 2011-12
28,Golden State Warriors,66,101.2,37.3,82.3,45.3,7.1,19.4,36.5,19.5,26.1,74.7,13.2,32.7,45.8,23.1,7.6,5.0,14.8,16.6,NBA Team Regular Season Stats 2011-12
29,Denver Nuggets,66,101.2,38.5,84.4,45.6,8.7,22.6,38.3,15.6,20.5,75.9,11.1,29.2,40.3,23.2,7.9,6.7,15.6,22.0,NBA Team Regular Season Stats 2011-12
30,Sacramento Kings,66,104.4,40.4,85.0,47.6,6.7,18.7,35.5,16.9,22.2,76.2,12.3,32.6,45.0,23.8,7.8,6.4,15.4,19.9,NBA Team Regular Season Stats 2011-12
