Rank,Team Name,GP,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OR,DR,REB,AST,STL,BLK,TO,PF,Title
16,Utah Jazz,82,97.3,33.3,72.7,45.8,5.9,15.8,37.5,24.7,32.4,76.4,10.5,27.2,37.7,19.4,7.9,5.8,14.4,25.1,NBA Team Regular Season Stats 2004-05
17,Denver Nuggets,82,97.5,36.0,80.6,44.7,5.6,16.4,34.5,19.9,26.7,74.6,11.9,29.8,41.7,21.7,7.8,5.6,16.4,23.9,NBA Team Regular Season Stats 2004-05
18,New York Knicks,82,99.7,36.6,78.7,46.5,5.7,15.6,36.4,20.9,27.6,75.6,11.8,29.9,41.7,20.7,7.3,4.7,14.6,21.2,NBA Team Regular Season Stats 2004-05
19,Philadelphia 76ers,82,99.9,35.7,80.7,44.3,6.9,19.0,36.2,21.5,28.0,76.7,11.6,32.5,44.1,22.9,8.3,4.7,17.0,23.5,NBA Team Regular Season Stats 2004-05
20,Milwaukee Bucks,82,100.2,37.8,81.4,46.4,5.6,16.5,34.3,19.0,24.7,77.1,11.4,29.4,40.8,23.8,7.5,4.5,13.0,23.8,NBA Team Regular Season Stats 2004-05
21,Charlotte Bobcats,82,100.2,36.8,79.4,46.3,5.4,14.9,36.1,21.3,27.8,76.7,11.7,31.5,43.2,21.6,7.6,5.4,15.8,22.7,NBA Team Regular Season Stats 2004-05
22,Boston Celtics,82,100.4,36.1,81.3,44.4,6.0,16.7,35.6,22.3,29.5,75.3,12.7,29.6,42.3,22.7,8.7,4.9,15.6,23.6,NBA Team Regular Season Stats 2004-05
23,Washington Wizards,82,100.8,37.8,82.3,45.9,6.4,17.5,36.4,18.9,24.8,76.2,12.4,30.6,43.0,23.0,7.1,5.0,15.9,24.3,NBA Team Regular Season Stats 2004-05
24,Golden State Warriors,82,100.9,38.2,83.4,45.8,5.5,15.1,36.3,19.0,25.5,74.5,12.9,33.8,46.7,22.7,7.0,5.1,15.3,21.7,NBA Team Regular Season Stats 2004-05
25,Toronto Raptors,82,101.4,38.2,81.8,46.7,5.3,14.9,35.6,19.6,26.4,74.4,12.1,33.2,45.3,22.1,6.2,4.4,14.4,21.9,NBA Team Regular Season Stats 2004-05
26,Sacramento Kings,82,101.6,38.9,84.6,45.9,5.7,16.1,35.7,18.1,24.5,73.8,13.4,30.9,44.3,21.5,7.6,4.5,14.7,21.5,NBA Team Regular Season Stats 2004-05
27,Los Angeles Lakers,82,101.7,38.3,84.5,45.3,6.7,18.6,36.1,18.4,23.5,78.0,12.5,29.9,42.4,24.4,7.6,5.1,11.8,22.1,NBA Team Regular Season Stats 2004-05
28,Orlando Magic,82,101.8,37.6,83.2,45.1,5.4,15.7,34.3,21.2,28.1,75.4,12.5,29.6,42.1,21.3,8.5,4.3,14.5,23.4,NBA Team Regular Season Stats 2004-05
29,Atlanta Hawks,82,102.5,37.1,77.9,47.6,5.7,15.0,37.9,22.5,29.2,77.0,11.0,30.3,41.3,22.0,8.7,5.9,14.8,21.7,NBA Team Regular Season Stats 2004-05
30,Phoenix Suns,82,103.3,40.6,91.3,44.5,6.0,18.0,33.5,16.1,21.6,74.4,15.0,31.1,46.1,21.2,7.6,4.2,13.8,21.3,NBA Team Regular Season Stats 2004-05
