Rank,Team Name,GP,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OR,DR,REB,AST,STL,BLK,TO,PF,Title
14,Utah Jazz,82,0.8,1.1,1.9,0.3,-2.2,-4.5,-5.0,0.9,1.4,-0.8,2.2,1.7,3.9,5.0,0.0,-0.3,-0.2,-1.1,NBA Team Regular Season Stats 2001-02
15,Indiana Pacers,82,0.2,-0.5,-2.6,0.8,-0.1,0.0,-0.9,1.4,1.1,2.2,-1.4,0.6,-0.7,1.3,0.4,-0.3,0.9,0.2,NBA Team Regular Season Stats 2001-02
16,Milwaukee Bucks,82,-0.2,0.3,-3.2,2.1,1.2,2.5,1.6,-2.0,-2.4,-0.9,-2.5,1.4,-1.0,-0.4,0.0,0.3,1.2,1.7,NBA Team Regular Season Stats 2001-02
17,Toronto Raptors,82,-0.4,1.2,4.1,-0.7,0.1,0.2,0.2,-2.9,-3.5,-1.3,1.4,-1.2,0.2,1.8,0.7,0.7,-0.9,1.9,NBA Team Regular Season Stats 2001-02
18,LA Clippers,82,-0.4,-1.2,-2.4,-0.2,0.0,0.0,0.0,2.0,2.9,-0.5,0.2,1.1,1.3,-1.7,-1.2,1.2,1.9,-1.8,NBA Team Regular Season Stats 2001-02
19,Phoenix Suns,82,-0.6,1.7,3.3,0.2,-0.9,-1.3,-3.1,-3.1,-4.6,1.6,0.5,-0.7,-0.2,0.2,-0.2,-0.9,-0.7,3.2,NBA Team Regular Season Stats 2001-02
20,Washington Wizards,82,-1.4,-0.1,1.5,-1.1,-1.4,-4.9,3.3,0.3,0.2,1.0,1.1,0.2,1.3,-1.2,0.0,-0.7,-0.3,0.6,NBA Team Regular Season Stats 2001-02
21,Miami Heat,82,-1.5,1.6,1.2,1.4,-0.8,-2.5,0.5,-4.0,-5.1,-1.2,0.0,0.7,0.8,2.4,-0.8,1.1,1.0,1.6,NBA Team Regular Season Stats 2001-02
22,Cleveland Cavaliers,82,-3.3,-1.2,-1.1,-0.9,-1.0,-2.1,-1.6,0.2,-0.4,2.4,0.4,1.2,1.7,-1.1,-0.3,0.1,1.6,1.3,NBA Team Regular Season Stats 2001-02
23,New York Knicks,82,-3.9,-1.3,-0.6,-1.2,0.3,1.0,0.0,-1.7,-3.1,3.0,-1.0,-1.0,-2.0,-0.5,-1.5,-1.1,1.0,1.5,NBA Team Regular Season Stats 2001-02
24,Atlanta Hawks,82,-4.2,-2.0,-0.7,-2.0,-0.5,-1.6,0.0,0.3,-0.1,2.1,-0.5,-0.9,-1.5,-2.4,-0.4,-1.9,0.4,0.6,NBA Team Regular Season Stats 2001-02
25,Houston Rockets,82,-4.8,-4.3,-3.0,-3.6,1.5,5.5,-2.4,2.2,3.2,-1.1,-0.2,-1.1,-1.4,-4.3,-0.4,0.3,2.0,-2.0,NBA Team Regular Season Stats 2001-02
26,Golden State Warriors,82,-5.4,-2.6,0.0,-3.0,-1.0,-2.0,-2.5,0.8,2.6,-4.1,2.8,0.5,3.3,-3.6,-0.6,0.1,2.4,-0.7,NBA Team Regular Season Stats 2001-02
27,Denver Nuggets,82,-5.8,-1.0,4.0,-3.5,0.0,1.3,-3.2,-3.6,-4.7,-0.3,1.4,-2.6,-1.1,-1.8,-0.7,-1.1,0.3,2.7,NBA Team Regular Season Stats 2001-02
28,Memphis Grizzlies,82,-7.4,-3.2,-3.5,-2.0,-0.7,-0.1,-5.1,-0.1,1.1,-4.4,-1.8,-1.7,-3.6,-2.1,-1.6,0.3,1.6,-2.5,NBA Team Regular Season Stats 2001-02
29,Chicago Bulls,82,-8.5,-2.6,-0.2,-3.1,-1.4,-3.7,-1.2,-1.7,-1.6,-2.4,-0.2,-2.3,-2.6,-3.0,-0.5,-0.4,0.9,1.3,NBA Team Regular Season Stats 2001-02
