Rank,Team Name,GP,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OR,DR,REB,AST,STL,BLK,TO,PF,Title
19,Atlanta Hawks,82,-0.8,-0.6,-2.8,0.7,-2.0,-4.4,-1.5,2.4,4.6,-4.4,-0.4,0.8,0.4,0.2,-0.8,-0.3,0.5,-3.3,NBA Team Regular Season Stats 2016-17
20,Minnesota Timberwolves,82,-1.1,-0.1,1.1,-0.8,-2.5,-5.9,-1.7,1.7,1.2,3.0,1.6,0.3,2.0,0.5,0.3,-0.5,-0.4,-0.4,NBA Team Regular Season Stats 2016-17
21,Detroit Pistons,82,-1.1,1.5,5.5,-1.1,-1.6,-2.2,-3.5,-2.5,-1.7,-6.1,3.0,-0.2,2.8,-2.4,0.2,-0.3,-0.7,0.4,NBA Team Regular Season Stats 2016-17
22,New Orleans Pelicans,82,-2.0,-0.9,-2.0,0.0,-1.1,-3.0,-0.3,0.9,1.5,-1.2,-2.0,-2.5,-4.6,-0.6,0.4,1.2,-1.0,-1.1,NBA Team Regular Season Stats 2016-17
23,Dallas Mavericks,82,-2.9,-0.8,3.3,-2.8,1.0,4.8,-2.4,-2.3,-3.7,2.9,-0.9,-4.9,-5.9,-0.4,0.9,0.3,-3.3,-0.2,NBA Team Regular Season Stats 2016-17
24,New York Knicks,82,-3.6,-0.1,1.1,-0.7,-1.2,-3.5,0.0,-2.0,-3.1,1.6,0.3,0.0,0.4,0.0,-0.4,0.9,0.8,1.8,NBA Team Regular Season Stats 2016-17
25,Sacramento Kings,82,-3.8,-0.5,-1.0,0.0,-1.9,-6.1,1.2,-0.7,-0.9,-0.2,-1.3,-0.4,-1.8,-1.1,-0.8,-1.1,0.8,0.2,NBA Team Regular Season Stats 2016-17
26,Phoenix Suns,82,-5.6,-0.3,2.3,-1.6,-2.5,-3.7,-5.0,-2.3,-2.7,-0.6,1.6,-0.7,0.9,-2.6,0.1,-0.4,0.4,2.5,NBA Team Regular Season Stats 2016-17
27,Philadelphia 76ers,82,-5.6,-1.9,-0.6,-1.9,1.2,4.8,-1.6,-3.1,-4.0,-0.1,-0.9,-1.1,-2.1,1.0,-0.1,-0.3,1.4,2.2,NBA Team Regular Season Stats 2016-17
28,Orlando Magic,82,-6.5,-2.0,0.6,-2.6,-1.1,-0.2,-3.9,-1.4,-1.3,-1.9,0.0,-2.4,-2.3,-1.4,-0.5,-0.2,0.4,0.6,NBA Team Regular Season Stats 2016-17
29,Brooklyn Nets,82,-6.7,-3.8,-5.6,-1.4,0.7,4.3,-2.7,0.1,-0.3,1.6,-2.2,-1.0,-3.2,-1.6,-2.2,-0.8,3.0,0.6,NBA Team Regular Season Stats 2016-17
30,Los Angeles Lakers,82,-6.8,-2.2,1.3,-3.2,-1.2,-1.6,-2.3,-1.2,-1.3,-0.8,1.0,-2.0,-0.9,-4.8,-0.2,-1.4,0.5,2.1,NBA Team Regular Season Stats 2016-17
