Rank,Team Name,GP,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OR,DR,REB,AST,STL,BLK,TO,PF,Title
11,Orlando Magic,82,0.7,1.6,-1.2,2.9,-1.4,-4.1,0.2,-1.0,0.8,-5.8,0.6,2.4,3.1,-1.0,-1.3,0.4,1.9,-0.2,NBA Team Regular Season Stats 2006-07
12,Los Angeles Lakers,82,0.0,0.0,-0.6,0.4,1.0,3.1,-0.5,-1.2,-1.2,-1.2,-0.8,-0.1,-1.0,0.6,-0.5,0.1,0.7,-0.3,NBA Team Regular Season Stats 2006-07
13,Golden State Warriors,82,-0.3,1.0,2.1,0.1,1.1,3.6,-1.0,-3.6,-3.7,-3.2,-1.6,-3.3,-5.0,-0.8,0.8,0.8,-2.6,1.2,NBA Team Regular Season Stats 2006-07
14,LA Clippers,82,-0.4,-0.3,-1.4,0.3,-1.7,-5.3,0.8,2.0,1.2,4.0,0.5,1.3,1.8,0.4,0.1,1.8,1.3,0.3,NBA Team Regular Season Stats 2006-07
15,Washington Wizards,82,-0.5,-1.1,1.4,-2.2,-0.4,0.3,-2.9,2.2,3.4,-1.2,0.3,-2.0,-1.7,-3.4,1.4,0.0,-1.9,-1.2,NBA Team Regular Season Stats 2006-07
16,New Jersey Nets,82,-0.7,0.0,-1.1,0.7,1.0,2.6,0.6,-1.9,-1.3,-3.4,-0.5,0.0,-0.5,1.9,-1.0,-1.1,0.2,-0.2,NBA Team Regular Season Stats 2006-07
17,Miami Heat,82,-0.9,0.2,-2.7,2.0,0.0,0.5,-1.2,-1.4,-0.2,-5.2,-1.2,0.7,-0.5,0.3,0.0,1.5,0.1,-0.5,NBA Team Regular Season Stats 2006-07
18,NO/Oklahoma City Hornets,82,-1.5,-0.4,1.1,-1.1,-1.2,-3.8,0.7,0.5,1.2,-1.8,2.0,0.2,2.3,-2.0,-0.3,-0.5,0.8,-1.3,NBA Team Regular Season Stats 2006-07
19,Sacramento Kings,82,-1.8,-2.5,-1.6,-2.1,-0.3,-0.1,-1.5,3.5,4.3,0.8,-1.3,-3.0,-4.4,-2.1,1.2,-1.7,-1.7,-2.4,NBA Team Regular Season Stats 2006-07
20,Indiana Pacers,82,-2.4,-0.7,1.7,-1.9,0.5,2.6,-2.5,-1.5,-2.2,0.6,0.9,-0.7,0.2,0.4,-0.5,0.4,0.5,-0.3,NBA Team Regular Season Stats 2006-07
21,New York Knicks,82,-2.8,-1.4,-2.5,-0.3,-1.2,-1.8,-3.0,1.2,3.1,-4.0,1.7,2.6,4.4,-2.6,-0.8,-1.7,3.4,0.6,NBA Team Regular Season Stats 2006-07
22,Seattle SuperSonics,82,-2.8,-0.9,0.7,-1.6,0.0,0.1,0.0,-1.0,-2.5,3.9,-0.3,-1.0,-1.3,-2.1,0.5,-0.4,0.4,2.0,NBA Team Regular Season Stats 2006-07
23,Philadelphia 76ers,82,-3.0,-1.3,-1.9,-0.5,-2.6,-7.3,-0.8,2.2,2.5,1.2,-0.8,-0.6,-1.4,-1.9,-0.1,0.8,-0.2,-1.5,NBA Team Regular Season Stats 2006-07
24,Boston Celtics,82,-3.4,-1.3,1.4,-2.5,0.5,0.8,1.3,-1.2,-2.4,1.9,0.8,-1.0,-0.1,-2.2,-0.1,-0.8,1.2,2.6,NBA Team Regular Season Stats 2006-07
25,Minnesota Timberwolves,82,-3.6,-0.9,-2.2,0.1,-1.6,-4.8,0.4,-0.1,-1.1,3.2,-1.6,0.4,-1.2,0.8,-0.6,-0.4,1.4,0.9,NBA Team Regular Season Stats 2006-07
26,Charlotte Bobcats,82,-3.7,-0.4,2.3,-1.9,0.0,0.4,-0.6,-2.8,-3.2,-1.5,-0.1,-2.6,-2.7,1.4,0.4,-0.8,-0.8,2.4,NBA Team Regular Season Stats 2006-07
27,Portland Trail Blazers,82,-4.2,-1.0,1.2,-2.1,-0.5,-0.7,-1.5,-1.6,-1.8,-0.8,0.8,-0.5,0.3,-2.3,0.1,0.0,1.3,2.2,NBA Team Regular Season Stats 2006-07
28,Milwaukee Bucks,82,-4.3,-0.9,0.5,-1.4,-0.5,-0.7,-1.1,-1.9,-2.3,-0.8,-1.4,-2.3,-3.8,-3.7,-0.3,-2.5,-0.5,1.2,NBA Team Regular Season Stats 2006-07
29,Atlanta Hawks,82,-4.7,-1.4,0.4,-2.1,-1.5,-2.4,-4.7,-0.2,-1.3,2.7,0.3,-0.7,-0.3,-1.9,0.1,0.3,0.7,1.4,NBA Team Regular Season Stats 2006-07
30,Memphis Grizzlies,82,-5.1,-3.5,-3.8,-2.1,-0.9,-1.4,-2.2,2.8,3.6,0.2,-1.2,-1.3,-2.5,-4.6,-1.4,-0.5,1.0,-2.0,NBA Team Regular Season Stats 2006-07
