Rank,Team Name,GP,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OR,DR,REB,AST,STL,BLK,TO,PF,Title
12,Dallas Mavericks,82,2.4,1.8,2.2,0.9,0.5,-0.1,2.5,-1.8,-3.4,3.7,-1.2,-0.6,-1.9,1.5,0.8,0.8,-2.1,0.0,NBA Team Regular Season Stats 2013-14
13,Chicago Bulls,82,1.8,-0.2,-1.0,0.1,-0.3,-0.8,-0.2,2.8,2.9,2.5,0.7,2.1,2.8,3.1,-0.3,-0.8,0.2,-1.8,NBA Team Regular Season Stats 2013-14
14,Memphis Grizzlies,82,1.5,2.4,2.7,1.4,-2.5,-7.1,-0.2,-0.6,-0.2,-2.5,1.7,1.5,3.2,1.9,0.4,-0.4,-0.7,0.1,NBA Team Regular Season Stats 2013-14
15,Washington Wizards,82,1.2,1.6,3.5,0.1,0.4,-0.7,3.2,-2.5,-2.4,-3.4,0.7,-0.7,0.0,1.0,0.4,0.6,-1.3,0.9,NBA Team Regular Season Stats 2013-14
16,Charlotte Bobcats,82,-0.2,-0.5,-1.3,0.0,-1.8,-4.0,-1.8,2.7,4.2,-2.1,-0.1,-0.5,-0.6,0.7,-0.1,0.0,-1.1,-2.7,NBA Team Regular Season Stats 2013-14
17,Atlanta Hawks,82,-0.4,-1.2,-1.8,-0.4,1.3,3.9,-0.1,0.6,-0.1,3.3,-2.0,-1.5,-3.5,1.7,0.0,-0.3,0.0,-0.8,NBA Team Regular Season Stats 2013-14
18,New York Knicks,82,-0.7,1.1,4.1,-0.9,0.5,1.4,0.1,-3.6,-4.6,-0.3,0.3,-1.9,-1.6,0.2,1.4,1.0,-1.4,2.4,NBA Team Regular Season Stats 2013-14
19,Brooklyn Nets,82,-1.0,-0.5,-1.4,0.0,0.5,1.4,0.1,-0.3,-0.2,-0.6,-2.4,-2.2,-4.7,-0.1,1.1,-0.3,-1.0,0.8,NBA Team Regular Season Stats 2013-14
20,Denver Nuggets,82,-2.1,-1.1,-0.5,-1.0,1.1,2.8,0.7,-1.1,-0.1,-3.7,0.9,0.6,1.5,0.0,-0.9,0.0,1.4,1.3,NBA Team Regular Season Stats 2013-14
21,New Orleans Pelicans,82,-2.7,0.5,2.3,-0.6,-2.0,-6.3,1.6,-1.8,-2.9,1.6,0.6,-0.6,0.0,-1.2,0.8,0.2,-0.9,2.3,NBA Team Regular Season Stats 2013-14
22,Sacramento Kings,82,-2.9,-0.9,0.3,-1.3,-2.4,-4.3,-4.6,1.4,1.1,2.1,2.1,1.0,3.2,-4.6,-0.6,-1.7,1.4,-0.5,NBA Team Regular Season Stats 2013-14
23,Cleveland Cavaliers,82,-3.2,-0.7,1.3,-1.5,-2.2,-5.4,-1.1,0.4,0.7,-0.5,1.8,-0.2,1.5,-3.6,0.0,-1.9,0.1,0.5,NBA Team Regular Season Stats 2013-14
24,Detroit Pistons,82,-3.6,-0.3,3.7,-2.3,-2.1,-3.5,-4.3,-0.8,1.7,-8.5,3.4,-1.0,2.3,-3.5,0.2,0.0,-0.5,-0.4,NBA Team Regular Season Stats 2013-14
25,Boston Celtics,82,-4.4,-1.2,2.5,-2.9,0.4,2.1,-1.4,-2.3,-3.5,1.5,1.3,-1.1,0.2,-1.0,-0.3,-0.3,0.7,2.1,NBA Team Regular Season Stats 2013-14
26,Orlando Magic,82,-5.4,-1.2,-0.9,-1.0,-1.1,-2.2,-1.7,-1.7,-2.0,-0.7,-0.7,-1.1,-1.9,-1.4,0.5,-1.1,0.6,2.1,NBA Team Regular Season Stats 2013-14
27,Los Angeles Lakers,82,-6.2,-3.6,-4.5,-1.8,1.3,2.3,1.9,-0.2,-1.3,3.0,-3.9,-4.0,-7.9,-1.2,-2.1,0.7,1.2,0.5,NBA Team Regular Season Stats 2013-14
28,Utah Jazz,82,-7.1,-2.2,0.1,-2.9,-0.6,-0.1,-3.2,-1.9,-1.7,-2.6,0.7,-1.9,-1.2,-1.5,-0.5,-0.4,1.7,0.3,NBA Team Regular Season Stats 2013-14
29,Milwaukee Bucks,82,-8.1,-2.3,0.1,-2.9,-1.8,-3.3,-2.8,-1.6,-2.0,-0.4,0.1,-2.5,-2.4,-1.3,-1.2,-0.1,0.7,0.2,NBA Team Regular Season Stats 2013-14
30,Philadelphia 76ers,82,-10.4,-2.1,2.1,-3.6,-1.9,-1.8,-5.7,-4.1,-4.1,-4.3,-0.3,-3.8,-4.1,-4.3,0.3,-2.7,0.1,1.9,NBA Team Regular Season Stats 2013-14
