Rank,Team Name,GP,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OR,DR,REB,AST,STL,BLK,TO,PF,Title
11,Minnesota Timberwolves,82,1.4,0.9,-1.8,2.1,-0.8,-1.7,-1.7,0.4,-0.7,4.4,-1.0,2.6,1.6,1.6,-0.9,1.5,1.4,1.7,NBA Team Regular Season Stats 2004-05
12,Chicago Bulls,82,1.0,1.0,0.5,1.0,1.1,2.2,2.2,-2.1,-3.1,0.5,0.2,0.8,1.0,0.3,-1.3,-0.7,1.2,1.3,NBA Team Regular Season Stats 2004-05
13,Boston Celtics,82,0.8,1.0,-1.8,2.3,-0.6,-1.4,-0.7,-0.6,-1.2,1.0,-1.5,0.1,-1.4,-0.5,-0.5,0.2,0.2,0.7,NBA Team Regular Season Stats 2004-05
14,Cleveland Cavaliers,82,0.7,0.9,2.9,-0.4,-1.4,-2.6,-4.4,0.4,0.4,0.1,2.1,0.3,2.5,1.3,1.2,0.5,-0.8,0.9,NBA Team Regular Season Stats 2004-05
15,Indiana Pacers,82,0.7,-1.2,-1.4,-0.7,1.8,6.1,-2.0,1.3,0.0,4.8,-1.2,0.0,-1.2,-0.6,0.8,-0.5,0.3,0.0,NBA Team Regular Season Stats 2004-05
16,Washington Wizards,82,-0.3,-1.6,0.5,-2.2,0.0,0.8,-2.0,3.0,5.3,-3.6,1.4,-1.6,-0.2,-3.9,1.5,-0.7,-1.6,-2.2,NBA Team Regular Season Stats 2004-05
17,Philadelphia 76ers,82,-0.7,0.1,1.4,-0.5,-0.7,-1.3,-1.4,-0.4,-1.2,2.1,-0.5,-1.5,-2.0,-2.0,0.9,-0.7,-1.4,-0.6,NBA Team Regular Season Stats 2004-05
18,LA Clippers,82,-0.7,-0.1,-3.0,1.5,-3.0,-7.9,-2.2,2.6,2.8,1.6,0.0,2.4,2.3,2.0,-0.4,0.3,2.0,-1.4,NBA Team Regular Season Stats 2004-05
19,New Jersey Nets,82,-1.5,0.5,3.0,-1.0,-0.6,-1.4,-0.6,-1.9,-3.2,1.8,-0.2,-1.4,-1.6,1.2,0.5,-1.1,-1.4,1.2,NBA Team Regular Season Stats 2004-05
20,Toronto Raptors,82,-1.6,-2.2,-0.6,-2.3,2.5,5.5,2.9,0.1,-0.7,3.0,-1.7,-3.3,-5.1,-1.7,1.3,-0.5,-1.1,0.9,NBA Team Regular Season Stats 2004-05
21,Golden State Warriors,82,-2.1,-1.2,2.4,-2.7,2.1,6.5,-1.1,-1.7,-1.6,-2.2,0.1,-4.0,-3.9,-0.5,0.8,0.0,-1.7,0.6,NBA Team Regular Season Stats 2004-05
22,Orlando Magic,82,-2.2,-0.5,-1.7,0.2,-1.5,-4.5,0.6,0.4,0.3,0.4,0.1,1.4,1.5,-2.0,-0.7,1.0,1.6,0.2,NBA Team Regular Season Stats 2004-05
23,New York Knicks,82,-2.4,-0.2,1.7,-1.3,-0.2,-0.4,-0.7,-1.5,-2.4,1.1,0.0,-0.6,-0.7,-0.3,0.3,-1.5,0.1,2.5,NBA Team Regular Season Stats 2004-05
24,Los Angeles Lakers,82,-2.9,-3.0,-3.6,-1.6,1.1,3.5,-0.5,1.8,2.5,-0.3,0.0,0.7,0.7,-4.0,-1.4,-0.9,2.5,-0.2,NBA Team Regular Season Stats 2004-05
25,Milwaukee Bucks,82,-2.9,-1.6,-1.1,-1.3,-1.6,-5.1,0.8,1.9,2.5,0.0,0.6,0.0,0.5,-2.8,-1.0,-0.9,0.7,-1.9,NBA Team Regular Season Stats 2004-05
26,Portland Trail Blazers,82,-4.0,-1.9,-5.1,0.4,-0.2,-1.4,1.8,0.1,1.1,-2.9,-2.1,1.1,-1.0,-2.4,-1.4,1.5,2.5,0.4,NBA Team Regular Season Stats 2004-05
27,Utah Jazz,82,-4.2,1.1,4.0,-0.9,-2.8,-6.5,-4.6,-3.7,-4.6,-0.7,2.2,0.1,2.4,2.8,-1.2,-1.2,1.3,1.5,NBA Team Regular Season Stats 2004-05
28,Charlotte Bobcats,82,-5.9,-0.6,4.2,-3.1,-1.4,-4.1,0.2,-3.1,-2.2,-5.7,1.5,-3.0,-1.5,0.3,0.8,0.0,-1.2,0.4,NBA Team Regular Season Stats 2004-05
29,New Orleans Hornets,82,-7.0,-1.5,3.1,-3.7,-0.9,-0.3,-5.1,-2.9,-3.5,-0.9,0.8,-2.4,-1.6,-0.2,-1.0,-1.7,0.5,1.8,NBA Team Regular Season Stats 2004-05
30,Atlanta Hawks,82,-9.7,-1.2,3.4,-3.5,-1.9,-3.1,-6.6,-5.2,-4.9,-5.9,2.4,-1.8,0.6,-2.3,-1.0,-1.7,1.3,2.8,NBA Team Regular Season Stats 2004-05
