Rank,Team Name,GP,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OR,DR,REB,AST,STL,BLK,TO,PF,Title
11,Golden State Warriors,82,1.8,0.7,-0.3,1.0,3.6,7.6,2.1,-3.3,-5.0,2.5,-0.1,1.4,1.2,4.0,-0.7,0.0,2.1,3.0,NBA Team Regular Season Stats 2022-23
12,Toronto Raptors,82,1.4,1.4,8.9,-3.1,-1.4,-0.6,-3.8,0.0,0.3,-1.3,3.4,-2.7,0.7,-2.2,3.4,0.5,-4.6,0.4,NBA Team Regular Season Stats 2022-23
13,Chicago Bulls,82,1.2,1.8,-0.3,2.2,-2.8,-8.2,0.3,0.4,-0.2,3.0,-1.1,0.1,-0.9,-1.5,1.1,-0.2,-1.4,0.1,NBA Team Regular Season Stats 2022-23
14,Oklahoma City Thunder,82,1.0,1.1,4.1,-0.8,-0.7,-1.9,-0.2,-0.4,-1.7,3.7,-0.5,-2.3,-2.9,-1.5,1.2,-1.3,-3.6,0.5,NBA Team Regular Season Stats 2022-23
15,Brooklyn Nets,82,0.8,0.4,-3.4,2.4,0.9,1.5,1.1,-1.0,-2.3,3.2,-3.2,-1.3,-4.6,2.1,0.1,2.3,-0.1,2.5,NBA Team Regular Season Stats 2022-23
16,Los Angeles Lakers,82,0.5,-1.1,-4.8,1.3,-1.7,-5.2,0.2,4.5,5.8,0.1,-1.0,1.9,0.8,-0.3,-1.1,-0.4,1.3,-3.5,NBA Team Regular Season Stats 2022-23
17,LA Clippers,82,0.5,-0.7,-2.2,0.3,0.5,0.0,1.5,1.4,1.5,1.0,-0.4,0.5,0.0,-1.0,-0.7,0.2,1.1,0.0,NBA Team Regular Season Stats 2022-23
18,Atlanta Hawks,82,0.2,0.8,2.1,-0.2,-1.1,-2.9,-0.4,-0.1,-0.5,1.5,0.6,-0.3,0.2,-1.0,-0.4,-0.1,-1.1,-0.8,NBA Team Regular Season Stats 2022-23
19,Dallas Mavericks,82,0.0,-1.7,-1.9,-0.9,4.0,9.3,1.8,-0.5,0.1,-2.5,-2.4,-3.4,-5.9,-2.0,0.0,0.0,-0.7,-1.1,NBA Team Regular Season Stats 2022-23
20,Minnesota Timberwolves,82,0.0,1.0,-1.3,1.9,-0.1,0.0,-0.4,-2.0,-2.3,-1.0,-2.1,-0.5,-2.7,1.1,-0.2,1.3,0.0,1.3,NBA Team Regular Season Stats 2022-23
21,Miami Heat,82,-0.3,-0.8,2.0,-2.2,-1.1,-0.9,-2.3,2.6,1.9,5.0,0.8,-2.0,-1.2,-1.7,1.0,-0.8,-2.2,-1.5,NBA Team Regular Season Stats 2022-23
22,Utah Jazz,82,-0.9,-0.8,-1.8,0.0,0.8,3.2,-0.8,0.0,-0.4,0.9,0.5,1.8,2.4,1.0,-1.6,0.2,2.8,0.0,NBA Team Regular Season Stats 2022-23
23,Washington Wizards,82,-1.2,-0.3,-2.8,1.2,-0.7,-1.0,-1.0,0.1,0.5,-1.3,-1.3,1.9,0.5,0.5,-0.2,0.2,1.4,-0.6,NBA Team Regular Season Stats 2022-23
24,Orlando Magic,82,-2.5,-0.8,-0.6,-0.5,-2.2,-5.8,-0.5,1.2,1.9,-1.1,0.6,0.5,1.1,-2.6,-0.3,-0.4,0.2,-0.3,NBA Team Regular Season Stats 2022-23
25,Indiana Pacers,82,-3.1,-1.2,0.2,-1.5,1.1,3.6,-0.5,-1.7,-1.9,-0.9,-1.9,-1.7,-3.7,0.6,-0.2,0.4,-0.1,0.9,NBA Team Regular Season Stats 2022-23
26,Portland Trail Blazers,82,-4.0,-2.5,-2.1,-1.7,0.3,2.1,-1.3,0.6,0.5,0.9,-1.0,-1.6,-2.6,-2.8,-1.0,0.2,0.7,-0.4,NBA Team Regular Season Stats 2022-23
27,Charlotte Hornets,82,-6.2,-1.6,0.2,-1.9,-1.5,-1.7,-2.6,-1.4,-0.4,-4.5,0.0,-1.7,-1.6,-0.7,0.7,-0.5,0.0,0.0,NBA Team Regular Season Stats 2022-23
28,Houston Rockets,82,-7.8,-1.8,0.7,-2.4,-4.0,-6.8,-4.6,-0.1,1.1,-3.9,2.9,1.8,4.7,-3.7,-1.4,-1.6,2.8,-0.1,NBA Team Regular Season Stats 2022-23
29,Detroit Pistons,82,-8.2,-3.5,-1.0,-3.4,-0.6,-0.8,-0.8,-0.5,-0.5,-0.5,0.1,-2.4,-2.2,-2.7,-0.6,-1.7,1.5,1.1,NBA Team Regular Season Stats 2022-23
30,San Antonio Spurs,82,-10.0,-3.0,1.6,-4.1,-1.5,-0.1,-4.5,-2.4,-2.4,-2.7,1.0,-2.3,-1.2,0.4,-1.1,-1.3,1.5,1.3,NBA Team Regular Season Stats 2022-23
