Rank,Team Name,GP,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OR,DR,REB,AST,STL,BLK,TO,PF,Title
20,Charlotte Hornets,82,93.9,35.3,80.2,44.0,4.2,12.1,34.8,19.1,25.7,74.5,12.9,30.5,43.5,21.5,8.0,5.6,14.0,21.3,NBA Team Regular Season Stats 2001-02
21,Washington Wizards,82,92.8,35.8,81.3,44.1,3.7,9.6,38.8,17.4,22.8,76.5,12.9,29.2,42.0,20.9,7.0,4.3,13.0,21.5,NBA Team Regular Season Stats 2001-02
22,Houston Rockets,82,92.3,34.6,80.8,42.8,6.0,18.0,33.5,17.1,23.1,74.1,12.5,29.4,41.9,18.1,6.5,5.4,14.1,18.0,NBA Team Regular Season Stats 2001-02
23,Denver Nuggets,82,92.2,35.5,83.8,42.4,5.2,15.7,32.9,15.9,21.4,74.4,13.6,28.2,41.8,22.2,7.5,5.6,14.7,22.8,NBA Team Regular Season Stats 2001-02
24,New York Knicks,82,91.6,34.4,79.5,43.2,5.8,16.4,35.3,17.1,21.8,78.7,10.7,30.0,40.7,21.0,6.8,3.5,14.5,22.0,NBA Team Regular Season Stats 2001-02
25,Toronto Raptors,82,91.4,35.6,82.0,43.4,4.7,13.5,34.9,15.5,20.9,73.9,13.6,28.5,42.1,21.7,8.4,5.5,14.3,21.6,NBA Team Regular Season Stats 2001-02
26,Philadelphia 76ers,82,91.0,34.2,78.5,43.6,2.6,8.7,29.9,20.0,25.7,77.9,13.3,30.9,44.2,20.0,8.6,4.4,15.3,20.1,NBA Team Regular Season Stats 2001-02
27,Memphis Grizzlies,82,89.9,34.8,79.7,43.6,4.1,13.4,30.7,16.3,23.0,70.8,12.0,29.4,41.4,21.8,7.9,6.0,16.4,19.2,NBA Team Regular Season Stats 2001-02
28,Chicago Bulls,82,89.5,34.3,79.2,43.3,3.7,10.6,34.6,17.2,23.9,72.2,11.3,28.8,40.0,22.2,7.7,4.4,15.3,22.4,NBA Team Regular Season Stats 2001-02
29,Miami Heat,82,87.2,34.2,77.8,43.9,3.8,11.0,34.7,15.1,20.8,72.4,11.0,31.0,42.0,20.3,6.7,5.5,14.8,22.5,NBA Team Regular Season Stats 2001-02
