Rank,Team Name,GP,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OR,DR,REB,AST,STL,BLK,TO,PF,Title
11,Daily Lines,82,91.9,34.7,78.6,44.1,5.4,15.9,34.1,17.2,22.9,75.0,11.9,30.2,42.1,21.8,7.5,5.2,15.6,21.1,NBA Team Regular Season Stats 2003-04
12,More,82,92.0,36.0,80.1,45.0,5.1,14.9,34.1,14.9,19.7,75.3,12.4,28.0,40.3,23.3,8.0,4.8,13.7,18.7,NBA Team Regular Season Stats 2003-04
13,Team,82,93.5,34.0,79.2,42.9,5.1,15.0,33.8,20.5,26.8,76.3,11.6,29.8,41.4,20.4,8.2,4.7,13.8,19.5,NBA Team Regular Season Stats 2003-04
14,Opponent,82,94.0,36.0,80.9,44.5,5.0,13.5,37.4,17.1,22.9,74.6,12.0,30.9,42.8,21.5,8.1,5.1,14.0,22.0,NBA Team Regular Season Stats 2003-04
15,Differential,82,94.3,34.9,79.9,43.6,4.5,13.3,33.8,20.0,26.2,76.4,13.4,30.6,44.0,20.4,8.2,5.6,17.0,23.1,NBA Team Regular Season Stats 2003-04
16,Detroit Pistons,82,94.3,35.6,81.0,44.0,5.1,15.2,33.7,18.0,24.0,74.9,11.2,31.2,42.4,20.8,7.5,3.8,15.3,24.7,NBA Team Regular Season Stats 2003-04
17,San Antonio Spurs,82,95.5,36.0,82.4,43.7,5.3,14.2,37.1,18.2,24.3,74.9,11.8,30.2,42.0,21.7,7.7,5.3,13.1,20.2,NBA Team Regular Season Stats 2003-04
18,Indiana Pacers,82,96.0,35.1,80.6,43.6,5.4,15.1,35.5,20.4,27.3,74.8,12.3,32.7,45.0,23.0,8.5,5.4,15.2,20.5,NBA Team Regular Season Stats 2003-04
19,New Jersey Nets,82,96.1,36.8,81.2,45.3,4.6,12.9,35.6,17.9,24.6,72.8,12.9,30.1,42.9,23.5,8.1,5.8,17.1,23.1,NBA Team Regular Season Stats 2003-04
20,Houston Rockets,82,96.7,35.3,80.8,43.7,6.8,18.7,36.2,19.4,26.3,73.6,13.0,30.8,43.8,23.0,8.8,5.0,17.1,22.2,NBA Team Regular Season Stats 2003-04
21,Toronto Raptors,82,97.0,37.0,81.9,45.2,5.6,15.8,35.2,17.4,23.6,73.9,12.0,30.7,42.7,22.8,7.5,5.0,14.2,22.9,NBA Team Regular Season Stats 2003-04
22,Minnesota Timberwolves,82,97.4,37.3,82.2,45.4,5.2,15.1,34.2,17.6,22.9,77.1,12.8,30.7,43.5,24.0,9.6,5.5,16.1,21.7,NBA Team Regular Season Stats 2003-04
23,Miami Heat,82,97.5,36.2,82.2,44.0,5.9,16.4,35.8,19.2,25.3,76.0,12.8,30.3,43.1,22.0,8.9,5.1,14.0,20.7,NBA Team Regular Season Stats 2003-04
24,Utah Jazz,82,97.8,36.3,80.8,45.0,5.9,17.0,34.9,19.1,24.7,77.4,13.0,29.6,42.7,21.1,7.7,4.7,14.8,20.2,NBA Team Regular Season Stats 2003-04
25,Philadelphia 76ers,82,97.8,38.3,84.4,45.4,5.0,14.7,33.9,16.3,21.7,74.9,13.2,30.7,43.9,21.3,7.9,5.0,14.9,22.2,NBA Team Regular Season Stats 2003-04
26,New Orleans Hornets,82,97.9,36.3,81.4,44.6,5.8,16.8,34.9,19.5,25.5,76.5,12.7,31.1,43.8,21.5,7.9,5.3,15.9,19.4,NBA Team Regular Season Stats 2003-04
27,Portland Trail Blazers,82,99.4,37.5,81.5,46.0,5.5,15.3,36.0,18.8,25.4,74.1,12.6,28.8,41.4,22.9,8.5,5.3,13.7,22.7,NBA Team Regular Season Stats 2003-04
28,New York Knicks,82,100.8,38.2,83.2,45.9,6.5,17.9,36.3,17.8,23.9,74.6,12.3,31.2,43.5,23.6,7.1,4.7,15.1,20.6,NBA Team Regular Season Stats 2003-04
29,Golden State Warriors,82,101.1,38.6,83.0,46.6,6.0,15.9,37.7,17.8,24.0,74.2,13.1,31.3,44.4,24.4,7.6,5.5,13.5,20.6,NBA Team Regular Season Stats 2003-04
