Rank,Team Name,GP,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OR,DR,REB,AST,STL,BLK,TO,PF,Title
14,Denver Nuggets,82,110.4,41.1,87.4,47.0,11.8,34.2,34.6,16.5,21.7,75.7,9.7,32.7,42.4,25.4,7.9,4.8,12.2,19.9,NBA Team Regular Season Stats 2021-22
15,Oklahoma City Thunder,82,111.8,41.4,90.5,45.8,13.6,38.7,35.3,15.3,19.9,77.1,11.0,37.3,48.4,26.1,8.5,6.0,12.7,17.8,NBA Team Regular Season Stats 2021-22
16,Washington Wizards,82,112.0,41.3,88.9,46.4,11.5,31.8,36.1,18.0,22.3,80.7,10.2,34.0,44.2,23.7,7.3,4.2,11.3,19.9,NBA Team Regular Season Stats 2021-22
17,Chicago Bulls,82,112.0,41.4,87.4,47.4,11.7,32.0,36.6,17.4,21.9,79.5,9.3,33.9,43.2,25.0,7.1,5.0,12.4,18.2,NBA Team Regular Season Stats 2021-22
18,Brooklyn Nets,82,112.1,40.7,90.2,45.2,12.5,36.3,34.5,18.1,23.0,78.8,11.3,32.8,44.1,23.8,7.9,4.9,12.4,19.7,NBA Team Regular Season Stats 2021-22
19,Milwaukee Bucks,82,112.1,41.4,90.6,45.6,14.5,40.6,35.6,15.0,19.9,75.1,9.9,34.2,44.1,25.9,7.4,4.4,12.4,19.7,NBA Team Regular Season Stats 2021-22
20,Orlando Magic,82,112.2,40.8,89.0,45.8,13.2,36.3,36.3,17.4,22.6,77.2,10.4,36.8,47.1,24.8,8.0,5.2,12.5,18.3,NBA Team Regular Season Stats 2021-22
21,Atlanta Hawks,82,112.4,41.9,89.0,47.1,12.8,35.2,36.4,15.8,19.9,79.2,10.2,33.6,43.9,25.4,7.0,4.5,12.0,20.3,NBA Team Regular Season Stats 2021-22
22,Detroit Pistons,82,112.5,40.6,86.0,47.3,11.8,32.5,36.2,19.5,25.1,77.7,10.3,35.9,46.3,25.1,7.4,5.2,13.8,19.8,NBA Team Regular Season Stats 2021-22
23,San Antonio Spurs,82,113.0,42.5,91.2,46.6,12.1,33.6,36.0,16.0,20.9,76.7,11.4,35.4,46.8,24.0,7.3,4.9,13.0,18.9,NBA Team Regular Season Stats 2021-22
24,Minnesota Timberwolves,82,113.3,40.2,87.4,46.0,13.1,37.3,35.0,19.8,25.4,78.0,11.0,34.9,45.9,26.2,7.2,4.8,15.5,20.9,NBA Team Regular Season Stats 2021-22
25,Charlotte Hornets,82,114.9,42.0,90.1,46.6,14.0,38.7,36.2,16.9,22.1,76.3,11.4,35.6,47.0,26.5,7.5,4.6,14.4,19.6,NBA Team Regular Season Stats 2021-22
26,Indiana Pacers,82,114.9,42.5,88.0,48.3,12.0,32.3,37.2,17.9,22.5,79.7,10.2,33.0,43.1,25.1,8.1,4.9,12.5,19.2,NBA Team Regular Season Stats 2021-22
27,Portland Trail Blazers,82,115.1,41.1,85.9,47.9,13.8,37.1,37.1,19.1,24.6,77.7,9.8,35.0,44.7,26.6,8.2,5.0,13.3,19.4,NBA Team Regular Season Stats 2021-22
28,Los Angeles Lakers,82,115.1,42.6,90.5,47.0,12.6,35.8,35.2,17.4,23.3,74.7,11.0,35.6,46.6,26.3,8.3,4.1,13.3,20.1,NBA Team Regular Season Stats 2021-22
29,Sacramento Kings,82,115.8,43.4,90.6,47.9,13.0,34.9,37.2,15.9,20.5,77.6,10.6,35.3,45.8,25.3,8.1,4.8,12.6,20.3,NBA Team Regular Season Stats 2021-22
30,Houston Rockets,82,118.2,43.4,89.9,48.3,12.8,36.2,35.3,18.5,23.7,78.2,11.2,34.5,45.7,25.6,9.5,5.8,13.3,22.1,NBA Team Regular Season Stats 2021-22
