Rank,Team Name,GP,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OR,DR,REB,AST,STL,BLK,TO,PF,Title
14,San Antonio Spurs,82,98.0,38.1,83.7,45.6,5.8,15.9,36.7,15.9,20.7,76.6,10.8,30.4,41.2,20.5,6.9,4.6,13.4,20.7,NBA Team Regular Season Stats 2010-11
15,New Jersey Nets,82,100.4,37.4,80.5,46.5,6.2,17.0,36.4,19.4,25.8,75.1,10.4,31.4,41.8,22.2,6.8,4.6,12.3,20.0,NBA Team Regular Season Stats 2010-11
16,Detroit Pistons,82,100.6,37.9,78.1,48.6,6.4,17.8,35.8,18.3,23.9,76.6,10.6,30.1,40.7,23.3,6.9,4.6,14.1,18.8,NBA Team Regular Season Stats 2010-11
17,Indiana Pacers,82,100.9,37.5,83.4,44.9,6.2,17.4,35.9,19.7,26.3,75.0,11.4,31.9,43.3,20.4,7.5,5.7,13.9,21.4,NBA Team Regular Season Stats 2010-11
18,Oklahoma City Thunder,82,101.0,38.1,83.2,45.8,5.9,16.3,36.1,19.0,25.5,74.4,11.4,29.2,40.6,20.9,7.2,4.3,14.0,21.5,NBA Team Regular Season Stats 2010-11
19,Utah Jazz,82,101.3,36.2,78.8,45.9,7.2,19.2,37.6,21.7,27.9,77.8,11.3,29.6,40.9,20.7,7.4,5.0,14.6,22.0,NBA Team Regular Season Stats 2010-11
20,LA Clippers,82,101.8,37.1,81.6,45.5,7.1,19.5,36.5,20.4,26.4,77.1,11.1,29.4,40.5,22.3,8.0,4.9,13.7,22.1,NBA Team Regular Season Stats 2010-11
21,Denver Nuggets,82,102.7,38.5,83.9,45.9,7.0,20.4,34.4,18.8,24.8,75.6,10.5,30.8,41.3,22.2,7.5,6.0,13.7,22.7,NBA Team Regular Season Stats 2010-11
22,Houston Rockets,82,103.7,39.8,85.1,46.8,5.5,15.2,35.8,18.6,23.8,78.1,11.6,31.1,42.8,20.8,7.2,5.5,13.7,21.4,NBA Team Regular Season Stats 2010-11
23,Cleveland Cavaliers,82,104.5,39.4,83.0,47.5,8.1,19.7,41.1,17.5,23.1,75.9,10.9,32.6,43.5,24.2,7.5,6.0,13.5,21.3,NBA Team Regular Season Stats 2010-11
24,Washington Wizards,82,104.7,38.7,82.2,47.1,6.8,18.3,37.3,20.4,26.9,76.1,12.1,31.8,43.9,23.1,7.6,5.0,15.8,20.3,NBA Team Regular Season Stats 2010-11
25,Sacramento Kings,82,104.7,39.8,83.2,47.8,5.9,16.5,35.5,19.4,25.4,76.2,10.6,30.6,41.2,21.7,8.1,5.7,14.7,21.0,NBA Team Regular Season Stats 2010-11
26,Toronto Raptors,82,105.4,39.2,81.3,48.2,6.6,17.5,37.6,20.4,26.5,76.9,11.1,30.0,41.1,22.6,7.6,5.6,13.9,19.8,NBA Team Regular Season Stats 2010-11
27,Golden State Warriors,82,105.7,38.7,82.8,46.7,6.9,19.3,35.8,21.4,27.6,77.6,12.8,32.0,44.8,24.7,8.2,4.3,16.1,18.4,NBA Team Regular Season Stats 2010-11
28,New York Knicks,82,105.7,39.5,83.8,47.2,6.5,17.6,37.2,20.1,26.4,76.2,11.8,32.3,44.0,20.5,7.1,4.4,15.2,20.8,NBA Team Regular Season Stats 2010-11
29,Phoenix Suns,82,105.9,40.4,85.6,47.2,7.1,19.5,36.7,18.1,24.0,75.4,12.0,32.3,44.3,23.0,7.9,4.3,14.5,21.2,NBA Team Regular Season Stats 2010-11
30,Minnesota Timberwolves,82,107.7,39.4,84.2,46.8,7.8,20.8,37.4,21.1,27.2,77.8,11.1,31.4,42.6,24.8,9.5,5.5,14.4,20.9,NBA Team Regular Season Stats 2010-11
