Player,Pos,HT,WT,Age,Teams,GP,YOS,Pre-Draft Team,Draft Status,Nationality,Title
Sam Pellom,PF,6-9,225,28,ATL,43,0,Buffalo State,"1978 NBA Draft, Undrafted",United States,NBA 1979-1980 Players Information
Roger Phegley,SG,6-6,205,23,"NJN, WAS",78,1,Bradley,1978 Rnd 1 Pick 14,United States,NBA 1979-1980 Players Information
Stan Pietkiewicz,SG,6-5,200,23,SDC,50,1,Auburn,1978 Rnd 7 Pick 2,United States,NBA 1979-1980 Players Information
Ben Poquette,FC,6-9,235,24,UTA,82,2,Central Michigan,1977 Rnd 2 Pick 14,United States,NBA 1979-1980 Players Information
Kevin Porter,PG,6-0,170,29,WAS,70,7,St. Francis (PA),1972 Rnd 3 Pick 9,United States,NBA 1979-1980 Players Information
Clifford Ray,FC,6-9,230,31,GSW,80,8,Oklahoma,1971 Rnd 3 Pick 5,United States,NBA 1979-1980 Players Information
Marlon Redmond,SF,6-6,190,24,KCK,24,2,San Francisco,1977 Rnd 3 Pick 16,United States,NBA 1979-1980 Players Information
Robert Reid,GF,6-8,205,24,HOU,76,2,St. Mary's (TX),1977 Rnd 2 Pick 18,United States,NBA 1979-1980 Players Information
Kevin Restani,FC,6-9,225,28,SAS,82,5,San Francisco,1974 Rnd 3 Pick 3,United States,NBA 1979-1980 Players Information
Clint Richardson,G,6-3,195,23,PHI,52,0,Seattle,1979 Rnd 2 Pick 14,United States,NBA 1979-1980 Players Information
Micheal Ray Richardson,PG,6-5,189,24,NYK,82,1,Montana,1978 Rnd 1 Pick 4,United States,NBA 1979-1980 Players Information
Anthony Roberts,SF,6-5,185,24,DEN,23,2,Oral Roberts,1977 Rnd 1 Pick 21,United States,NBA 1979-1980 Players Information
Rick Robey,C,6-11,230,24,BOS,82,1,Kentucky,1978 Rnd 1 Pick 3,United States,NBA 1979-1980 Players Information
Cliff Robinson,F,6-9,220,19,NJN,69,0,USC,1979 Rnd 1 Pick 11,United States,NBA 1979-1980 Players Information
Jackie Robinson,SF,6-6,210,24,DET,7,1,UNLV,1978 Rnd 4 Pick 1,United States,NBA 1979-1980 Players Information
Truck Robinson,F,6-7,225,28,PHX,82,5,Tennessee State,1974 Rnd 2 Pick 4,United States,NBA 1979-1980 Players Information
Bill Robinzine,PF,6-7,230,27,KCK,81,4,DePaul,1975 Rnd 1 Pick 10,United States,NBA 1979-1980 Players Information
Dave Robisch,FC,6-10,235,30,CLE,82,3,Kansas,1971 Rnd 3 Pick 9,United States,NBA 1979-1980 Players Information
John Roche,PG,6-3,170,30,DEN,82,1,South Carolina,1971 Rnd 1 Pick 14,United States,NBA 1979-1980 Players Information
Tree Rollins,C,7-1,235,26,ATL,82,2,Clemson,1977 Rnd 1 Pick 14,United States,NBA 1979-1980 Players Information
Dan Roundfield,PF,6-8,205,26,ATL,81,3,Central Michigan,1975 Rnd 2 Pick 10,United States,NBA 1979-1980 Players Information
Campy Russell,F,6-8,215,28,CLE,41,5,Michigan,1974 Rnd 1 Pick 8,United States,NBA 1979-1980 Players Information
Alvin Scott,GF,6-7,185,24,PHX,79,2,Oral Roberts,1977 Rnd 7 Pick 5,United States,NBA 1979-1980 Players Information
Charlie Scott,SG,6-5,175,31,DEN,69,8,North Carolina,1970 Rnd 7 Pick 4,United States,NBA 1979-1980 Players Information
Lonnie Shelton,FC,6-8,240,24,SEA,76,3,Oregon State,1976 Rnd 2 Pick 8,United States,NBA 1979-1980 Players Information
Purvis Short,SF,6-7,210,22,GSW,62,1,Jackson State,1978 Rnd 1 Pick 5,United States,NBA 1979-1980 Players Information
John Shumate,FC,6-9,235,27,"DET, HOU, SAN",65,5,Notre Dame,1974 Rnd 1 Pick 4,United States,NBA 1979-1980 Players Information
Jack Sikma,C,6-11,230,24,SEA,82,2,Illinois Wesleyan,1977 Rnd 1 Pick 8,United States,NBA 1979-1980 Players Information
James Silas,PG,6-1,180,31,SAS,77,4,Stephen F. Austin,1972 Rnd 5 Pick 7,United States,NBA 1979-1980 Players Information
Paul Silas,PF,6-7,225,36,SEA,82,15,Creighton,1964 Rnd 2 Pick 3,United States,NBA 1979-1980 Players Information
Ralph Simpson,GF,6-5,200,30,NJN,8,3,Michigan State,1972 Rnd 1 Pick 11,United States,NBA 1979-1980 Players Information
Al Skinner,SG,6-3,190,27,PHI,2,3,Massachusetts,1974 Rnd 9 Pick 16,United States,NBA 1979-1980 Players Information
Bingo Smith,GF,6-5,195,34,"CLE, SDC",78,10,Tulsa,1969 Rnd 1 Pick 6,United States,NBA 1979-1980 Players Information
Phil Smith,SG,6-4,185,27,GSW,51,5,San Francisco,1974 Rnd 2 Pick 11,United States,NBA 1979-1980 Players Information
Randy Smith,GF,6-3,180,31,CLE,82,8,Buffalo State,1970 Rnd 14 Pick 2,United States,NBA 1979-1980 Players Information
Robert Smith,G,5-11,165,24,"NJN, UTH",64,2,UNLV,1977 Rnd 3 Pick 21,United States,NBA 1979-1980 Players Information
Sam Smith,SG,6-4,201,-,CHI,30,2,UNLV,1977 Rnd 3 Pick 4,United States,NBA 1979-1980 Players Information
Willie Smith,PG,6-2,170,26,CLE,62,3,Missouri,1976 Rnd 2 Pick 1,United States,NBA 1979-1980 Players Information
Ricky Sobers,SG,6-3,198,27,CHI,82,4,UNLV,1975 Rnd 1 Pick 16,United States,NBA 1979-1980 Players Information
Jim Spanarkel,GF,6-5,190,22,PHI,40,0,Duke,1979 Rnd 1 Pick 16,United States,NBA 1979-1980 Players Information
Larry Steele,G,6-5,180,30,POR,16,8,Kentucky,1971 Rnd 3 Pick 2,United States,NBA 1979-1980 Players Information
Earl Tatum,SG,6-5,185,26,CLE,32,3,Marquette,1976 Rnd 2 Pick 4,United States,NBA 1979-1980 Players Information
Brian Taylor,G,6-2,185,28,SDC,78,3,Princeton,1972 Rnd 2 Pick 10,United States,NBA 1979-1980 Players Information
Reggie Theus,GF,6-7,190,22,CHI,82,1,UNLV,1978 Rnd 1 Pick 9,United States,NBA 1979-1980 Players Information
David Thompson,GF,6-5,195,25,DEN,39,3,NC State,1975 Rnd 1 Pick 1,United States,NBA 1979-1980 Players Information
Rudy Tomjanovich,F,6-8,218,31,HOU,62,9,Michigan,1970 Rnd 1 Pick 2,United States,NBA 1979-1980 Players Information
Bernard Toone,PF,6-9,210,23,PHI,23,0,Marquette,1979 Rnd 2 Pick 15,United States,NBA 1979-1980 Players Information
Raymond Townsend,SG,6-3,175,24,GSW,72,1,UCLA,1978 Rnd 1 Pick 22,United States,NBA 1979-1980 Players Information
Dave Twardzik,PG,6-1,175,29,POR,67,3,Old Dominion,1972 Rnd 2 Pick 13,United States,NBA 1979-1980 Players Information
Terry Tyler,GF,6-7,215,23,DET,82,1,Detroit-Mercy,1978 Rnd 2 Pick 1,United States,NBA 1979-1980 Players Information
Wes Unseld,FC,6-7,245,33,WAS,82,11,Louisville,1968 Rnd 1 Pick 2,United States,NBA 1979-1980 Players Information
Jan Van Breda Kolff,SF,6-7,195,28,NJN,82,3,Vanderbilt,1974 Rnd 2 Pick 2,United States,NBA 1979-1980 Players Information
Andre Wakefield,SG,6-3,175,25,UTA,8,1,Loyola (IL),1978 Rnd 5 Pick 19,United States,NBA 1979-1980 Players Information
Foots Walker,PG,6-0,172,28,CLE,76,5,West Georgia,1974 Rnd 3 Pick 2,United States,NBA 1979-1980 Players Information
Wally Walker,SF,6-7,190,25,SEA,68,3,Virginia,1976 Rnd 1 Pick 5,United States,NBA 1979-1980 Players Information
Bill Walton,C,6-11,235,27,SDC,14,5,UCLA,1974 Rnd 1 Pick 1,United States,NBA 1979-1980 Players Information
Lloyd Walton,PG,6-0,160,26,MIL,76,3,Marquette,1976 Rnd 3 Pick 6,United States,NBA 1979-1980 Players Information
Kermit Washington,FC,6-8,230,28,POR,80,6,American University,1973 Rnd 1 Pick 5,United States,NBA 1979-1980 Players Information
Richard Washington,PF,6-11,220,24,MIL,75,3,UCLA,1976 Rnd 1 Pick 3,United States,NBA 1979-1980 Players Information
Nick Weatherspoon,SF,6-7,195,29,SDC,57,6,Illinois,1973 Rnd 1 Pick 13,United States,NBA 1979-1980 Players Information
Marvin Webster,C,7-1,225,27,NYK,20,3,Morgan State,1975 Rnd 1 Pick 3,United States,NBA 1979-1980 Players Information
Scott Wedman,GF,6-7,215,27,KCK,68,5,Colorado,1974 Rnd 1 Pick 6,United States,NBA 1979-1980 Players Information
Paul Westphal,G,6-4,195,29,PHX,82,7,USC,1972 Rnd 1 Pick 10,United States,NBA 1979-1980 Players Information
Jo Jo White,G,6-3,190,33,GSW,76,10,Kansas,1969 Rnd 1 Pick 9,United States,NBA 1979-1980 Players Information
Rudy White,SG,6-2,195,26,HOU,9,4,Arizona State,1975 Rnd 3 Pick 11,United States,NBA 1979-1980 Players Information
Jerome Whitehead,C,6-10,220,23,"SDC, UTH",49,1,Marquette,1978 Rnd 2 Pick 19,United States,NBA 1979-1980 Players Information
Sidney Wicks,FC,6-8,225,30,SDC,71,8,UCLA,1971 Rnd 1 Pick 2,United States,NBA 1979-1980 Players Information
Bob Wilkerson,GF,6-6,195,25,DEN,75,3,Indiana,1976 Rnd 1 Pick 11,United States,NBA 1979-1980 Players Information
Jamaal Wilkes,GF,6-6,190,26,LAL,82,5,UCLA,1974 Rnd 1 Pick 11,United States,NBA 1979-1980 Players Information
Duck Williams,PG,6-2,180,23,UTA,76,0,Notre Dame,1978 Rnd 5 Pick 8,United States,NBA 1979-1980 Players Information
Freeman Williams,GF,6-4,190,23,SDC,82,1,Portland State,1978 Rnd 1 Pick 8,United States,NBA 1979-1980 Players Information
Gus Williams,G,6-2,175,26,SEA,82,4,USC,1975 Rnd 2 Pick 2,United States,NBA 1979-1980 Players Information
Ray Williams,G,6-3,188,25,NYK,82,2,Minnesota,1977 Rnd 1 Pick 10,United States,NBA 1979-1980 Players Information
Sly Williams,F,6-7,210,22,NYK,57,0,Rhode Island,1979 Rnd 1 Pick 21,United States,NBA 1979-1980 Players Information
John Williamson,G,6-2,185,28,"NJN, WAS",58,3,New Mexico State,1973 Rnd 6 Pick 10,United States,NBA 1979-1980 Players Information
Bill Willoughby,FC,6-8,205,22,CLE,78,3, ,1975 Rnd 2 Pick 1,United States,NBA 1979-1980 Players Information
Bubba Wilson,SG,6-3,175,24,GSW,15,1,Western Carolina,1978 Rnd 5 Pick 13,United States,NBA 1979-1980 Players Information
Rick Wilson,SG,6-5,200,24,ATL,5,1,Louisville,1978 Rnd 2 Pick 3,United States,NBA 1979-1980 Players Information
Brian Winters,GF,6-4,185,28,MIL,80,5,South Carolina,1974 Rnd 1 Pick 12,United States,NBA 1979-1980 Players Information
Larry Wright,PG,6-1,160,25,WAS,76,3,Grambling State,1976 Rnd 1 Pick 14,United States,NBA 1979-1980 Players Information
Tony Zeno,SF,6-8,210,22,IND,8,0,Arizona State,1979 Rnd 2 Pick 10,United States,NBA 1979-1980 Players Information
