Player,Pos,HT,WT,Age,Teams,GP,YOS,Pre-Draft Team,Draft Status,Nationality,Title
Gerald Hannahs,GF,6-3,210,26,MEM,2,1,Arkansas,"2017 NBA Draft, Undrafted",United States,NBA 2019-2020 Players Information
Tim Hardaway Jr.,SG,6-5,205,27,DAL,71,6,Michigan,2013 Rnd 1 Pick 24,United States,NBA 2019-2020 Players Information
James Harden,SG,6-5,220,30,HOU,68,10,Arizona State,2009 Rnd 1 Pick 3,United States,NBA 2019-2020 Players Information
Maurice Harkless,F,6-7,220,26,"LAC, NYK",62,7,St. John's,2012 Rnd 1 Pick 15,United StatesPuerto Rico,NBA 2019-2020 Players Information
Jared Harper,PG,6-0,175,22,PHX,3,0,Auburn,"2019 NBA Draft, Undrafted",United States,NBA 2019-2020 Players Information
Montrezl Harrell,F,6-7,240,26,LAC,63,4,Louisville,2015 Rnd 2 Pick 2,United States,NBA 2019-2020 Players Information
Gary Harris,SG,6-4,210,25,DEN,56,5,Michigan State,2014 Rnd 1 Pick 19,United States,NBA 2019-2020 Players Information
Joe Harris,SG,6-6,220,28,BRK,69,5,Virginia,2014 Rnd 2 Pick 3,United States,NBA 2019-2020 Players Information
Tobias Harris,F,6-8,226,27,PHI,72,8,Tennessee,2011 Rnd 1 Pick 19,United States,NBA 2019-2020 Players Information
Shaquille Harrison,G,6-4,195,26,CHI,43,2,Tulsa,"2016 NBA Draft, Undrafted",United States,NBA 2019-2020 Players Information
Josh Hart,SG,6-4,215,24,NOP,65,2,Villanova,2017 Rnd 1 Pick 30,United States,NBA 2019-2020 Players Information
Isaiah Hartenstein,PF,7-0,250,21,HOU,23,1,Zalgiris (Lithuania),2017 Rnd 2 Pick 13,United StatesGermany,NBA 2019-2020 Players Information
Udonis Haslem,FC,6-7,235,39,MIA,4,16,Florida,"2002 NBA Draft, Undrafted",United States,NBA 2019-2020 Players Information
Jaxson Hayes,PF,7-0,220,19,NOP,64,0,Texas,2019 Rnd 1 Pick 8,United States,NBA 2019-2020 Players Information
Gordon Hayward,GF,6-7,225,29,BOS,52,9,Butler,2010 Rnd 1 Pick 9,United States,NBA 2019-2020 Players Information
John Henson,PF,6-11,219,29,"CLE, DET",40,7,North Carolina,2012 Rnd 1 Pick 14,United States,NBA 2019-2020 Players Information
Dewan Hernandez,FC,6-10,235,23,TOR,6,0,Miami (FL),2019 Rnd 2 Pick 29,United States,NBA 2019-2020 Players Information
Juancho Hernangomez,F,6-9,215,24,"DEN, MIN",48,3,Movistar Estudiantes (Spain),2016 Rnd 1 Pick 15,Spain,NBA 2019-2020 Players Information
Willy Hernangomez,C,6-11,250,25,CHA,31,3,Cajasol Seville U18 (Spain),2015 Rnd 2 Pick 5,Spain,NBA 2019-2020 Players Information
Tyler Herro,SG,6-5,195,20,MIA,55,0,Kentucky,2019 Rnd 1 Pick 13,United States,NBA 2019-2020 Players Information
Kevin Hervey,PF,6-9,230,23,OKC,10,0,Texas-Arlington,2018 Rnd 2 Pick 27,United States,NBA 2019-2020 Players Information
Mario Hezonja,SG,6-8,220,25,POR,53,4,FC Barcelona II (Spain),2015 Rnd 1 Pick 5,Croatia,NBA 2019-2020 Players Information
Buddy Hield,G,6-4,220,27,SAC,72,3,Oklahoma,2016 Rnd 1 Pick 6,Bahamas,NBA 2019-2020 Players Information
George Hill,G,6-3,188,33,MIL,59,11,IUPUI,2008 Rnd 1 Pick 26,United States,NBA 2019-2020 Players Information
Solomon Hill,SF,6-6,226,28,"MEM, MIA",59,6,Arizona,2013 Rnd 1 Pick 23,United States,NBA 2019-2020 Players Information
Jaylen Hoard,PF,6-8,216,20,POR,13,0,Wake Forest,"2019 NBA Draft, Undrafted",France,NBA 2019-2020 Players Information
Aaron Holiday,PG,6-0,185,23,IND,66,1,UCLA,2018 Rnd 1 Pick 23,United States,NBA 2019-2020 Players Information
Jrue Holiday,G,6-4,205,29,NOP,61,10,UCLA,2009 Rnd 1 Pick 17,United States,NBA 2019-2020 Players Information
Justin Holiday,SF,6-6,180,30,IND,73,6,Washington,"2011 NBA Draft, Undrafted",United States,NBA 2019-2020 Players Information
Rondae Hollis-Jefferson,SF,6-6,217,25,TOR,60,4,Arizona,2015 Rnd 1 Pick 23,United StatesJordan,NBA 2019-2020 Players Information
Richaun Holmes,F,6-9,235,26,SAC,44,4,Bowling Green,2015 Rnd 2 Pick 7,United States,NBA 2019-2020 Players Information
Rodney Hood,F,6-8,208,27,POR,21,5,Duke,2014 Rnd 1 Pick 23,United States,NBA 2019-2020 Players Information
Al Horford,FC,6-9,240,33,PHI,67,12,Florida,2007 Rnd 1 Pick 3,Dominican RepublicUnited States,NBA 2019-2020 Players Information
Talen Horton-Tucker,SF,6-4,234,19,LAL,6,0,Iowa State,2019 Rnd 2 Pick 16,United States,NBA 2019-2020 Players Information
Danuel House,F,6-6,220,26,HOU,63,3,Texas A&M,"2016 NBA Draft, Undrafted",United States,NBA 2019-2020 Players Information
Dwight Howard,C,6-11,265,34,LAL,69,15,Southwest Atlanta Christian Academy (Georgia),2004 Rnd 1 Pick 1,United States,NBA 2019-2020 Players Information
William Howard,F,6-8,207,26,HOU,2,0,BCM Gravelines (France),"2015 NBA Draft, Undrafted",France,NBA 2019-2020 Players Information
Kevin Huerter,SF,6-7,198,21,ATL,56,1,Maryland,2018 Rnd 1 Pick 19,United States,NBA 2019-2020 Players Information
De'Andre Hunter,PF,6-8,221,22,ATL,63,0,Virginia,2019 Rnd 1 Pick 4,United States,NBA 2019-2020 Players Information
Chandler Hutchison,SG,6-7,197,23,CHI,28,1,Boise State,2018 Rnd 1 Pick 22,United States,NBA 2019-2020 Players Information
Serge Ibaka,C,6-10,235,30,TOR,55,10,CB L'Hospitalet (Spain),2008 Rnd 1 Pick 24,Republic of the CongoSpain,NBA 2019-2020 Players Information
Andre Iguodala,SF,6-6,215,36,MIA,21,15,Arizona,2004 Rnd 1 Pick 9,United States,NBA 2019-2020 Players Information
Ersan Ilyasova,F,6-10,235,32,MIL,63,12,Alpella B.K. (Turkey),2005 Rnd 2 Pick 6,Turkey,NBA 2019-2020 Players Information
Joe Ingles,F,6-9,220,32,UTA,72,5,Melbourne South (Australia),"2009 NBA Draft, Undrafted",Australia,NBA 2019-2020 Players Information
Brandon Ingram,SF,6-8,190,22,NOP,62,3,Duke,2016 Rnd 1 Pick 2,United States,NBA 2019-2020 Players Information
Kyrie Irving,G,6-2,195,27,BRK,20,8,Duke,2011 Rnd 1 Pick 1,United StatesAustralia,NBA 2019-2020 Players Information
Jonathan Isaac,SF,6-10,230,22,ORL,34,2,Florida State,2017 Rnd 1 Pick 6,United States,NBA 2019-2020 Players Information
Wesley Iwundu,F,6-6,195,25,ORL,52,2,Kansas State,2017 Rnd 2 Pick 3,United States,NBA 2019-2020 Players Information
Frank Jackson,SG,6-3,205,21,NOP,59,2,Duke,2017 Rnd 2 Pick 1,United States,NBA 2019-2020 Players Information
Josh Jackson,SF,6-8,207,23,MEM,22,2,Kansas,2017 Rnd 1 Pick 4,United States,NBA 2019-2020 Players Information
"Jaren Jackson, Jr.",PF,6-10,242,20,MEM,57,1,Michigan State,2018 Rnd 1 Pick 4,United States,NBA 2019-2020 Players Information
Justin Jackson,F,6-8,220,24,DAL,65,2,North Carolina,2017 Rnd 1 Pick 15,United States,NBA 2019-2020 Players Information
Reggie Jackson,G,6-2,208,29,"DET, LAC",31,8,Boston College,2011 Rnd 1 Pick 24,ItalyUnited States,NBA 2019-2020 Players Information
Justin James,SG,6-7,190,23,SAC,36,0,Wyoming,2019 Rnd 2 Pick 10,United States,NBA 2019-2020 Players Information
LeBron James,F,6-9,250,35,LAL,67,16,St. Vincent St. Mary High School (Ohio),2003 Rnd 1 Pick 1,United States,NBA 2019-2020 Players Information
Amile Jefferson,PF,6-9,222,26,ORL,18,2,Duke,"2017 NBA Draft, Undrafted",United States,NBA 2019-2020 Players Information
DaQuan Jeffries,SF,6-5,222,22,SAC,13,0,Tulsa,"2019 NBA Draft, Undrafted",United States,NBA 2019-2020 Players Information
Ty Jerome,PG,6-5,195,22,PHX,31,0,Virginia,2019 Rnd 1 Pick 24,United States,NBA 2019-2020 Players Information
Alize Johnson,SF,6-7,210,23,IND,17,1,Missouri State,2018 Rnd 2 Pick 20,United States,NBA 2019-2020 Players Information
B.J. Johnson,SF,6-7,200,24,ORL,10,1,La Salle,"2018 NBA Draft, Undrafted",United States,NBA 2019-2020 Players Information
Cameron Johnson,G,6-8,210,23,PHX,57,0,North Carolina,2019 Rnd 1 Pick 11,United States,NBA 2019-2020 Players Information
James Johnson,F,6-7,240,33,"MIA, MIN",32,10,Wake Forest,2009 Rnd 1 Pick 16,United States,NBA 2019-2020 Players Information
Keldon Johnson,SF,6-5,220,20,SAS,17,0,Kentucky,2019 Rnd 1 Pick 29,United States,NBA 2019-2020 Players Information
Stanley Johnson,G,6-6,242,23,TOR,25,4,Arizona,2015 Rnd 1 Pick 8,United States,NBA 2019-2020 Players Information
Tyler Johnson,G,6-4,190,27,"BRK, PHX",39,5,Fresno State,"2014 NBA Draft, Undrafted",United States,NBA 2019-2020 Players Information
Nikola Jokic,C,6-11,284,25,DEN,73,4,KK Mega Bemax (Serbia),2014 Rnd 2 Pick 11,Serbia,NBA 2019-2020 Players Information
Damian Jones,PF,6-10,245,24,ATL,55,3,Vanderbilt,2016 Rnd 1 Pick 30,United States,NBA 2019-2020 Players Information
Derrick Jones,SF,6-6,210,23,MIA,59,3,UNLV,"2016 NBA Draft, Undrafted",United States,NBA 2019-2020 Players Information
Tyus Jones,PG,6-1,196,23,MEM,65,4,Duke,2015 Rnd 1 Pick 24,United States,NBA 2019-2020 Players Information
DeAndre Jordan,C,6-11,265,31,BRK,56,11,Texas A&M,2008 Rnd 2 Pick 5,United States,NBA 2019-2020 Players Information
Cory Joseph,PG,6-2,200,28,SAC,72,8,Texas,2011 Rnd 1 Pick 29,Canada,NBA 2019-2020 Players Information
Mfiondu Kabengele,SF,6-10,250,22,LAC,12,0,Florida State,2019 Rnd 1 Pick 27,Canada,NBA 2019-2020 Players Information
Frank Kaminsky,F,7-0,242,26,PHX,39,4,Wisconsin,2015 Rnd 1 Pick 9,United States,NBA 2019-2020 Players Information
Luke Kennard,SG,6-5,206,23,DET,28,2,Duke,2017 Rnd 1 Pick 12,United States,NBA 2019-2020 Players Information
Stanton Kidd,F,6-7,215,27,UTA,4,0,Colorado State,"2015 NBA Draft, Undrafted",United States,NBA 2019-2020 Players Information
Michael Kidd-Gilchrist,SF,6-7,232,26,"CHA, DAL",25,7,Kentucky,2012 Rnd 1 Pick 2,United States,NBA 2019-2020 Players Information
Louis King,SF,6-7,205,20,DET,10,0,Oregon,"2019 NBA Draft, Undrafted",United States,NBA 2019-2020 Players Information
Maxi Kleber,PF,6-10,240,28,DAL,74,2,s.Oliver Baskets (Germany),"2014 NBA Draft, Undrafted",Germany,NBA 2019-2020 Players Information
Brandon Knight,G,6-2,182,28,"CLE, DET",25,8,Kentucky,2011 Rnd 1 Pick 8,United States,NBA 2019-2020 Players Information
Kevin Knox,SF,6-7,215,20,NYK,65,1,Kentucky,2018 Rnd 1 Pick 9,United States,NBA 2019-2020 Players Information
John Konchar,G,6-5,210,23,MEM,19,0,Fort Wayne,"2019 NBA Draft, Undrafted",United States,NBA 2019-2020 Players Information
Furkan Korkmaz,SG,6-7,202,22,PHI,72,2,Anadolu Efes (Turkey),2016 Rnd 1 Pick 26,Turkey,NBA 2019-2020 Players Information
Luke Kornet,F,7-1,250,24,CHI,36,2,Vanderbilt,"2017 NBA Draft, Undrafted",United States,NBA 2019-2020 Players Information
Kyle Korver,SF,6-7,212,38,MIL,58,16,Creighton,2003 Rnd 2 Pick 22,United States,NBA 2019-2020 Players Information
Rodions Kurucs,SF,6-9,230,22,BRK,47,1,Barca (Spain),2018 Rnd 2 Pick 10,Latvia,NBA 2019-2020 Players Information
Kyle Kuzma,F,6-9,221,24,LAL,61,2,Utah,2017 Rnd 1 Pick 27,United States,NBA 2019-2020 Players Information
Zach LaVine,SG,6-5,200,24,CHI,60,5,UCLA,2014 Rnd 1 Pick 13,United States,NBA 2019-2020 Players Information
Skal Labissiere,C,6-10,235,23,POR,33,3,Kentucky,2016 Rnd 1 Pick 28,Haiti,NBA 2019-2020 Players Information
Jeremy Lamb,SG,6-5,180,27,IND,46,7,UConn,2012 Rnd 1 Pick 12,United States,NBA 2019-2020 Players Information
Romeo Langford,SG,6-5,216,20,BOS,32,0,Indiana,2019 Rnd 1 Pick 14,United States,NBA 2019-2020 Players Information
Vic Law,SG,6-7,200,24,ORL,8,0,Northwestern,"2019 NBA Draft, Undrafted",United States,NBA 2019-2020 Players Information
Jake Layman,SF,6-8,209,25,MIN,23,3,Maryland,2016 Rnd 2 Pick 17,United States,NBA 2019-2020 Players Information
Caris LeVert,G,6-6,205,25,BRK,45,3,Michigan,2016 Rnd 1 Pick 20,United States,NBA 2019-2020 Players Information
T.J. Leaf,PF,6-10,225,22,IND,28,2,UCLA,2017 Rnd 1 Pick 18,United StatesIsrael,NBA 2019-2020 Players Information
Jalen Lecque,SG,6-4,185,19,PHX,5,0, ,"2019 NBA Draft, Undrafted",United States,NBA 2019-2020 Players Information
Courtney Lee,SG,6-5,215,34,DAL,24,11,Western Kentucky,2008 Rnd 1 Pick 22,United States,NBA 2019-2020 Players Information
Damion Lee,G,6-6,210,27,GSW,49,2,Louisville,"2016 NBA Draft, Undrafted",United States,NBA 2019-2020 Players Information
Alex Len,C,7-0,250,26,"ATL, SAC",55,6,Maryland,2013 Rnd 1 Pick 5,Ukraine,NBA 2019-2020 Players Information
Kawhi Leonard,F,6-7,225,28,LAC,57,8,San Diego State,2011 Rnd 1 Pick 15,United States,NBA 2019-2020 Players Information
Meyers Leonard,C,7-0,260,28,MIA,51,7,Illinois,2012 Rnd 1 Pick 11,United States,NBA 2019-2020 Players Information
Damian Lillard,G,6-2,195,29,POR,66,7,Weber State,2012 Rnd 1 Pick 6,United States,NBA 2019-2020 Players Information
Nassir Little,SF,6-6,220,20,POR,48,0,North Carolina,2019 Rnd 1 Pick 25,United States,NBA 2019-2020 Players Information
Naz Long,PG,6-4,218,26,IND,5,2,Iowa State,"2017 NBA Draft, Undrafted",CanadaGreece,NBA 2019-2020 Players Information
Kevon Looney,PF,6-9,222,24,GSW,20,4,UCLA,2015 Rnd 1 Pick 30,United States,NBA 2019-2020 Players Information
Brook Lopez,C,7-1,282,31,MIL,68,11,Stanford,2008 Rnd 1 Pick 10,United States,NBA 2019-2020 Players Information
Robin Lopez,FC,7-1,281,31,MIL,66,11,Stanford,2008 Rnd 1 Pick 15,United States,NBA 2019-2020 Players Information
Kevin Love,FC,6-8,251,31,CLE,56,11,UCLA,2008 Rnd 1 Pick 5,United States,NBA 2019-2020 Players Information
Kyle Lowry,PG,6-0,196,33,TOR,58,13,Villanova,2006 Rnd 1 Pick 24,United States,NBA 2019-2020 Players Information
Timothe Luwawu-Cabarrot,F,6-7,210,24,BRK,47,3,KK Mega Bemax (Serbia),2016 Rnd 1 Pick 24,France,NBA 2019-2020 Players Information
Trey Lyles,SF,6-9,234,24,SAS,63,4,Kentucky,2015 Rnd 1 Pick 12,CanadaUnited States,NBA 2019-2020 Players Information
Daryl Macon,PG,6-3,185,24,MIA,4,1,Arkansas,"2018 NBA Draft, Undrafted",United States,NBA 2019-2020 Players Information
J.P. Macura,SG,6-5,205,24,CLE,1,1,Xavier,"2018 NBA Draft, Undrafted",United States,NBA 2019-2020 Players Information
Joshua Magette,PG,6-1,160,30,ORL,8,1,Alabama-Huntsville,"2012 NBA Draft, Undrafted",United States,NBA 2019-2020 Players Information
Ian Mahinmi,C,6-11,262,33,WAS,38,12,STB Le Havre (France),2005 Rnd 1 Pick 28,France,NBA 2019-2020 Players Information
Thon Maker,C,7-0,221,23,DET,60,3,Athlete Institute Prep (Ontario),2016 Rnd 1 Pick 10,South SudanAustralia,NBA 2019-2020 Players Information
Terance Mann,SG,6-5,215,23,LAC,41,0,Florida State,2019 Rnd 2 Pick 18,United States,NBA 2019-2020 Players Information
Boban Marjanovic,C,7-4,290,31,DAL,43,4,KK Vrsac Swisslion (Serbia),"2010 NBA Draft, Undrafted",Serbia,NBA 2019-2020 Players Information
Lauri Markkanen,SF,7-0,240,22,CHI,50,2,Arizona,2017 Rnd 1 Pick 7,Finland,NBA 2019-2020 Players Information
Caleb Martin,F,6-5,205,24,CHA,18,0,Nevada,"2019 NBA Draft, Undrafted",United States,NBA 2019-2020 Players Information
Cody Martin,F,6-6,205,24,CHA,48,0,Nevada,2019 Rnd 2 Pick 6,United States,NBA 2019-2020 Players Information
Jeremiah Martin,PG,6-3,185,23,BRK,9,0,Memphis,"2019 NBA Draft, Undrafted",United States,NBA 2019-2020 Players Information
Kelan Martin,SF,6-5,230,24,MIN,31,0,Butler,"2018 NBA Draft, Undrafted",United States,NBA 2019-2020 Players Information
Frank Mason,G,5-11,190,25,MIL,9,2,Kansas,2017 Rnd 2 Pick 4,United States,NBA 2019-2020 Players Information
Garrison Mathews,SG,6-6,215,23,WAS,18,0,Lipscomb,"2019 NBA Draft, Undrafted",United States,NBA 2019-2020 Players Information
Wesley Matthews,G,6-5,220,33,MIL,67,10,Marquette,"2009 NBA Draft, Undrafted",United States,NBA 2019-2020 Players Information
Luc Mbah a Moute,F,6-8,230,33,HOU,3,11,UCLA,2008 Rnd 2 Pick 7,Cameroon,NBA 2019-2020 Players Information
Patrick McCaw,G,6-7,181,24,TOR,37,3,UNLV,2016 Rnd 2 Pick 8,United States,NBA 2019-2020 Players Information
C.J. McCollum,G,6-3,190,28,POR,70,6,Lehigh,2013 Rnd 1 Pick 10,United States,NBA 2019-2020 Players Information
T.J. McConnell,G,6-1,190,27,IND,71,4,Arizona,"2015 NBA Draft, Undrafted",United States,NBA 2019-2020 Players Information
Jalen McDaniels,PF,6-9,190,22,CHA,16,0,San Diego State,2019 Rnd 2 Pick 22,United States,NBA 2019-2020 Players Information
Doug McDermott,F,6-6,225,28,IND,69,5,Creighton,2014 Rnd 1 Pick 11,United States,NBA 2019-2020 Players Information
JaVale McGee,C,7-0,270,32,LAL,68,11,Nevada,2008 Rnd 1 Pick 18,United States,NBA 2019-2020 Players Information
Rodney McGruder,SG,6-4,205,28,LAC,56,3,Kansas State,"2013 NBA Draft, Undrafted",United States,NBA 2019-2020 Players Information
Alfonzo McKinnie,F,6-8,215,27,CLE,40,2,Green Bay,"2015 NBA Draft, Undrafted",United States,NBA 2019-2020 Players Information
Jordan McLaughlin,G,6-0,185,23,MIN,30,0,USC,"2018 NBA Draft, Undrafted",United States,NBA 2019-2020 Players Information
Ben McLemore,SG,6-3,195,27,HOU,71,6,Kansas,2013 Rnd 1 Pick 7,United States,NBA 2019-2020 Players Information
Jordan McRae,G,6-5,179,28,"DEN, DET, WAS",37,3,Tennessee,2014 Rnd 2 Pick 28,United States,NBA 2019-2020 Players Information
Nicolo Melli,PF,6-9,235,29,NOP,60,0,AX Armani Exchange Milan (Italy),"2013 NBA Draft, Undrafted",Italy,NBA 2019-2020 Players Information
De'Anthony Melton,SG,6-3,200,21,MEM,60,1,USC,2018 Rnd 2 Pick 16,United States,NBA 2019-2020 Players Information
Chimezie Metu,PF,6-10,225,22,SAS,18,1,USC,2018 Rnd 2 Pick 19,United StatesNigeria,NBA 2019-2020 Players Information
Khris Middleton,SF,6-7,222,28,MIL,62,7,Texas A&M,2012 Rnd 2 Pick 9,United States,NBA 2019-2020 Players Information
Eric Mika,F,6-10,251,25,SAC,1,0,Brigham Young,"2017 NBA Draft, Undrafted",United States,NBA 2019-2020 Players Information
C.J. Miles,GF,6-6,220,32,WAS,10,14,Skyline High School  (Texas),2005 Rnd 2 Pick 4,United States,NBA 2019-2020 Players Information
Malcolm Miller,SF,6-6,203,26,TOR,28,2,Holy Cross,"2015 NBA Draft, Undrafted",United States,NBA 2019-2020 Players Information
Patty Mills,G,6-2,180,31,SAS,66,10,Saint Mary's,2009 Rnd 2 Pick 25,Australia,NBA 2019-2020 Players Information
Paul Millsap,FC,6-7,250,35,DEN,51,13,Louisiana Tech,2006 Rnd 2 Pick 17,United States,NBA 2019-2020 Players Information
Shake Milton,SG,6-5,205,23,PHI,40,1,Southern Methodist,2018 Rnd 2 Pick 24,United States,NBA 2019-2020 Players Information
Donovan Mitchell,SG,6-3,215,23,UTA,69,2,Louisville,2017 Rnd 1 Pick 13,United States,NBA 2019-2020 Players Information
Adam Mokoka,SG,6-5,215,21,CHI,11,0,KK Mega Bemax (Serbia),"2019 NBA Draft, Undrafted",France,NBA 2019-2020 Players Information
Malik Monk,SG,6-3,200,22,CHA,55,2,Kentucky,2017 Rnd 1 Pick 11,United States,NBA 2019-2020 Players Information
Matt Mooney,G,6-3,200,23,CLE,4,0,Texas Tech,"2019 NBA Draft, Undrafted",United States,NBA 2019-2020 Players Information
E'Twaun Moore,SG,6-4,191,31,NOP,56,8,Purdue,2011 Rnd 2 Pick 25,United States,NBA 2019-2020 Players Information
Ja Morant,G,6-2,174,20,MEM,67,0,Murray State,2019 Rnd 1 Pick 2,United States,NBA 2019-2020 Players Information
Juwan Morgan,PF,6-7,232,22,UTA,21,0,Indiana,"2019 NBA Draft, Undrafted",United States,NBA 2019-2020 Players Information
Marcus Morris,F,6-8,218,30,"LAC, NYK",62,8,Kansas,2011 Rnd 1 Pick 14,United States,NBA 2019-2020 Players Information
Markieff Morris,PF,6-9,245,30,"DET, LAL",58,8,Kansas,2011 Rnd 1 Pick 13,United States,NBA 2019-2020 Players Information
Monte Morris,G,6-2,183,24,DEN,73,2,Iowa State,2017 Rnd 2 Pick 21,United StatesNigeria,NBA 2019-2020 Players Information
Johnathan Motley,F,6-10,230,24,LAC,13,2,Baylor,"2017 NBA Draft, Undrafted",United States,NBA 2019-2020 Players Information
Emmanuel Mudiay,SG,6-5,200,23,UTA,54,4,Guangzhou Loong Lions (China),2015 Rnd 1 Pick 7,United StatesDemocratic Republic of the Congo,NBA 2019-2020 Players Information
Mychal Mulder,GF,6-3,195,25,GSW,7,0,Kentucky,"2017 NBA Draft, Undrafted",Canada,NBA 2019-2020 Players Information
Dejounte Murray,SG,6-5,180,23,SAS,66,3,Washington,2016 Rnd 1 Pick 29,United States,NBA 2019-2020 Players Information
Jamal Murray,SG,6-4,215,23,DEN,59,3,Kentucky,2016 Rnd 1 Pick 7,Canada,NBA 2019-2020 Players Information
Dzanan Musa,SG,6-9,217,20,BRK,40,1,Cedevita (Croatia),2018 Rnd 1 Pick 29,Bosnia and Herzegovina,NBA 2019-2020 Players Information
Mike Muscala,FC,6-10,240,28,OKC,47,6,Bucknell,2013 Rnd 2 Pick 14,United States,NBA 2019-2020 Players Information
Svi Mykhailiuk,SF,6-7,205,22,DET,56,1,Kansas,2018 Rnd 2 Pick 17,Ukraine,NBA 2019-2020 Players Information
Abdel Nader,SF,6-6,225,26,OKC,55,2,Iowa State,2016 Rnd 2 Pick 28,United StatesEgypt,NBA 2019-2020 Players Information
"Larry Nance, Jr.",SF,6-8,245,27,CLE,56,4,Wyoming,2015 Rnd 1 Pick 27,United States,NBA 2019-2020 Players Information
Shabazz Napier,PG,6-1,180,28,"MIN, WAS",56,5,UConn,2014 Rnd 1 Pick 24,United StatesPuerto Rico,NBA 2019-2020 Players Information
Raulzinho Neto,PG,6-2,180,27,PHI,54,4,Acunsa GBC (Spain),2013 Rnd 2 Pick 17,Brazil,NBA 2019-2020 Players Information
Malik Newman,SG,6-3,190,23,CLE,1,0,Kansas,"2018 NBA Draft, Undrafted",United States,NBA 2019-2020 Players Information
Georges Niang,F,6-7,230,26,UTA,66,3,Iowa State,2016 Rnd 2 Pick 20,United States,NBA 2019-2020 Players Information
Joakim Noah,FC,6-11,230,35,LAC,5,12,Florida,2007 Rnd 1 Pick 9,FranceUnited States,NBA 2019-2020 Players Information
Nerlens Noel,FC,6-10,220,25,OKC,61,6,Kentucky,2013 Rnd 1 Pick 6,United States,NBA 2019-2020 Players Information
Zach Norvell,SG,6-5,205,22,"GOS, LAL",5,0,Gonzaga,"2019 NBA Draft, Undrafted",United States,NBA 2019-2020 Players Information
Jaylen Nowell,SG,6-4,201,20,MIN,15,0,Washington,2019 Rnd 2 Pick 13,United States,NBA 2019-2020 Players Information
Frank Ntilikina,PG,6-4,200,21,NYK,57,2,Strasbourg IG (France),2017 Rnd 1 Pick 8,BelgiumFrance,NBA 2019-2020 Players Information
Kendrick Nunn,SG,6-3,190,24,MIA,67,1,Oakland,"2018 NBA Draft, Undrafted",United States,NBA 2019-2020 Players Information
Jusuf Nurkic,FC,7-0,290,25,POR,8,5,Cedevita (Croatia),2014 Rnd 1 Pick 16,Bosnia and Herzegovina,NBA 2019-2020 Players Information
David Nwaba,G,6-5,219,27,BRK,20,3,Cal Poly,"2016 NBA Draft, Undrafted",United States,NBA 2019-2020 Players Information
Royce O'Neale,SF,6-6,226,26,UTA,71,2,Baylor,"2015 NBA Draft, Undrafted",United States,NBA 2019-2020 Players Information
Kyle O'Quinn,F,6-10,250,29,PHI,29,7,Norfolk State,2012 Rnd 2 Pick 19,United States,NBA 2019-2020 Players Information
Semi Ojeleye,SF,6-6,240,25,BOS,69,2,Southern Methodist,2017 Rnd 2 Pick 7,United States,NBA 2019-2020 Players Information
Jahlil Okafor,C,6-11,275,24,NOP,30,4,Duke,2015 Rnd 1 Pick 3,United StatesNigeria,NBA 2019-2020 Players Information
Elie Okobo,PG,6-3,190,22,PHX,55,1,Pau-Orthez (France),2018 Rnd 2 Pick 1,France,NBA 2019-2020 Players Information
Josh Okogie,SG,6-4,213,21,MIN,62,1,Georgia Tech,2018 Rnd 1 Pick 20,NigeriaUnited States,NBA 2019-2020 Players Information
KZ Okpala,SG,6-8,215,20,MIA,5,0,Stanford,2019 Rnd 2 Pick 2,United StatesNigeria,NBA 2019-2020 Players Information
Victor Oladipo,G,6-3,213,27,IND,19,6,Indiana,2013 Rnd 1 Pick 2,United States,NBA 2019-2020 Players Information
Kelly Olynyk,C,6-11,240,28,MIA,67,6,Gonzaga,2013 Rnd 1 Pick 13,Canada,NBA 2019-2020 Players Information
Miye Oni,SF,6-5,206,22,UTA,10,0,Yale,2019 Rnd 2 Pick 28,United StatesNigeria,NBA 2019-2020 Players Information
Cedi Osman,GF,6-7,230,24,CLE,65,2,Anadolu Efes (Turkey),2015 Rnd 2 Pick 1,North MacedoniaTurkey,NBA 2019-2020 Players Information
"Kelly Oubre, Jr.",SF,6-7,203,24,PHX,56,4,Kansas,2015 Rnd 1 Pick 15,United States,NBA 2019-2020 Players Information
Tariq Owens,PF,6-10,205,24,PHX,3,0,Texas Tech,"2019 NBA Draft, Undrafted",United States,NBA 2019-2020 Players Information
Jeremy Pargo,PG,6-2,219,33,GSW,3,2,Gonzaga,"2009 NBA Draft, Undrafted",United States,NBA 2019-2020 Players Information
Jabari Parker,F,6-8,245,24,"ATL, SAC",38,5,Duke,2014 Rnd 1 Pick 2,United States,NBA 2019-2020 Players Information
Chandler Parsons,SF,6-10,230,31,ATL,5,8,Florida,2011 Rnd 2 Pick 8,United States,NBA 2019-2020 Players Information
Eric Paschall,F,6-6,255,23,GSW,60,0,Villanova,2019 Rnd 2 Pick 11,United States,NBA 2019-2020 Players Information
Anzejs Pasecniks,C,7-1,229,24,WAS,27,0,Gran Canaria (Spain),2017 Rnd 1 Pick 25,Latvia,NBA 2019-2020 Players Information
Patrick Patterson,F,6-8,235,30,LAC,59,9,Kentucky,2010 Rnd 1 Pick 14,United States,NBA 2019-2020 Players Information
Justin Patton,C,7-0,241,22,OKC,5,2,Creighton,2017 Rnd 1 Pick 16,United States,NBA 2019-2020 Players Information
Chris Paul,PG,6-0,175,34,OKC,70,14,Wake Forest,2005 Rnd 1 Pick 4,United States,NBA 2019-2020 Players Information
