Player,Pos,HT,WT,Age,Teams,GP,YOS,Pre-Draft Team,Draft Status,Nationality,Title
Mike Niles,SF,6-6,225,25,PHX,43,1,Cal State Fullerton,1979 Rnd 4 Pick 17,United States,NBA 1980-1981 Players Information
Norm Nixon,G,6-2,170,25,LAL,79,3,Duquesne,1977 Rnd 1 Pick 22,United States,NBA 1980-1981 Players Information
Mike O'Koren,GF,6-7,207,23,NJN,79,0,North Carolina,1980 Rnd 1 Pick 6,United States,NBA 1980-1981 Players Information
Mark Olberding,PF,6-8,225,24,SAS,82,4,Minnesota,"1975 NBA Draft, Undrafted",United States,NBA 1980-1981 Players Information
Jawann Oldham,C,7-0,215,23,DEN,4,0,Seattle,1980 Rnd 2 Pick 18,United States,NBA 1980-1981 Players Information
Louis Orr,F,6-8,175,22,IND,82,0,Syracuse,1980 Rnd 2 Pick 6,United States,NBA 1980-1981 Players Information
Tom Owens,FC,6-10,215,31,POR,78,4,South Carolina,1971 Rnd 4 Pick 7,United States,NBA 1980-1981 Players Information
Robert Parish,C,7-0,230,27,BOS,82,3,Centenary,1976 Rnd 1 Pick 8,United States,NBA 1980-1981 Players Information
Sonny Parker,GF,6-6,200,25,GSW,72,4,Texas A&M,1976 Rnd 1 Pick 17,United States,NBA 1980-1981 Players Information
Myles Patrick,F,6-8,220,26,LAL,3,0,Auburn,"1978 NBA Draft, Undrafted",United States,NBA 1980-1981 Players Information
Billy Paultz,FC,6-11,235,32,HOU,81,4,St. John's,1970 Rnd 7 Pick 1,United States,NBA 1980-1981 Players Information
Jim Paxson,SG,6-6,200,23,POR,79,1,Dayton,1979 Rnd 1 Pick 12,United States,NBA 1980-1981 Players Information
Sam Pellom,PF,6-9,225,29,ATL,77,1,Buffalo State,"1978 NBA Draft, Undrafted",United States,NBA 1980-1981 Players Information
Roger Phegley,SG,6-6,205,24,CLE,82,2,Bradley,1978 Rnd 1 Pick 14,United States,NBA 1980-1981 Players Information
Stan Pietkiewicz,SG,6-5,200,24,"DAL, SDC",41,2,Auburn,1978 Rnd 7 Pick 2,United States,NBA 1980-1981 Players Information
Ben Poquette,FC,6-9,235,25,UTA,82,3,Central Michigan,1977 Rnd 2 Pick 14,United States,NBA 1980-1981 Players Information
Kevin Porter,PG,6-0,170,30,WAS,81,8,St. Francis (PA),1972 Rnd 3 Pick 9,United States,NBA 1980-1981 Players Information
Tony Price,SG,6-6,190,24,SDC,4,1,Pennsylvania,1979 Rnd 2 Pick 7,United States,NBA 1980-1981 Players Information
Wally Rank,GF,6-6,-,23,SDC,24,0,San Jose State,1980 Rnd 5 Pick 7,United States,NBA 1980-1981 Players Information
Kelvin Ransey,G,6-1,170,22,POR,80,0,Ohio State,1980 Rnd 1 Pick 4,United States,NBA 1980-1981 Players Information
Clifford Ray,FC,6-9,230,32,GSW,64,9,Oklahoma,1971 Rnd 3 Pick 5,United States,NBA 1980-1981 Players Information
James Ray,PF,6-8,215,23,DEN,18,0,Jacksonville,1980 Rnd 1 Pick 5,United States,NBA 1980-1981 Players Information
Billy Reid,SG,6-5,190,23,GSW,58,0,San Francisco,1979 Rnd 5 Pick 10,United States,NBA 1980-1981 Players Information
Robert Reid,GF,6-8,205,25,HOU,82,3,St. Mary's (TX),1977 Rnd 2 Pick 18,United States,NBA 1980-1981 Players Information
Kevin Restani,FC,6-9,225,29,SAS,64,6,San Francisco,1974 Rnd 3 Pick 3,United States,NBA 1980-1981 Players Information
Clint Richardson,G,6-3,195,24,PHI,77,1,Seattle,1979 Rnd 2 Pick 14,United States,NBA 1980-1981 Players Information
Micheal Ray Richardson,PG,6-5,189,25,NYK,79,2,Montana,1978 Rnd 1 Pick 4,United States,NBA 1980-1981 Players Information
Anthony Roberts,SF,6-5,185,25,WAS,26,3,Oral Roberts,1977 Rnd 1 Pick 21,United States,NBA 1980-1981 Players Information
Rick Robey,C,6-11,230,25,BOS,82,2,Kentucky,1978 Rnd 1 Pick 3,United States,NBA 1980-1981 Players Information
Cliff Robinson,F,6-9,220,20,NJN,63,1,USC,1979 Rnd 1 Pick 11,United States,NBA 1980-1981 Players Information
Truck Robinson,F,6-7,225,29,PHX,82,6,Tennessee State,1974 Rnd 2 Pick 4,United States,NBA 1980-1981 Players Information
Wayne Robinson,PF,6-8,217,22,DET,80,0,Virginia Tech,1980 Rnd 2 Pick 8,United States,NBA 1980-1981 Players Information
Bill Robinzine,PF,6-7,230,28,"CLE, DAL",78,5,DePaul,1975 Rnd 1 Pick 10,United States,NBA 1980-1981 Players Information
Dave Robisch,FC,6-10,235,31,"CLE, DEN",84,4,Kansas,1971 Rnd 3 Pick 9,United States,NBA 1980-1981 Players Information
John Roche,PG,6-3,170,31,DEN,26,2,South Carolina,1971 Rnd 1 Pick 14,United States,NBA 1980-1981 Players Information
Tree Rollins,C,7-1,235,27,ATL,40,3,Clemson,1977 Rnd 1 Pick 14,United States,NBA 1980-1981 Players Information
Lorenzo Romar,G,6-1,175,22,GSW,53,0,Washington,1980 Rnd 7 Pick 3,United States,NBA 1980-1981 Players Information
Dan Roundfield,PF,6-8,205,27,ATL,63,4,Central Michigan,1975 Rnd 2 Pick 10,United States,NBA 1980-1981 Players Information
Campy Russell,F,6-8,215,29,NYK,79,6,Michigan,1974 Rnd 1 Pick 8,United States,NBA 1980-1981 Players Information
Frankie Sanders,SF,6-6,200,24,KCK,22,2,Southern,1978 Rnd 1 Pick 20,United States,NBA 1980-1981 Players Information
DeWayne Scales,PF,6-8,208,22,NYK,43,0,LSU,1980 Rnd 2 Pick 13,United States,NBA 1980-1981 Players Information
Alvin Scott,GF,6-7,185,25,PHX,82,3,Oral Roberts,1977 Rnd 7 Pick 5,United States,NBA 1980-1981 Players Information
Craig Shelton,SF,6-7,210,23,ATL,55,0,Georgetown,1980 Rnd 2 Pick 5,United States,NBA 1980-1981 Players Information
Lonnie Shelton,FC,6-8,240,25,SEA,14,4,Oregon State,1976 Rnd 2 Pick 8,United States,NBA 1980-1981 Players Information
Purvis Short,SF,6-7,210,23,GSW,79,2,Jackson State,1978 Rnd 1 Pick 5,United States,NBA 1980-1981 Players Information
John Shumate,FC,6-9,235,28,"SAN, SEA",24,6,Notre Dame,1974 Rnd 1 Pick 4,United States,NBA 1980-1981 Players Information
Jerry Sichting,G,6-1,168,24,IND,46,1,Purdue,1979 Rnd 4 Pick 16,United States,NBA 1980-1981 Players Information
Jack Sikma,C,6-11,230,25,SEA,82,3,Illinois Wesleyan,1977 Rnd 1 Pick 8,United States,NBA 1980-1981 Players Information
James Silas,PG,6-1,180,32,SAS,75,5,Stephen F. Austin,1972 Rnd 5 Pick 7,United States,NBA 1980-1981 Players Information
Larry Smith,PF,6-8,215,23,GSW,82,0,Alcorn State,1980 Rnd 2 Pick 1,United States,NBA 1980-1981 Players Information
Phil Smith,SG,6-4,185,28,SDC,76,6,San Francisco,1974 Rnd 2 Pick 11,United States,NBA 1980-1981 Players Information
Randy Smith,GF,6-3,180,32,CLE,82,9,Buffalo State,1970 Rnd 14 Pick 2,United States,NBA 1980-1981 Players Information
Robert Smith,G,5-11,165,25,CLE,1,3,UNLV,1977 Rnd 3 Pick 21,United States,NBA 1980-1981 Players Information
Ricky Sobers,SG,6-3,198,28,CHI,71,5,UNLV,1975 Rnd 1 Pick 16,United States,NBA 1980-1981 Players Information
Jim Spanarkel,GF,6-5,190,23,DAL,82,1,Duke,1979 Rnd 1 Pick 16,United States,NBA 1980-1981 Players Information
Rory Sparrow,G,6-2,175,22,NJN,15,0,Villanova,1980 Rnd 4 Pick 6,United States,NBA 1980-1981 Players Information
John Stroud,SF,6-7,215,23,HOU,9,0,Ole Miss,1980 Rnd 2 Pick 4,United States,NBA 1980-1981 Players Information
Brian Taylor,G,6-2,185,29,SDC,80,4,Princeton,1972 Rnd 2 Pick 10,United States,NBA 1980-1981 Players Information
Carlos Terry,SG,6-5,210,24,WAS,26,1,Winston-Salem State,1978 Rnd 5 Pick 16,United States,NBA 1980-1981 Players Information
Reggie Theus,GF,6-7,190,23,CHI,82,2,UNLV,1978 Rnd 1 Pick 9,United States,NBA 1980-1981 Players Information
David Thompson,GF,6-5,195,26,DEN,77,4,NC State,1975 Rnd 1 Pick 1,United States,NBA 1980-1981 Players Information
Mychal Thompson,FC,6-10,226,26,POR,79,2,Minnesota,1978 Rnd 1 Pick 1,Bahamas,NBA 1980-1981 Players Information
Rudy Tomjanovich,F,6-8,218,32,HOU,52,10,Michigan,1970 Rnd 1 Pick 2,United States,NBA 1980-1981 Players Information
Andrew Toney,G,6-3,178,23,PHI,75,0,Louisiana,1980 Rnd 1 Pick 8,United States,NBA 1980-1981 Players Information
Terry Tyler,GF,6-7,215,24,DET,82,2,Detroit-Mercy,1978 Rnd 2 Pick 1,United States,NBA 1980-1981 Players Information
Wes Unseld,FC,6-7,245,34,WAS,63,12,Louisville,1968 Rnd 1 Pick 2,United States,NBA 1980-1981 Players Information
Ronnie Valentine,F,6-7,210,23,DEN,24,0,Old Dominion,1980 Rnd 3 Pick 5,United States,NBA 1980-1981 Players Information
Jan Van Breda Kolff,SF,6-7,195,29,NJN,78,4,Vanderbilt,1974 Rnd 2 Pick 2,United States,NBA 1980-1981 Players Information
Kiki Vandeweghe,SF,6-8,220,22,DEN,51,0,UCLA,1980 Rnd 1 Pick 11,United States,NBA 1980-1981 Players Information
Brett Vroman,C,7-0,220,25,UTA,11,1,UNLV,1978 Rnd 4 Pick 21,United States,NBA 1980-1981 Players Information
Foots Walker,PG,6-0,172,29,NJN,41,6,West Georgia,1974 Rnd 3 Pick 2,United States,NBA 1980-1981 Players Information
Wally Walker,SF,6-7,190,26,SEA,82,4,Virginia,1976 Rnd 1 Pick 5,United States,NBA 1980-1981 Players Information
Lloyd Walton,PG,6-0,160,27,KCK,61,4,Marquette,1976 Rnd 3 Pick 6,United States,NBA 1980-1981 Players Information
Kermit Washington,FC,6-8,230,29,POR,73,7,American University,1973 Rnd 1 Pick 5,United States,NBA 1980-1981 Players Information
Richard Washington,PF,6-11,220,25,"CLE, DAL",80,4,UCLA,1976 Rnd 1 Pick 3,United States,NBA 1980-1981 Players Information
Marvin Webster,C,7-1,225,28,NYK,82,4,Morgan State,1975 Rnd 1 Pick 3,United States,NBA 1980-1981 Players Information
Scott Wedman,GF,6-7,215,28,KCK,81,6,Colorado,1974 Rnd 1 Pick 6,United States,NBA 1980-1981 Players Information
Paul Westphal,G,6-4,195,30,SEA,36,8,USC,1972 Rnd 1 Pick 10,United States,NBA 1980-1981 Players Information
Jo Jo White,G,6-3,190,34,KCK,13,11,Kansas,1969 Rnd 1 Pick 9,United States,NBA 1980-1981 Players Information
Rudy White,SG,6-2,195,27,"GOS, SEA",16,5,Arizona State,1975 Rnd 3 Pick 11,United States,NBA 1980-1981 Players Information
Jerome Whitehead,C,6-10,220,24,"CLE, DAL, SDC",48,2,Marquette,1978 Rnd 2 Pick 19,United States,NBA 1980-1981 Players Information
Hawkeye Whitney,F,6-5,235,23,KCK,47,0,NC State,1980 Rnd 1 Pick 16,United States,NBA 1980-1981 Players Information
Sidney Wicks,FC,6-8,225,31,SDC,49,9,UCLA,1971 Rnd 1 Pick 2,United States,NBA 1980-1981 Players Information
Michael Wiley,PF,6-9,200,23,SAS,32,0,Long Beach State,1980 Rnd 2 Pick 16,United States,NBA 1980-1981 Players Information
Bob Wilkerson,GF,6-6,195,26,CHI,80,4,Indiana,1976 Rnd 1 Pick 11,United States,NBA 1980-1981 Players Information
Jamaal Wilkes,GF,6-6,190,27,LAL,81,6,UCLA,1974 Rnd 1 Pick 11,United States,NBA 1980-1981 Players Information
James Wilkes,F,6-7,195,22,CHI,47,0,UCLA,1980 Rnd 3 Pick 4,United States,NBA 1980-1981 Players Information
Jeff Wilkins,FC,6-11,230,25,UTA,55,1,Illinois State,1977 Rnd 2 Pick 15,United States,NBA 1980-1981 Players Information
Freeman Williams,GF,6-4,190,24,SDC,82,2,Portland State,1978 Rnd 1 Pick 8,United States,NBA 1980-1981 Players Information
Ray Williams,G,6-3,188,26,NYK,79,3,Minnesota,1977 Rnd 1 Pick 10,United States,NBA 1980-1981 Players Information
Sly Williams,F,6-7,210,23,NYK,67,1,Rhode Island,1979 Rnd 1 Pick 21,United States,NBA 1980-1981 Players Information
John Williamson,G,6-2,185,29,WAS,9,4,New Mexico State,1973 Rnd 6 Pick 10,United States,NBA 1980-1981 Players Information
Bill Willoughby,FC,6-8,205,23,HOU,55,4, ,1975 Rnd 2 Pick 1,United States,NBA 1980-1981 Players Information
Brian Winters,GF,6-4,185,28,MIL,69,6,South Carolina,1974 Rnd 1 Pick 12,United States,NBA 1980-1981 Players Information
Mike Woodson,GF,6-5,195,22,NYK,81,0,Indiana,1980 Rnd 1 Pick 12,United States,NBA 1980-1981 Players Information
Sam Worthen,PG,6-5,195,23,CHI,64,0,Marquette,1980 Rnd 2 Pick 3,United States,NBA 1980-1981 Players Information
Larry Wright,PG,6-1,160,26,DET,45,4,Grambling State,1976 Rnd 1 Pick 14,United States,NBA 1980-1981 Players Information
