Player,Pos,HT,WT,Age,Teams,GP,YOS,Pre-Draft Team,Draft Status,Nationality,Title
Serge Ibaka,C,6-10,235,23,OKC,80,3,CB L'Hospitalet (Spain),2008 Rnd 1 Pick 24,Republic of the CongoSpain,NBA 2012-2013 Players Information
Andre Iguodala,SF,6-6,215,29,DEN,80,8,Arizona,2004 Rnd 1 Pick 9,United States,NBA 2012-2013 Players Information
Ersan Ilyasova,F,6-10,235,25,MIL,73,5,Alpella B.K. (Turkey),2005 Rnd 2 Pick 6,Turkey,NBA 2012-2013 Players Information
Kyrie Irving,G,6-2,195,20,CLE,59,1,Duke,2011 Rnd 1 Pick 1,United StatesAustralia,NBA 2012-2013 Players Information
Royal Ivey,G,6-4,215,31,PHI,53,8,Texas,2004 Rnd 2 Pick 8,United States,NBA 2012-2013 Players Information
Jarrett Jack,G,6-3,200,29,GSW,79,7,Georgia Tech,2005 Rnd 1 Pick 22,United States,NBA 2012-2013 Players Information
Reggie Jackson,G,6-2,208,22,OKC,70,1,Boston College,2011 Rnd 1 Pick 24,ItalyUnited States,NBA 2012-2013 Players Information
Stephen Jackson,GF,6-8,220,34,SAS,55,15,Butler CC,1997 Rnd 2 Pick 14,United States,NBA 2012-2013 Players Information
Bernard James,PF,6-10,230,28,DAL,46,0,Florida State,2012 Rnd 2 Pick 3,United States,NBA 2012-2013 Players Information
Damion James,SF,6-7,225,25,BRK,2,2,Texas,2010 Rnd 1 Pick 24,United States,NBA 2012-2013 Players Information
LeBron James,F,6-9,250,28,MIA,76,9,St. Vincent St. Mary High School (Ohio),2003 Rnd 1 Pick 1,United States,NBA 2012-2013 Players Information
Mike James,G,6-2,188,37,DAL,45,10,Duquesne,"1998 NBA Draft, Undrafted",United States,NBA 2012-2013 Players Information
Antawn Jamison,F,6-9,235,36,LAL,76,14,North Carolina,1998 Rnd 1 Pick 4,United States,NBA 2012-2013 Players Information
Al Jefferson,FC,6-10,289,28,UTA,78,8,Prentiss High School (Mississippi),2004 Rnd 1 Pick 15,United States,NBA 2012-2013 Players Information
Richard Jefferson,SF,6-7,233,32,GSW,56,11,Arizona,2001 Rnd 1 Pick 13,United States,NBA 2012-2013 Players Information
Jared Jeffries,PF,6-11,240,31,POR,38,10,Indiana,2002 Rnd 1 Pick 11,United States,NBA 2012-2013 Players Information
Charles Jenkins,G,6-3,215,24,"GOS, PHL",59,1,Hofstra,2011 Rnd 2 Pick 14,United States,NBA 2012-2013 Players Information
John Jenkins,SG,6-4,206,21,ATL,61,0,Vanderbilt,2012 Rnd 1 Pick 23,United States,NBA 2012-2013 Players Information
Brandon Jennings,G,6-1,170,23,MIL,80,3,Virtus Roma (Italy),2009 Rnd 1 Pick 10,United States,NBA 2012-2013 Players Information
Jonas Jerebko,F,6-10,231,25,DET,49,3,Edilnol Pallacanestro Biella (Italy),2009 Rnd 2 Pick 9,Sweden,NBA 2012-2013 Players Information
Amir Johnson,PF,6-9,240,25,TOR,81,7,Westchester High School (California),2005 Rnd 2 Pick 26,United States,NBA 2012-2013 Players Information
Chris Johnson,SF,6-6,206,22,MEM,8,0,Dayton,"2012 NBA Draft, Undrafted",United States,NBA 2012-2013 Players Information
Chris Johnson,C,6-11,209,27,MIN,30,2,LSU,"2009 NBA Draft, Undrafted",United States,NBA 2012-2013 Players Information
Ivan Johnson,PF,6-8,255,28,ATL,69,1,Cal State San Bernardino,"2007 NBA Draft, Undrafted",United States,NBA 2012-2013 Players Information
James Johnson,F,6-7,240,26,SAC,54,3,Wake Forest,2009 Rnd 1 Pick 16,United States,NBA 2012-2013 Players Information
Joe Johnson,SG,6-7,240,31,BRK,72,11,Arkansas,2001 Rnd 1 Pick 10,United States,NBA 2012-2013 Players Information
Orlando Johnson,GF,6-5,220,23,IND,51,0,UC Santa Barbara,2012 Rnd 2 Pick 6,United States,NBA 2012-2013 Players Information
Wesley Johnson,GF,6-7,215,25,PHX,50,2,Syracuse,2010 Rnd 1 Pick 4,United States,NBA 2012-2013 Players Information
Darius Johnson-Odom,SG,6-2,220,23,LAL,4,0,Marquette,2012 Rnd 2 Pick 25,United States,NBA 2012-2013 Players Information
Dahntay Jones,GF,6-6,225,32,"ATL, DAL",78,9,Duke,2003 Rnd 1 Pick 20,United States,NBA 2012-2013 Players Information
DeQuan Jones,SF,6-8,221,22,ORL,63,0,Miami (FL),"2012 NBA Draft, Undrafted",United States,NBA 2012-2013 Players Information
Dominique Jones,G,6-4,215,24,DAL,29,2,South Florida,2010 Rnd 1 Pick 25,United States,NBA 2012-2013 Players Information
James Jones,SF,6-8,218,32,MIA,38,9,Miami (FL),2003 Rnd 2 Pick 20,United States,NBA 2012-2013 Players Information
Kevin Jones,PF,6-8,260,23,CLE,32,0,West Virginia,"2012 NBA Draft, Undrafted",United States,NBA 2012-2013 Players Information
Perry Jones,PF,6-11,235,21,OKC,38,0,Baylor,2012 Rnd 1 Pick 28,United States,NBA 2012-2013 Players Information
Solomon Jones,C,6-10,230,28,NYK,2,6,South Florida,2006 Rnd 2 Pick 3,United States,NBA 2012-2013 Players Information
Terrence Jones,PF,6-9,255,21,HOU,19,0,Kentucky,2012 Rnd 1 Pick 18,United States,NBA 2012-2013 Players Information
DeAndre Jordan,C,6-11,265,24,LAC,82,4,Texas A&M,2008 Rnd 2 Pick 5,United States,NBA 2012-2013 Players Information
Cory Joseph,PG,6-2,200,21,SAS,28,1,Texas,2011 Rnd 1 Pick 29,Canada,NBA 2012-2013 Players Information
Kris Joseph,SF,6-7,210,24,"BOS, BRK",10,0,Syracuse,2012 Rnd 2 Pick 21,CanadaTrinidad and Tobago,NBA 2012-2013 Players Information
Chris Kaman,C,7-0,265,30,DAL,66,9,Central Michigan,2003 Rnd 1 Pick 6,United StatesGermany,NBA 2012-2013 Players Information
Jason Kidd,PG,6-4,210,39,NYK,76,18,California,1994 Rnd 1 Pick 2,United States,NBA 2012-2013 Players Information
Michael Kidd-Gilchrist,SF,6-7,232,19,CHA,78,0,Kentucky,2012 Rnd 1 Pick 2,United States,NBA 2012-2013 Players Information
Andrei Kirilenko,PF,6-9,235,32,MIN,64,10,CSKA Moscow (Russia),1999 Rnd 1 Pick 24,Russia,NBA 2012-2013 Players Information
Linas Kleiza,F,6-8,234,28,TOR,20,6,Missouri,2005 Rnd 1 Pick 27,Lithuania,NBA 2012-2013 Players Information
Brandon Knight,G,6-2,182,21,DET,75,1,Kentucky,2011 Rnd 1 Pick 8,United States,NBA 2012-2013 Players Information
Kyle Korver,SF,6-7,212,31,ATL,74,9,Creighton,2003 Rnd 2 Pick 22,United States,NBA 2012-2013 Players Information
Kosta Koufos,C,7-0,265,24,DEN,81,4,Ohio State,2008 Rnd 1 Pick 23,United StatesGreece,NBA 2012-2013 Players Information
Viacheslav Kravtsov,C,6-11,254,25,DET,25,0,BC Kyiv (Ukraine),"2009 NBA Draft, Undrafted",Ukraine,NBA 2012-2013 Players Information
Doron Lamb,SG,6-4,210,21,"MIL, ORL",47,0,Kentucky,2012 Rnd 2 Pick 12,United States,NBA 2012-2013 Players Information
Jeremy Lamb,SG,6-5,180,20,OKC,23,0,UConn,2012 Rnd 1 Pick 12,United States,NBA 2012-2013 Players Information
Carl Landry,F,6-9,248,29,GSW,81,5,Purdue,2007 Rnd 2 Pick 1,United States,NBA 2012-2013 Players Information
Ty Lawson,PG,5-11,195,25,DEN,73,3,North Carolina,2009 Rnd 1 Pick 18,United States,NBA 2012-2013 Players Information
Courtney Lee,SG,6-5,215,27,BOS,78,4,Western Kentucky,2008 Rnd 1 Pick 22,United States,NBA 2012-2013 Players Information
David Lee,FC,6-9,245,29,GSW,79,7,Florida,2005 Rnd 1 Pick 30,United States,NBA 2012-2013 Players Information
Malcolm Lee,G,6-5,200,22,MIN,16,1,UCLA,2011 Rnd 2 Pick 13,United States,NBA 2012-2013 Players Information
Kawhi Leonard,F,6-7,225,21,SAS,58,1,San Diego State,2011 Rnd 1 Pick 15,United States,NBA 2012-2013 Players Information
Meyers Leonard,C,7-0,260,21,POR,69,0,Illinois,2012 Rnd 1 Pick 11,United States,NBA 2012-2013 Players Information
Jon Leuer,PF,6-10,228,23,"CLE, MEM",28,1,Wisconsin,2011 Rnd 2 Pick 10,United States,NBA 2012-2013 Players Information
Rashard Lewis,F,6-10,235,33,MIA,55,14,Alief Elsik High School (Texas),1998 Rnd 2 Pick 3,United States,NBA 2012-2013 Players Information
DeAndre Liggins,G,6-6,210,24,OKC,39,1,Kentucky,2011 Rnd 2 Pick 23,United States,NBA 2012-2013 Players Information
Damian Lillard,G,6-2,195,22,POR,82,0,Weber State,2012 Rnd 1 Pick 6,United States,NBA 2012-2013 Players Information
Jeremy Lin,G,6-3,200,24,HOU,82,2,Harvard,"2010 NBA Draft, Undrafted",United States,NBA 2012-2013 Players Information
Shaun Livingston,G,6-7,192,27,"CLE, WAS",66,8,Peoria Central High School  (Illinois),2004 Rnd 1 Pick 4,United States,NBA 2012-2013 Players Information
Brook Lopez,C,7-1,282,24,BRK,74,4,Stanford,2008 Rnd 1 Pick 10,United States,NBA 2012-2013 Players Information
Robin Lopez,FC,7-1,281,24,NOP,82,4,Stanford,2008 Rnd 1 Pick 15,United States,NBA 2012-2013 Players Information
Kevin Love,FC,6-8,251,24,MIN,18,4,UCLA,2008 Rnd 1 Pick 5,United States,NBA 2012-2013 Players Information
Kyle Lowry,PG,6-0,196,26,TOR,68,6,Villanova,2006 Rnd 1 Pick 24,United States,NBA 2012-2013 Players Information
John Lucas,PG,5-11,166,30,TOR,63,5,Oklahoma State,"2005 NBA Draft, Undrafted",United States,NBA 2012-2013 Players Information
Scott Machado,G,6-1,201,22,HOU,6,0,Iona,"2012 NBA Draft, Undrafted",United StatesBrazil,NBA 2012-2013 Players Information
Shelvin Mack,G,6-3,203,22,"ATL, PHL, WAS",31,1,Butler,2011 Rnd 2 Pick 4,United States,NBA 2012-2013 Players Information
Corey Maggette,GF,6-6,225,33,DET,18,13,Duke,1999 Rnd 1 Pick 13,United States,NBA 2012-2013 Players Information
Ian Mahinmi,C,6-11,262,26,IND,80,5,STB Le Havre (France),2005 Rnd 1 Pick 28,France,NBA 2012-2013 Players Information
Shawn Marion,F,6-7,228,34,DAL,67,13,UNLV,1999 Rnd 1 Pick 9,United States,NBA 2012-2013 Players Information
Kendall Marshall,PG,6-4,195,21,PHX,48,0,North Carolina,2012 Rnd 1 Pick 13,United States,NBA 2012-2013 Players Information
Cartier Martin,F,6-7,220,28,WAS,41,4,Kansas State,"2007 NBA Draft, Undrafted",United States,NBA 2012-2013 Players Information
Kenyon Martin,F,6-9,240,35,NYK,18,12,Cincinnati,2000 Rnd 1 Pick 1,United States,NBA 2012-2013 Players Information
Kevin Martin,SG,6-7,199,30,OKC,77,8,Western Carolina,2004 Rnd 1 Pick 26,United States,NBA 2012-2013 Players Information
Roger Mason,SG,6-5,205,32,NOP,69,9,Virginia,2002 Rnd 2 Pick 2,United States,NBA 2012-2013 Players Information
Wesley Matthews,G,6-5,220,26,POR,69,3,Marquette,"2009 NBA Draft, Undrafted",United States,NBA 2012-2013 Players Information
Jason Maxiell,PF,6-7,260,30,DET,72,7,Cincinnati,2005 Rnd 1 Pick 26,United States,NBA 2012-2013 Players Information
Eric Maynor,G,6-3,175,25,"OKC, POR",64,3,VCU,2009 Rnd 1 Pick 20,United States,NBA 2012-2013 Players Information
O.J. Mayo,SG,6-5,210,25,DAL,82,4,USC,2008 Rnd 1 Pick 3,United States,NBA 2012-2013 Players Information
Luc Mbah a Moute,F,6-8,230,26,MIL,58,4,UCLA,2008 Rnd 2 Pick 7,Cameroon,NBA 2012-2013 Players Information
JaVale McGee,C,7-0,270,25,DEN,79,4,Nevada,2008 Rnd 1 Pick 18,United States,NBA 2012-2013 Players Information
Dominic McGuire,F,6-9,235,27,"IND, NOP, TOR",26,5,Fresno State,2007 Rnd 2 Pick 17,United States,NBA 2012-2013 Players Information
Josh McRoberts,PF,6-10,240,26,"CHA, ORL",67,5,Duke,2007 Rnd 2 Pick 7,United States,NBA 2012-2013 Players Information
Jodie Meeks,G,6-4,210,25,LAL,78,3,Kentucky,2009 Rnd 2 Pick 11,United States,NBA 2012-2013 Players Information
Fab Melo,C,7-0,255,22,BOS,6,0,Syracuse,2012 Rnd 1 Pick 22,Brazil,NBA 2012-2013 Players Information
Khris Middleton,SF,6-7,222,21,DET,27,0,Texas A&M,2012 Rnd 2 Pick 9,United States,NBA 2012-2013 Players Information
C.J. Miles,GF,6-6,220,25,CLE,65,7,Skyline High School  (Texas),2005 Rnd 2 Pick 4,United States,NBA 2012-2013 Players Information
Darko Milicic,FC,7-0,275,27,BOS,1,9,KK Vrsac Swisslion (Serbia),2003 Rnd 1 Pick 2,Serbia,NBA 2012-2013 Players Information
Andre Miller,PG,6-3,200,36,DEN,82,13,Utah,1999 Rnd 1 Pick 8,United States,NBA 2012-2013 Players Information
Darius Miller,GF,6-8,225,22,NOP,52,0,Kentucky,2012 Rnd 2 Pick 16,United States,NBA 2012-2013 Players Information
Mike Miller,GF,6-8,218,33,MIA,59,12,Florida,2000 Rnd 1 Pick 5,United States,NBA 2012-2013 Players Information
Quincy Miller,PF,6-11,210,20,DEN,7,0,Baylor,2012 Rnd 2 Pick 8,United States,NBA 2012-2013 Players Information
Patty Mills,G,6-2,180,24,SAS,58,3,Saint Mary's,2009 Rnd 2 Pick 25,Australia,NBA 2012-2013 Players Information
Paul Millsap,FC,6-7,250,28,UTA,78,6,Louisiana Tech,2006 Rnd 2 Pick 17,United States,NBA 2012-2013 Players Information
Nazr Mohammed,C,6-10,250,35,CHI,63,14,Kentucky,1998 Rnd 1 Pick 29,United States,NBA 2012-2013 Players Information
Greg Monroe,FC,6-11,265,22,DET,81,2,Georgetown,2010 Rnd 1 Pick 7,United States,NBA 2012-2013 Players Information
E'Twaun Moore,SG,6-4,191,24,ORL,75,1,Purdue,2011 Rnd 2 Pick 25,United States,NBA 2012-2013 Players Information
Darius Morris,G,6-4,195,22,LAL,48,1,Michigan,2011 Rnd 2 Pick 11,United StatesFrance,NBA 2012-2013 Players Information
Marcus Morris,F,6-8,218,23,"HOU, PHX",77,1,Kansas,2011 Rnd 1 Pick 14,United States,NBA 2012-2013 Players Information
Markieff Morris,PF,6-9,245,23,PHX,82,1,Kansas,2011 Rnd 1 Pick 13,United States,NBA 2012-2013 Players Information
Anthony Morrow,GF,6-5,210,27,"ATL, DAL",41,4,Georgia Tech,"2008 NBA Draft, Undrafted",United States,NBA 2012-2013 Players Information
Donatas Motiejunas,C,7-0,222,22,HOU,44,0,Universo De'Longhi Treviso (Italy),2011 Rnd 1 Pick 20,Lithuania,NBA 2012-2013 Players Information
Arnett Moultrie,PF,6-11,250,22,PHI,47,0,Mississippi State,2012 Rnd 1 Pick 27,United States,NBA 2012-2013 Players Information
Timofey Mozgov,C,7-1,275,26,DEN,41,2,Khimki (Russia),"2008 NBA Draft, Undrafted",Russia,NBA 2012-2013 Players Information
Byron Mullens,C,7-0,270,24,CHA,53,3,Ohio State,2009 Rnd 1 Pick 24,United States,NBA 2012-2013 Players Information
Kevin Murphy,GF,6-5,185,22,UTA,17,0,Tennessee Tech,2012 Rnd 2 Pick 17,United States,NBA 2012-2013 Players Information
Troy Murphy,FC,6-11,245,32,DAL,14,11,Notre Dame,2001 Rnd 1 Pick 14,United States,NBA 2012-2013 Players Information
Steve Nash,G,6-3,178,39,LAL,50,16,Santa Clara,1996 Rnd 1 Pick 15,CanadaSouth Africa,NBA 2012-2013 Players Information
Gary Neal,G,6-4,210,28,SAS,68,2,Towson,"2007 NBA Draft, Undrafted",United States,NBA 2012-2013 Players Information
Jameer Nelson,G,6-0,190,31,ORL,56,8,Saint Joseph's,2004 Rnd 1 Pick 20,United States,NBA 2012-2013 Players Information
Maybyner Nene,C,6-11,250,30,WAS,61,10,Vasco da Gama (Brazil),2002 Rnd 1 Pick 7,Brazil,NBA 2012-2013 Players Information
Andrew Nicholson,F,6-9,250,23,ORL,75,0,St. Bonaventure,2012 Rnd 1 Pick 19,Canada,NBA 2012-2013 Players Information
Joakim Noah,FC,6-11,230,28,CHI,66,5,Florida,2007 Rnd 1 Pick 9,FranceUnited States,NBA 2012-2013 Players Information
Steve Novak,F,6-10,225,29,NYK,81,6,Marquette,2006 Rnd 2 Pick 2,United States,NBA 2012-2013 Players Information
Dirk Nowitzki,PF,7-0,245,34,DAL,53,14,DJK Wurzburg (Germany),1998 Rnd 1 Pick 9,Germany,NBA 2012-2013 Players Information
Jermaine O'Neal,FC,6-11,235,34,PHX,55,16,Eau Claire High School (South Carolina),1996 Rnd 1 Pick 17,United States,NBA 2012-2013 Players Information
Kyle O'Quinn,F,6-10,250,22,ORL,57,0,Norfolk State,2012 Rnd 2 Pick 19,United States,NBA 2012-2013 Players Information
Lamar Odom,PF,6-10,230,33,LAC,82,13,Rhode Island,1999 Rnd 1 Pick 4,United States,NBA 2012-2013 Players Information
Tim Ohlbrecht,FC,6-10,260,24,HOU,3,0,Telekom Baskets Bonn (Germany),"2010 NBA Draft, Undrafted",Germany,NBA 2012-2013 Players Information
Emeka Okafor,FC,6-10,255,30,WAS,79,8,UConn,2004 Rnd 1 Pick 2,United States,NBA 2012-2013 Players Information
Daniel Orton,PF,6-10,255,22,OKC,13,2,Kentucky,2010 Rnd 1 Pick 29,United States,NBA 2012-2013 Players Information
Travis Outlaw,F,6-9,207,28,SAC,38,9,Starkville High School (Mississippi),2003 Rnd 1 Pick 23,United States,NBA 2012-2013 Players Information
Zaza Pachulia,C,6-11,270,29,ATL,52,9,Alpella B.K. (Turkey),2003 Rnd 2 Pick 13,Georgia,NBA 2012-2013 Players Information
Jannero Pargo,PG,6-1,185,33,"ATL, CHA, WAS",32,9,Arkansas,"2002 NBA Draft, Undrafted",United States,NBA 2012-2013 Players Information
Jeremy Pargo,PG,6-2,219,26,"CLE, PHL",39,1,Gonzaga,"2009 NBA Draft, Undrafted",United States,NBA 2012-2013 Players Information
Tony Parker,G,6-2,185,30,SAS,66,11,Paris Basket Racing (France),2001 Rnd 1 Pick 28,France,NBA 2012-2013 Players Information
Chandler Parsons,SF,6-10,230,24,HOU,76,1,Florida,2011 Rnd 2 Pick 8,United States,NBA 2012-2013 Players Information
Patrick Patterson,F,6-8,235,23,"HOU, SAC",71,2,Kentucky,2010 Rnd 1 Pick 14,United States,NBA 2012-2013 Players Information
Chris Paul,PG,6-0,175,27,LAC,70,7,Wake Forest,2005 Rnd 1 Pick 4,United States,NBA 2012-2013 Players Information
Sasha Pavlovic,GF,6-7,235,29,POR,39,9,Buducnost (Montenegro),2003 Rnd 1 Pick 19,Serbia,NBA 2012-2013 Players Information
Nikola Pekovic,PF,6-11,307,27,MIN,62,2,Panathinaikos (Greece),2008 Rnd 2 Pick 1,Montenegro,NBA 2012-2013 Players Information
Kendrick Perkins,C,6-10,270,28,OKC,78,9,Ozen High School (Texas),2003 Rnd 1 Pick 27,United States,NBA 2012-2013 Players Information
Johan Petro,C,7-0,247,27,ATL,31,7,Pau-Orthez (France),2005 Rnd 1 Pick 25,France,NBA 2012-2013 Players Information
Paul Pierce,SF,6-7,235,35,BOS,77,14,Kansas,1998 Rnd 1 Pick 10,United States,NBA 2012-2013 Players Information
Mickael Pietrus,GF,6-6,215,31,TOR,19,9,Pau-Orthez (France),2003 Rnd 1 Pick 11,France,NBA 2012-2013 Players Information
Dexter Pittman,C,6-11,285,24,"MEM, MIA",11,2,Texas,2010 Rnd 2 Pick 2,United States,NBA 2012-2013 Players Information
Miles Plumlee,C,6-11,249,24,IND,14,0,Duke,2012 Rnd 1 Pick 26,United States,NBA 2012-2013 Players Information
Quincy Pondexter,F,6-7,230,24,MEM,59,2,Washington,2010 Rnd 1 Pick 26,United States,NBA 2012-2013 Players Information
A.J. Price,G,6-2,195,26,WAS,57,3,UConn,2009 Rnd 2 Pick 22,United States,NBA 2012-2013 Players Information
Ronnie Price,G,6-2,190,29,POR,39,7,Utah Valley,"2005 NBA Draft, Undrafted",United States,NBA 2012-2013 Players Information
Pablo Prigioni,G,6-3,185,35,NYK,78,0,Real Madrid (Spain),"1999 NBA Draft, Undrafted",Argentina,NBA 2012-2013 Players Information
Tayshaun Prince,F,6-9,212,33,"DET, MEM",82,10,Kentucky,2002 Rnd 1 Pick 23,United States,NBA 2012-2013 Players Information
Joel Przybilla,C,7-1,245,33,MIL,12,12,Minnesota,2000 Rnd 1 Pick 9,United States,NBA 2012-2013 Players Information
Chris Quinn,G,6-2,175,29,CLE,7,5,Notre Dame,"2006 NBA Draft, Undrafted",United States,NBA 2012-2013 Players Information
Vladimir Radmanovic,PF,6-10,235,32,CHI,25,11,KK FMP (Serbia),2001 Rnd 1 Pick 12,Serbia,NBA 2012-2013 Players Information
Anthony Randolph,PF,6-11,225,23,DEN,39,4,LSU,2008 Rnd 1 Pick 14,United StatesSlovenia,NBA 2012-2013 Players Information
Shavlik Randolph,F,6-10,236,29,BOS,16,5,Duke,"2005 NBA Draft, Undrafted",United States,NBA 2012-2013 Players Information
Zach Randolph,PF,6-9,260,31,MEM,76,11,Michigan State,2001 Rnd 1 Pick 19,United States,NBA 2012-2013 Players Information
J.J. Redick,G,6-4,200,28,"MIL, ORL",78,6,Duke,2006 Rnd 1 Pick 11,United States,NBA 2012-2013 Players Information
Jason Richardson,GF,6-6,225,32,PHI,33,11,Michigan State,2001 Rnd 1 Pick 5,United States,NBA 2012-2013 Players Information
Quentin Richardson,GF,6-6,223,32,NYK,1,12,DePaul,2000 Rnd 1 Pick 18,United States,NBA 2012-2013 Players Information
Luke Ridnour,PG,6-2,175,32,MIN,82,9,Oregon,2003 Rnd 1 Pick 14,United States,NBA 2012-2013 Players Information
Austin Rivers,SG,6-4,200,20,NOP,61,0,Duke,2012 Rnd 1 Pick 10,United States,NBA 2012-2013 Players Information
Brian Roberts,PG,6-1,173,27,NOP,78,0,Dayton,"2008 NBA Draft, Undrafted",United States,NBA 2012-2013 Players Information
Nate Robinson,G,5-9,180,28,CHI,82,7,Washington,2005 Rnd 1 Pick 21,United States,NBA 2012-2013 Players Information
Thomas Robinson,PF,6-10,235,21,"HOU, SAC",70,0,Kansas,2012 Rnd 1 Pick 5,United States,NBA 2012-2013 Players Information
Rajon Rondo,PG,6-1,180,27,BOS,38,6,Kentucky,2006 Rnd 1 Pick 21,United States,NBA 2012-2013 Players Information
Terrence Ross,SF,6-7,206,22,TOR,73,0,Washington,2012 Rnd 1 Pick 8,United States,NBA 2012-2013 Players Information
Brandon Roy,G,6-6,211,28,MIN,5,5,Washington,2006 Rnd 1 Pick 6,United States,NBA 2012-2013 Players Information
Ricky Rubio,G,6-2,190,22,MIN,57,1,Joventut Badalona (Spain),2009 Rnd 1 Pick 5,Spain,NBA 2012-2013 Players Information
Brandon Rush,SG,6-6,220,27,GSW,2,4,Kansas,2008 Rnd 1 Pick 13,United States,NBA 2012-2013 Players Information
Robert Sacre,C,7-0,270,23,LAL,32,0,Gonzaga,2012 Rnd 2 Pick 30,CanadaUnited States,NBA 2012-2013 Players Information
John Salmons,GF,6-7,210,33,SAC,76,10,Miami (FL),2002 Rnd 1 Pick 26,United States,NBA 2012-2013 Players Information
Samardo Samuels,FC,6-9,260,24,CLE,18,2,Louisville,"2010 NBA Draft, Undrafted",Jamaica,NBA 2012-2013 Players Information
Larry Sanders,PF,6-11,235,24,MIL,71,2,VCU,2010 Rnd 1 Pick 15,United States,NBA 2012-2013 Players Information
Luis Scola,PF,6-9,241,32,PHX,82,5,Baskonia (Spain),2002 Rnd 2 Pick 27,Argentina,NBA 2012-2013 Players Information
Mike Scott,PF,6-8,237,24,ATL,40,0,Virginia,2012 Rnd 2 Pick 13,United States,NBA 2012-2013 Players Information
Thabo Sefolosha,GF,6-7,220,28,OKC,81,6,Edilnol Pallacanestro Biella (Italy),2006 Rnd 1 Pick 13,Switzerland,NBA 2012-2013 Players Information
Josh Selby,G,6-2,195,21,MEM,10,1,Kansas,2011 Rnd 2 Pick 19,United States,NBA 2012-2013 Players Information
Kevin Seraphin,FC,6-10,278,23,WAS,79,2,Cholet Basket (France),2010 Rnd 1 Pick 17,France,NBA 2012-2013 Players Information
Ramon Sessions,G,6-3,190,26,CHA,61,5,Nevada,2007 Rnd 2 Pick 26,United States,NBA 2012-2013 Players Information
Tornike Shengelia,PF,6-9,220,21,BRK,19,0,Proximus Spirou Charleroi (Belgium),2012 Rnd 2 Pick 24,Georgia,NBA 2012-2013 Players Information
Iman Shumpert,G,6-5,220,22,NYK,45,1,Georgia Tech,2011 Rnd 1 Pick 17,United States,NBA 2012-2013 Players Information
Alexey Shved,G,6-6,187,24,MIN,77,0,Dynamo Moscow (Russia),"2010 NBA Draft, Undrafted",Russia,NBA 2012-2013 Players Information
Henry Sims,C,6-10,248,22,NOP,2,0,Georgetown,"2012 NBA Draft, Undrafted",United States,NBA 2012-2013 Players Information
Kyle Singler,F,6-8,228,24,DET,82,0,Duke,2011 Rnd 2 Pick 3,United States,NBA 2012-2013 Players Information
Chris Singleton,FC,6-8,228,23,WAS,57,1,Florida State,2011 Rnd 1 Pick 18,United States,NBA 2012-2013 Players Information
Donald Sloan,G,6-3,205,25,"CLE, NOP",23,1,Texas A&M,"2010 NBA Draft, Undrafted",United States,NBA 2012-2013 Players Information
Greg Smith,C,6-10,250,22,HOU,70,1,Fresno State,"2011 NBA Draft, Undrafted",United States,NBA 2012-2013 Players Information
Ish Smith,PG,6-0,175,24,"MIL, ORL",52,2,Wake Forest,"2010 NBA Draft, Undrafted",United States,NBA 2012-2013 Players Information
J.R. Smith,SG,6-6,225,27,NYK,80,8,Saint Benedict's Preparatory School (New Jersey),2004 Rnd 1 Pick 18,United States,NBA 2012-2013 Players Information
Jason Smith,PF,7-0,240,26,NOP,51,5,Colorado State,2007 Rnd 1 Pick 20,United States,NBA 2012-2013 Players Information
Josh Smith,PF,6-9,225,27,ATL,76,8,Oak Hill Academy (Virginia),2004 Rnd 1 Pick 17,United States,NBA 2012-2013 Players Information
Nolan Smith,G,6-2,190,24,POR,40,1,Duke,2011 Rnd 1 Pick 21,United States,NBA 2012-2013 Players Information
Marreese Speights,C,6-10,255,25,"CLE, MEM",79,4,Florida,2008 Rnd 1 Pick 16,United States,NBA 2012-2013 Players Information
Tiago Splitter,F,6-11,245,28,SAS,81,2,Baskonia (Spain),2007 Rnd 1 Pick 28,Brazil,NBA 2012-2013 Players Information
Jerry Stackhouse,SF,6-6,218,38,BRK,37,17,North Carolina,1995 Rnd 1 Pick 3,United States,NBA 2012-2013 Players Information
Lance Stephenson,SG,6-5,210,22,IND,78,2,Cincinnati,2010 Rnd 2 Pick 10,United States,NBA 2012-2013 Players Information
DeShawn Stevenson,SG,6-5,218,31,ATL,56,12,Washington Union High School (California),2000 Rnd 1 Pick 23,United States,NBA 2012-2013 Players Information
Greg Stiemsma,C,6-11,260,27,MIN,76,2,Wisconsin,"2008 NBA Draft, Undrafted",United States,NBA 2012-2013 Players Information
Julyan Stone,PG,6-6,200,24,DEN,4,1,UTEP,"2011 NBA Draft, Undrafted",United States,NBA 2012-2013 Players Information
Amar'e Stoudemire,FC,6-10,245,30,NYK,29,10,Cypress Creek High School (Florida),2002 Rnd 1 Pick 9,United States,NBA 2012-2013 Players Information
Rodney Stuckey,G,6-5,205,26,DET,76,5,Eastern Washington,2007 Rnd 1 Pick 15,United States,NBA 2012-2013 Players Information
Jared Sullinger,C,6-9,260,20,BOS,45,0,Ohio State,2012 Rnd 1 Pick 21,United States,NBA 2012-2013 Players Information
DaJuan Summers,PF,6-8,230,25,LAC,2,3,Georgetown,2009 Rnd 2 Pick 5,United States,NBA 2012-2013 Players Information
Jeffery Taylor,SF,6-7,225,23,CHA,77,0,Vanderbilt,2012 Rnd 2 Pick 1,Sweden,NBA 2012-2013 Players Information
