Player,Pos,HT,WT,Age,Teams,GP,YOS,Pre-Draft Team,Draft Status,Nationality,Title
Karl Malone,PF,6-9,265,26,UTA,82,4,Louisiana Tech,1985 Rnd 1 Pick 13,United States,NBA 1989-1990 Players Information
Moses Malone,C,6-10,215,34,ATL,81,13,Petersburg High School (Virginia),"1975 NBA Draft, Undrafted",United States,NBA 1989-1990 Players Information
Danny Manning,F,6-10,230,23,LAC,71,1,Kansas,1988 Rnd 1 Pick 1,United States,NBA 1989-1990 Players Information
Roy Marble,GF,6-6,190,23,ATL,24,0,Iowa,1989 Rnd 1 Pick 23,United States,NBA 1989-1990 Players Information
Sarunas Marciulionis,GF,6-4,209,25,GSW,75,0,Lietuvos Rytas (Lithuania),1987 Rnd 6 Pick 13,Lithuania,NBA 1989-1990 Players Information
Jeff Martin,GF,6-5,195,23,LAC,69,0,Murray State,1989 Rnd 2 Pick 4,United States,NBA 1989-1990 Players Information
Anthony Mason,PF,6-7,250,23,NJN,21,1,Tennessee State,1988 Rnd 3 Pick 3,United States,NBA 1989-1990 Players Information
Wes Matthews,G,6-1,170,30,ATL,1,9,Wisconsin,1980 Rnd 1 Pick 14,United States,NBA 1989-1990 Players Information
Vernon Maxwell,G,6-4,180,24,"HOU, SAN",79,1,Florida,1988 Rnd 2 Pick 22,United States,NBA 1989-1990 Players Information
Bob McCann,SF,6-6,244,25,DAL,10,2,Morehead State,1987 Rnd 2 Pick 9,United States,NBA 1989-1990 Players Information
Mel McCants,F,6-8,240,22,LAL,13,0,Purdue,"1989 NBA Draft, Undrafted",United States,NBA 1989-1990 Players Information
George McCloud,SF,6-6,205,22,IND,44,0,Florida State,1989 Rnd 1 Pick 7,United States,NBA 1989-1990 Players Information
Tim McCormick,C,6-11,240,27,HOU,18,5,Michigan,1984 Rnd 1 Pick 12,United States,NBA 1989-1990 Players Information
Rodney McCray,SF,6-7,220,28,SAC,82,6,Louisville,1983 Rnd 1 Pick 3,United States,NBA 1989-1990 Players Information
Xavier McDaniel,PF,6-7,205,26,SEA,69,4,Wichita State,1985 Rnd 1 Pick 4,United States,NBA 1989-1990 Players Information
Mike McGee,GF,6-5,190,30,PHX,14,8,Michigan,1981 Rnd 1 Pick 19,United States,NBA 1989-1990 Players Information
Kevin McHale,PF,6-10,210,32,BOS,82,9,Minnesota,1980 Rnd 1 Pick 3,United States,NBA 1989-1990 Players Information
Derrick McKey,SF,6-9,205,23,SEA,80,2,Alabama,1987 Rnd 1 Pick 9,United States,NBA 1989-1990 Players Information
Carlton McKinney,SG,6-4,190,25,LAC,7,0,Southern Methodist,"1988 NBA Draft, Undrafted",United States,NBA 1989-1990 Players Information
Nate McMillan,GF,6-5,195,25,SEA,82,3,NC State,1986 Rnd 2 Pick 6,United States,NBA 1989-1990 Players Information
Mark McNamara,C,6-11,235,30,LAL,33,6,California,1982 Rnd 1 Pick 22,United States,NBA 1989-1990 Players Information
Scott Meents,FC,6-10,225,26,SEA,26,2,Illinois,1986 Rnd 4 Pick 4,United States,NBA 1989-1990 Players Information
Reggie Miller,SG,6-7,185,24,IND,82,2,UCLA,1987 Rnd 1 Pick 11,United States,NBA 1989-1990 Players Information
Sam Mitchell,SF,6-6,210,26,MIN,80,2,Mercer,1985 Rnd 3 Pick 7,United States,NBA 1989-1990 Players Information
Paul Mokeski,C,7-0,250,33,CLE,38,10,Kansas,1979 Rnd 2 Pick 20,United States,NBA 1989-1990 Players Information
Johnny Moore,G,6-1,175,31,SAS,53,9,Texas,1979 Rnd 2 Pick 21,United States,NBA 1989-1990 Players Information
Chris Morris,SF,6-8,210,24,NJN,80,1,Auburn,1988 Rnd 1 Pick 4,United States,NBA 1989-1990 Players Information
Mike Morrison,GF,6-4,195,22,PHX,36,0,Loyola Marymount,1989 Rnd 2 Pick 24,United States,NBA 1989-1990 Players Information
John Morton,G,6-3,180,22,CLE,37,0,Seton Hall,1989 Rnd 1 Pick 25,United States,NBA 1989-1990 Players Information
Chris Mullin,SF,6-7,215,26,GSW,78,4,St. John's,1985 Rnd 1 Pick 7,United States,NBA 1989-1990 Players Information
Tod Murphy,FC,6-9,220,26,MIN,82,1,UC Irvine,1986 Rnd 3 Pick 6,United States,NBA 1989-1990 Players Information
Pete Myers,GF,6-6,180,26,"NJN, NYK",52,3,Little Rock,1986 Rnd 6 Pick 4,United States,NBA 1989-1990 Players Information
Larry Nance,PF,6-10,205,31,CLE,62,8,Clemson,1981 Rnd 1 Pick 20,United States,NBA 1989-1990 Players Information
Calvin Natt,F,6-6,220,33,IND,14,10,Louisiana-Monroe,1979 Rnd 1 Pick 8,United States,NBA 1989-1990 Players Information
Ed Nealy,F,6-7,238,30,CHI,46,6,Kansas State,1982 Rnd 8 Pick 5,United States,NBA 1989-1990 Players Information
Chuck Nevitt,C,7-5,217,30,HOU,3,7,NC State,1982 Rnd 3 Pick 17,United States,NBA 1989-1990 Players Information
Johnny Newman,SF,6-7,190,26,NYK,80,3,Richmond,1986 Rnd 2 Pick 5,United States,NBA 1989-1990 Players Information
Kurt Nimphius,FC,6-10,218,31,PHI,38,8,Arizona State,1980 Rnd 3 Pick 1,United States,NBA 1989-1990 Players Information
Dyron Nix,F,6-7,210,23,IND,20,0,Tennessee,1989 Rnd 2 Pick 2,United States,NBA 1989-1990 Players Information
Ken Norman,F,6-8,215,25,LAC,70,2,Illinois,1987 Rnd 1 Pick 19,United States,NBA 1989-1990 Players Information
Charles Oakley,PF,6-8,225,26,NYK,61,4,Virginia Union,1985 Rnd 1 Pick 9,United States,NBA 1989-1990 Players Information
Hakeem Olajuwon,C,7-0,255,27,HOU,82,5,Houston,1984 Rnd 1 Pick 1,NigeriaUnited States,NBA 1989-1990 Players Information
Jawann Oldham,C,7-0,215,32,"LAL, ORL",6,9,Seattle,1980 Rnd 2 Pick 18,United States,NBA 1989-1990 Players Information
Jose Rafael Ortiz-Rijos,C,6-11,264,26,UTA,13,1,Oregon State,1987 Rnd 1 Pick 15,Puerto RicoUnited States,NBA 1989-1990 Players Information
Robert Parish,C,7-0,230,36,BOS,79,12,Centenary,1976 Rnd 1 Pick 8,United States,NBA 1989-1990 Players Information
Zarko Paspalj,PF,6-9,223,23,SAS,28,0,KK Partizan (Serbia),"1988 NBA Draft, Undrafted",Montenegro,NBA 1989-1990 Players Information
Jim Paxson,SG,6-6,200,32,BOS,72,10,Dayton,1979 Rnd 1 Pick 12,United States,NBA 1989-1990 Players Information
John Paxson,G,6-2,185,29,CHI,82,6,Notre Dame,1983 Rnd 1 Pick 19,United States,NBA 1989-1990 Players Information
Kenny Payne,F,6-8,195,23,PHI,35,0,Louisville,1989 Rnd 1 Pick 19,United States,NBA 1989-1990 Players Information
Will Perdue,C,7-0,240,24,CHI,77,1,Vanderbilt,1988 Rnd 1 Pick 11,United States,NBA 1989-1990 Players Information
Sam Perkins,PF,6-9,235,28,DAL,76,5,North Carolina,1984 Rnd 1 Pick 4,United States,NBA 1989-1990 Players Information
Tim Perry,FC,6-9,200,24,PHX,60,1,Temple,1988 Rnd 1 Pick 7,United States,NBA 1989-1990 Players Information
Chuck Person,SF,6-8,220,25,IND,77,3,Auburn,1986 Rnd 1 Pick 4,United States,NBA 1989-1990 Players Information
Jim Petersen,FC,6-10,235,28,GSW,43,5,Minnesota,1984 Rnd 3 Pick 4,United States,NBA 1989-1990 Players Information
Drazen Petrovic,SG,6-5,200,25,POR,77,0,KK Cibona (Croatia),1986 Rnd 3 Pick 13,Croatia,NBA 1989-1990 Players Information
Ricky Pierce,SG,6-4,205,30,MIL,59,7,Rice,1982 Rnd 1 Pick 18,United States,NBA 1989-1990 Players Information
Ed Pinckney,F,6-9,195,26,BOS,77,4,Villanova,1985 Rnd 1 Pick 10,United States,NBA 1989-1990 Players Information
Scottie Pippen,SF,6-8,228,24,CHI,82,2,Central Arkansas,1987 Rnd 1 Pick 5,United States,NBA 1989-1990 Players Information
Olden Polynice,C,6-11,220,25,SEA,79,2,RivieraBanca Rimini (Italy),1987 Rnd 1 Pick 8,Haiti,NBA 1989-1990 Players Information
Terry Porter,PG,6-3,195,26,POR,80,4,Wisconsin-Stevens Point,1985 Rnd 1 Pick 24,United States,NBA 1989-1990 Players Information
Paul Pressey,SF,6-5,185,31,MIL,57,7,Tulsa,1982 Rnd 1 Pick 20,United States,NBA 1989-1990 Players Information
Harold Pressley,GF,6-7,210,26,SAC,72,3,Villanova,1986 Rnd 1 Pick 17,United States,NBA 1989-1990 Players Information
Mark Price,PG,6-0,170,26,CLE,73,3,Georgia Tech,1986 Rnd 2 Pick 1,United States,NBA 1989-1990 Players Information
Brian Quinnett,PF,6-8,235,23,NYK,31,0,Washington State,1989 Rnd 2 Pick 23,United States,NBA 1989-1990 Players Information
Kurt Rambis,F,6-8,213,32,"CHA, PHX",74,9,Santa Clara,1980 Rnd 3 Pick 12,United States,NBA 1989-1990 Players Information
Blair Rasmussen,C,7-0,250,27,DEN,81,4,Oregon,1985 Rnd 1 Pick 15,United States,NBA 1989-1990 Players Information
J.R. Reid,PF,6-9,247,21,CHA,82,0,North Carolina,1989 Rnd 1 Pick 5,United States,NBA 1989-1990 Players Information
Robert Reid,GF,6-8,205,34,"CHA, POR",72,11,St. Mary's (TX),1977 Rnd 2 Pick 18,United States,NBA 1989-1990 Players Information
Jerry Reynolds,PF,6-8,200,27,ORL,67,4,LSU,1985 Rnd 1 Pick 22,United States,NBA 1989-1990 Players Information
Glen Rice,SF,6-8,228,22,MIA,77,0,Michigan,1989 Rnd 1 Pick 4,United States,NBA 1989-1990 Players Information
Pooh Richardson,PG,6-1,180,23,MIN,82,0,UCLA,1989 Rnd 1 Pick 10,United States,NBA 1989-1990 Players Information
Mitch Richmond,SG,6-5,215,24,GSW,78,1,Kansas State,1988 Rnd 1 Pick 5,United States,NBA 1989-1990 Players Information
David Rivers,G,6-0,170,25,LAC,52,1,Notre Dame,1988 Rnd 1 Pick 25,United States,NBA 1989-1990 Players Information
Doc Rivers,G,6-4,185,28,ATL,48,6,Marquette,1983 Rnd 2 Pick 7,United States,NBA 1989-1990 Players Information
Fred Roberts,FC,6-10,218,29,MIL,82,7,Brigham Young,1982 Rnd 2 Pick 4,United States,NBA 1989-1990 Players Information
Alvin Robertson,SG,6-3,185,27,MIL,81,5,Arkansas,1984 Rnd 1 Pick 7,United States,NBA 1989-1990 Players Information
Cliff Robinson,PF,6-10,225,23,POR,82,0,UConn,1989 Rnd 2 Pick 9,United States,NBA 1989-1990 Players Information
David Robinson,C,7-1,250,24,SAS,82,0,Navy,1987 Rnd 1 Pick 1,United States,NBA 1989-1990 Players Information
Dennis Rodman,PF,6-7,210,28,DET,82,3,Southeastern Oklahoma State,1986 Rnd 2 Pick 3,United States,NBA 1989-1990 Players Information
Tree Rollins,C,7-1,235,36,CLE,48,12,Clemson,1977 Rnd 1 Pick 14,United States,NBA 1989-1990 Players Information
Doug Roth,C,6-11,255,22,WAS,42,0,Tennessee,1989 Rnd 2 Pick 14,United States,NBA 1989-1990 Players Information
Scott Roth,F,6-8,212,26,MIN,71,2,Wisconsin,1985 Rnd 4 Pick 12,United States,NBA 1989-1990 Players Information
Jim Rowinski,FC,6-8,250,29,MIA,14,2,Purdue,1984 Rnd 4 Pick 16,United States,NBA 1989-1990 Players Information
Brian Rowsom,PF,6-9,220,24,CHA,44,2,UNC Wilmington,1987 Rnd 2 Pick 11,United States,NBA 1989-1990 Players Information
Donald Royal,PF,6-8,210,23,MIN,66,1,Notre Dame,1987 Rnd 3 Pick 6,United States,NBA 1989-1990 Players Information
Delaney Rudd,G,6-2,180,27,UTA,77,1,Wake Forest,1985 Rnd 4 Pick 13,United States,NBA 1989-1990 Players Information
John Salley,C,6-11,230,25,DET,82,3,Georgia Tech,1986 Rnd 1 Pick 11,United States,NBA 1989-1990 Players Information
Ralph Sampson,C,7-4,228,29,SAC,26,6,Virginia,1983 Rnd 1 Pick 1,United States,NBA 1989-1990 Players Information
Jeff Sanders,F,6-8,225,24,CHI,31,0,Georgia Southern,1989 Rnd 1 Pick 20,United States,NBA 1989-1990 Players Information
Mike Sanders,GF,6-6,210,29,IND,82,7,UCLA,1982 Rnd 4 Pick 5,United States,NBA 1989-1990 Players Information
Danny Schayes,C,6-11,235,30,DEN,53,8,Syracuse,1981 Rnd 1 Pick 13,United States,NBA 1989-1990 Players Information
Detlef Schrempf,SF,6-9,214,27,IND,78,4,Washington,1985 Rnd 1 Pick 8,GermanyUnited States,NBA 1989-1990 Players Information
Byron Scott,SG,6-3,195,28,LAL,77,6,Arizona State,1983 Rnd 1 Pick 4,United States,NBA 1989-1990 Players Information
Rony Seikaly,C,6-11,230,24,MIA,74,1,Syracuse,1988 Rnd 1 Pick 9,United StatesLebanon,NBA 1989-1990 Players Information
Brad Sellers,FC,7-0,210,27,"MIN, SEA",59,3,Ohio State,1986 Rnd 1 Pick 9,United States,NBA 1989-1990 Players Information
Charles Shackleford,F-C,6-10,225,23,NJN,70,1,NC State,1988 Rnd 2 Pick 7,United States,NBA 1989-1990 Players Information
John Shasky,C,6-11,235,25,GSW,14,1,Minnesota,1986 Rnd 3 Pick 14,United States,NBA 1989-1990 Players Information
Purvis Short,SF,6-7,210,32,NJN,82,11,Jackson State,1978 Rnd 1 Pick 5,United States,NBA 1989-1990 Players Information
Dexter Shouse,G,6-2,200,26,PHI,3,2,South Alabama,1985 Rnd 4 Pick 22,United States,NBA 1989-1990 Players Information
Jerry Sichting,G,6-1,168,33,"CHA, MIL",35,10,Purdue,1979 Rnd 4 Pick 16,United States,NBA 1989-1990 Players Information
Jack Sikma,C,6-11,230,34,MIL,71,12,Illinois Wesleyan,1977 Rnd 1 Pick 8,United States,NBA 1989-1990 Players Information
Scott Skiles,PG,6-1,180,25,ORL,70,3,Michigan State,1986 Rnd 1 Pick 22,United States,NBA 1989-1990 Players Information
Charles Daniel Smith,PF,6-10,230,24,LAC,78,1,Pittsburgh,1988 Rnd 1 Pick 3,United States,NBA 1989-1990 Players Information
Charles Edward Smith,G,6-1,160,22,BOS,60,0,Georgetown,"1989 NBA Draft, Undrafted",United States,NBA 1989-1990 Players Information
Derek Smith,SG,6-6,205,28,PHI,75,7,Louisville,1982 Rnd 2 Pick 12,United States,NBA 1989-1990 Players Information
Kenny Smith,PG,6-3,170,24,"ATL, SAC",79,2,North Carolina,1987 Rnd 1 Pick 6,United States,NBA 1989-1990 Players Information
Larry Smith,PF,6-8,215,32,HOU,74,9,Alcorn State,1980 Rnd 2 Pick 1,United States,NBA 1989-1990 Players Information
Michael Smith,F,6-10,225,24,BOS,65,0,Brigham Young,1989 Rnd 1 Pick 13,United States,NBA 1989-1990 Players Information
Otis Smith,GF,6-5,210,26,ORL,65,3,Jacksonville,1986 Rnd 2 Pick 17,United States,NBA 1989-1990 Players Information
Rik Smits,C,7-4,250,23,IND,82,1,Marist,1988 Rnd 1 Pick 2,Netherlands,NBA 1989-1990 Players Information
Mike Smrek,C,7-0,250,27,GSW,13,4,Canisius,1985 Rnd 2 Pick 1,Canada,NBA 1989-1990 Players Information
Rory Sparrow,G,6-2,175,31,MIA,82,9,Villanova,1980 Rnd 4 Pick 6,United States,NBA 1989-1990 Players Information
John Stockton,PG,6-1,170,27,UTA,78,5,Gonzaga,1984 Rnd 1 Pick 16,United States,NBA 1989-1990 Players Information
Greg Stokes,FC,6-10,220,26,SAC,11,1,Iowa,1985 Rnd 2 Pick 9,United States,NBA 1989-1990 Players Information
Rod Strickland,PG,6-3,175,23,"NYK, SAN",82,1,DePaul,1988 Rnd 1 Pick 19,United States,NBA 1989-1990 Players Information
Jon Sundvold,G,6-2,170,28,MIA,63,6,Missouri,1983 Rnd 1 Pick 16,United States,NBA 1989-1990 Players Information
Roy Tarpley,PF,6-11,230,25,DAL,45,3,Michigan,1986 Rnd 1 Pick 7,United States,NBA 1989-1990 Players Information
Jay Taylor,GF,6-3,190,22,NJN,17,0,Eastern Illinois,"1989 NBA Draft, Undrafted",United States,NBA 1989-1990 Players Information
Leonard Taylor,F,6-8,220,23,GSW,10,0,California,"1989 NBA Draft, Undrafted",United States,NBA 1989-1990 Players Information
Terry Teagle,SG,6-5,195,29,GSW,82,7,Baylor,1982 Rnd 1 Pick 16,United States,NBA 1989-1990 Players Information
Reggie Theus,GF,6-7,190,32,ORL,76,11,UNLV,1978 Rnd 1 Pick 9,United States,NBA 1989-1990 Players Information
Isiah Thomas,PG,6-1,180,28,DET,81,8,Indiana,1981 Rnd 1 Pick 2,United States,NBA 1989-1990 Players Information
Billy Thompson,F,6-7,195,26,MIA,79,3,Louisville,1986 Rnd 1 Pick 19,United States,NBA 1989-1990 Players Information
LaSalle Thompson,C,6-10,245,28,IND,82,7,Texas,1982 Rnd 1 Pick 5,United States,NBA 1989-1990 Players Information
Mychal Thompson,FC,6-10,226,35,LAL,70,11,Minnesota,1978 Rnd 1 Pick 1,Bahamas,NBA 1989-1990 Players Information
Bob Thornton,C,6-10,225,27,PHI,56,4,UC Irvine,1984 Rnd 4 Pick 17,United States,NBA 1989-1990 Players Information
Otis Thorpe,PF,6-9,225,27,HOU,82,5,Providence,1984 Rnd 1 Pick 9,United States,NBA 1989-1990 Players Information
Sedale Threatt,SG,6-2,175,28,SEA,65,6,West Virginia Tech,1983 Rnd 6 Pick 23,United States,NBA 1989-1990 Players Information
Wayman Tisdale,PF,6-9,240,25,SAC,79,4,Oklahoma,1985 Rnd 1 Pick 2,United States,NBA 1989-1990 Players Information
Tom Tolbert,F,6-7,235,24,GSW,70,1,Arizona,1988 Rnd 2 Pick 9,United States,NBA 1989-1990 Players Information
Sedric Toney,G,6-2,178,27,"ATL, SAC",64,4,Dayton,1985 Rnd 3 Pick 12,United States,NBA 1989-1990 Players Information
Kelly Tripucka,SF,6-6,220,31,CHA,79,8,Notre Dame,1981 Rnd 1 Pick 12,United States,NBA 1989-1990 Players Information
Trent Tucker,G,6-5,193,30,NYK,81,7,Minnesota,1982 Rnd 1 Pick 6,United States,NBA 1989-1990 Players Information
Andre Turner,G,5-11,160,25,"CHA, LAC",11,3,Memphis,1986 Rnd 3 Pick 22,United States,NBA 1989-1990 Players Information
Henry Turner,GF,6-7,200,23,SAC,36,0,Cal State Fullerton,"1988 NBA Draft, Undrafted",United States,NBA 1989-1990 Players Information
Jeff Turner,FC,6-9,230,27,ORL,60,5,Vanderbilt,1984 Rnd 1 Pick 17,United States,NBA 1989-1990 Players Information
Mel Turpin,C,6-11,240,29,WAS,59,4,Kentucky,1984 Rnd 1 Pick 6,United States,NBA 1989-1990 Players Information
Kelvin Upshaw,G,6-2,180,27,"BOS, DAL, GOS",40,1,Utah,"1986 NBA Draft, Undrafted",United States,NBA 1989-1990 Players Information
Kiki Vandeweghe,SF,6-8,220,31,NYK,22,9,UCLA,1980 Rnd 1 Pick 11,United States,NBA 1989-1990 Players Information
Jay Vincent,F,6-7,220,30,"LAL, PHL",41,8,Michigan State,1981 Rnd 2 Pick 1,United States,NBA 1989-1990 Players Information
Sam Vincent,G,6-2,185,26,ORL,63,4,Michigan State,1985 Rnd 1 Pick 20,United States,NBA 1989-1990 Players Information
Gary Voce,F,6-9,240,24,CLE,1,1,Notre Dame,"1988 NBA Draft, Undrafted",United States,NBA 1989-1990 Players Information
Alexander Volkov,PF,6-9,238,25,ATL,72,0,CSKA Moscow (Russia),1986 Rnd 6 Pick 18,Russia,NBA 1989-1990 Players Information
Mark Wade,G,5-11,160,24,DAL,1,1,UNLV,"1987 NBA Draft, Undrafted",United States,NBA 1989-1990 Players Information
Darrell Walker,SG,6-4,180,28,WAS,81,6,Arkansas,1983 Rnd 1 Pick 12,United States,NBA 1989-1990 Players Information
Kenny Walker,F,6-8,210,25,NYK,68,3,Kentucky,1986 Rnd 1 Pick 5,United States,NBA 1989-1990 Players Information
Spud Webb,G,5-6,133,26,ATL,82,4,NC State,1985 Rnd 4 Pick 17,United States,NBA 1989-1990 Players Information
Chris Welp,C,7-0,245,26,"GOS, SAN",27,2,Washington,1987 Rnd 1 Pick 16,Germany,NBA 1989-1990 Players Information
Bill Wennington,C,7-0,245,26,DAL,60,4,St. John's,1985 Rnd 1 Pick 16,Canada,NBA 1989-1990 Players Information
Doug West,G-F,6-6,200,22,MIN,52,0,Villanova,1989 Rnd 2 Pick 11,United States,NBA 1989-1990 Players Information
Mark West,C,6-10,230,29,PHX,82,6,Old Dominion,1983 Rnd 2 Pick 6,United States,NBA 1989-1990 Players Information
Randy White,PF,6-8,240,22,DAL,55,0,Louisiana Tech,1989 Rnd 1 Pick 8,United States,NBA 1989-1990 Players Information
Mitchell Wiggins,G,6-4,185,30,HOU,66,4,Florida State,1983 Rnd 1 Pick 23,United States,NBA 1989-1990 Players Information
Morlon Wiley,G,6-4,185,23,ORL,40,1,Long Beach State,1988 Rnd 2 Pick 21,United States,NBA 1989-1990 Players Information
Dominique Wilkins,SF,6-7,200,30,ATL,80,7,Georgia,1982 Rnd 1 Pick 3,United States,NBA 1989-1990 Players Information
Eddie Lee Wilkins,FC,6-10,220,27,NYK,79,3,Gardner-Webb,1984 Rnd 6 Pick 17,United States,NBA 1989-1990 Players Information
Gerald Wilkins,SG,6-6,185,26,NYK,82,4,Chattanooga,1985 Rnd 2 Pick 23,United States,NBA 1989-1990 Players Information
Buck Williams,PF,6-8,215,29,POR,82,8,Maryland,1981 Rnd 1 Pick 3,United States,NBA 1989-1990 Players Information
Herb Williams,C,6-10,242,32,DAL,81,8,Ohio State,1981 Rnd 1 Pick 14,United States,NBA 1989-1990 Players Information
Hot Rod Williams,FC,6-11,215,27,CLE,82,3,Tulane,1985 Rnd 2 Pick 21,United States,NBA 1989-1990 Players Information
John Williams,FC,6-8,235,23,WAS,18,3,LSU,1986 Rnd 1 Pick 12,United States,NBA 1989-1990 Players Information
Micheal Williams,PG,6-2,175,23,"CHA, PHX",28,1,Baylor,1988 Rnd 2 Pick 23,United States,NBA 1989-1990 Players Information
Mike Williams,F,6-8,255,26,"ATL, SAC",21,2,Bradley,1986 Rnd 3 Pick 4,United States,NBA 1989-1990 Players Information
Reggie Williams,GF,6-7,190,25,"CLE, LAC, SAN",47,2,Georgetown,1987 Rnd 1 Pick 4,United States,NBA 1989-1990 Players Information
Kevin Willis,C,7-0,245,27,ATL,81,5,Michigan State,1984 Rnd 1 Pick 11,United States,NBA 1989-1990 Players Information
David Wingate,GF,6-5,185,26,SAS,78,3,Georgetown,1986 Rnd 2 Pick 20,United States,NBA 1989-1990 Players Information
Randy Wittman,GF,6-6,210,30,IND,61,6,Indiana,1983 Rnd 1 Pick 22,United States,NBA 1989-1990 Players Information
Joe Wolf,C,6-11,230,25,LAC,77,2,North Carolina,1987 Rnd 1 Pick 13,United States,NBA 1989-1990 Players Information
Leon Wood,G,6-3,185,27,NJN,28,4,Cal State Fullerton,1984 Rnd 1 Pick 10,United States,NBA 1989-1990 Players Information
Mike Woodson,GF,6-5,195,31,HOU,61,9,Indiana,1980 Rnd 1 Pick 12,United States,NBA 1989-1990 Players Information
Orlando Woolridge,PF,6-9,215,30,LAL,62,8,Notre Dame,1981 Rnd 1 Pick 6,United States,NBA 1989-1990 Players Information
Haywoode Workman,G,6-2,180,24,ATL,6,0,Oral Roberts,1989 Rnd 2 Pick 22,United States,NBA 1989-1990 Players Information
James Worthy,SF,6-9,225,29,LAL,80,7,North Carolina,1982 Rnd 1 Pick 1,United States,NBA 1989-1990 Players Information
Danny Young,G,6-3,175,27,POR,82,5,Wake Forest,1984 Rnd 2 Pick 15,United States,NBA 1989-1990 Players Information
Michael Young,GF,6-7,220,29,LAC,45,2,Houston,1984 Rnd 1 Pick 24,United States,NBA 1989-1990 Players Information
