Player,Pos,HT,WT,Age,Teams,GP,YOS,Pre-Draft Team,Draft Status,Nationality,Title
Ernie Vandeweghe,G,6-3,195,21,NYK,43,0,Colgate,1949 Rnd 3 Pick 8,Canada,NBA 1949-1950 Players Information
Floyd Volker,G,6-4,205,28,"DEN, IND",51,0,Wyoming,"1947 NBA Draft, Undrafted",United States,NBA 1949-1950 Players Information
Whitey Von Nieda,GF,6-1,170,27,"BAL, TCB",57,0, ,"1949 NBA Draft, Undrafted",United States,NBA 1949-1950 Players Information
Clint Wager,F,6-6,209,30,FWP,59,0,Saint Mary's (MN),"1947 NBA Draft, Undrafted",United States,NBA 1949-1950 Players Information
Danny Wagner,G,6-0,170,27,SRS,11,0,Texas,"1947 NBA Draft, Undrafted",United States,NBA 1949-1950 Players Information
Brady Walker,GF,6-6,205,28,BOS,65,1,Brigham Young,1948 Rnd 2 Pick 1,United States,NBA 1949-1950 Players Information
Paul Walther,G,6-2,160,22,"IND, MIN",52,0,Tennessee,1949 Rnd 4 Pick 9,United States,NBA 1949-1950 Players Information
Bobby Wanzer,G,6-0,170,28,ROR,68,1,Seton Hall,1948 Rnd 1 Pick 10,United States,NBA 1949-1950 Players Information
Murray Wier,G,5-9,155,23,TCB,56,0,Iowa,1948 Rnd 5 Pick 8,United States,NBA 1949-1950 Players Information
D.C. Wilcutt,G,6-2,165,26,STB,31,1,Saint Louis,1948 Rnd 4 Pick 7,United States,NBA 1949-1950 Players Information
Bob Wood,G,5-10,175,28,SRS,5,0,Northern Illinois,"1949 NBA Draft, Undrafted",United States,NBA 1949-1950 Players Information
Max Zaslofsky,SG,6-2,170,24,CHI,68,3,St. John's,"1950 NBA Draft, Undrafted",United States,NBA 1949-1950 Players Information
