Player,Pos,HT,WT,Age,Teams,GP,YOS,Pre-Draft Team,Draft Status,Nationality,Title
Walt Wesley,C,6-11,220,29,WAS,39,7,Kansas,1966 Rnd 1 Pick 6,United States,NBA 1973-1974 Players Information
Jerry West,SG,6-2,185,35,LAL,31,13,West Virginia,1960 Rnd 1 Pick 2,United States,NBA 1973-1974 Players Information
Paul Westphal,G,6-4,195,23,BOS,80,1,USC,1972 Rnd 1 Pick 10,United States,NBA 1973-1974 Players Information
John Wetzel,GF,6-5,190,29,ATL,70,4,Virginia Tech,1966 Rnd 8 Pick 7,United States,NBA 1973-1974 Players Information
Jo Jo White,G,6-3,190,27,BOS,82,4,Kansas,1969 Rnd 1 Pick 9,United States,NBA 1973-1974 Players Information
Sidney Wicks,FC,6-8,225,24,POR,75,2,UCLA,1971 Rnd 1 Pick 2,United States,NBA 1973-1974 Players Information
Lenny Wilkens,PG,6-1,180,36,CLE,74,13,Providence,1960 Rnd 1 Pick 6,United States,NBA 1973-1974 Players Information
Art Williams,PG,6-1,180,34,BOS,67,6,Cal Poly - Pomona,"1967 NBA Draft, Undrafted",United States,NBA 1973-1974 Players Information
Milt Williams,PG,6-2,182,28,SEA,51,3,Lincoln (MO),1968 Rnd 17 Pick 5,United States,NBA 1973-1974 Players Information
Nate Williams,GF,6-5,206,23,KCK,82,2,Utah State,"1971 NBA Draft, Undrafted",United States,NBA 1973-1974 Players Information
Ron Williams,G,6-3,188,29,MIL,71,5,West Virginia,1968 Rnd 1 Pick 9,United States,NBA 1973-1974 Players Information
Lee Winfield,PG,6-2,175,27,BUF,36,4,North Texas,1969 Rnd 3 Pick 3,United States,NBA 1973-1974 Players Information
Hawthorne Wingo,F,6-6,210,26,NYK,59,1,Friendship College,"1973 NBA Draft, Undrafted",United States,NBA 1973-1974 Players Information
Luke Witte,C,7-0,235,23,CLE,57,0,Ohio State,1973 Rnd 4 Pick 5,United States,NBA 1973-1974 Players Information
Dave Wohl,PG,6-2,185,24,"BUF, HOU",67,2,Pennsylvania,1971 Rnd 3 Pick 11,United States,NBA 1973-1974 Players Information
