Player,Pos,HT,WT,Age,Teams,GP,YOS,Pre-Draft Team,Draft Status,Nationality,Title
Justin Holiday,SF,6-6,180,27,NYK,82,3,Washington,"2011 NBA Draft, Undrafted",United States,NBA 2016-2017 Players Information
Rondae Hollis-Jefferson,SF,6-6,217,22,BRK,78,1,Arizona,2015 Rnd 1 Pick 23,United StatesJordan,NBA 2016-2017 Players Information
Richaun Holmes,F,6-9,235,23,PHI,57,1,Bowling Green,2015 Rnd 2 Pick 7,United States,NBA 2016-2017 Players Information
Rodney Hood,F,6-8,208,24,UTA,59,2,Duke,2014 Rnd 1 Pick 23,United States,NBA 2016-2017 Players Information
Al Horford,FC,6-9,240,30,BOS,68,9,Florida,2007 Rnd 1 Pick 3,Dominican RepublicUnited States,NBA 2016-2017 Players Information
Danuel House,F,6-6,220,23,WAS,1,0,Texas A&M,"2016 NBA Draft, Undrafted",United States,NBA 2016-2017 Players Information
Dwight Howard,C,6-11,265,31,ATL,74,12,Southwest Atlanta Christian Academy (Georgia),2004 Rnd 1 Pick 1,United States,NBA 2016-2017 Players Information
Marcelinho Huertas,PG,6-3,200,33,LAL,23,1,Joventut Badalona (Spain),"2005 NBA Draft, Undrafted",Brazil,NBA 2016-2017 Players Information
Josh Huestis,SF,6-7,230,25,OKC,2,1,Stanford,2014 Rnd 1 Pick 29,United States,NBA 2016-2017 Players Information
Kris Humphries,PF,6-9,235,32,ATL,56,12,Minnesota,2004 Rnd 1 Pick 14,United States,NBA 2016-2017 Players Information
R.J. Hunter,G,6-4,185,23,CHI,3,1,Georgia State,2015 Rnd 1 Pick 28,United States,NBA 2016-2017 Players Information
Serge Ibaka,C,6-10,235,27,"ORL, TOR",79,7,CB L'Hospitalet (Spain),2008 Rnd 1 Pick 24,Republic of the CongoSpain,NBA 2016-2017 Players Information
Andre Iguodala,SF,6-6,215,33,GSW,76,12,Arizona,2004 Rnd 1 Pick 9,United States,NBA 2016-2017 Players Information
Ersan Ilyasova,F,6-10,235,29,"ATL, OKC, PHL",82,9,Alpella B.K. (Turkey),2005 Rnd 2 Pick 6,Turkey,NBA 2016-2017 Players Information
Joe Ingles,F,6-9,220,29,UTA,82,2,Melbourne South (Australia),"2009 NBA Draft, Undrafted",Australia,NBA 2016-2017 Players Information
Brandon Ingram,SF,6-8,190,19,LAL,79,0,Duke,2016 Rnd 1 Pick 2,United States,NBA 2016-2017 Players Information
Kyrie Irving,G,6-2,195,24,CLE,72,5,Duke,2011 Rnd 1 Pick 1,United StatesAustralia,NBA 2016-2017 Players Information
Jarrett Jack,G,6-3,200,33,NOP,2,11,Georgia Tech,2005 Rnd 1 Pick 22,United States,NBA 2016-2017 Players Information
Demetrius Jackson,G,6-1,200,22,BOS,5,0,Notre Dame,2016 Rnd 2 Pick 15,United States,NBA 2016-2017 Players Information
Pierre Jackson,PG,5-10,180,25,DAL,8,0,Baylor,2013 Rnd 2 Pick 12,United States,NBA 2016-2017 Players Information
Reggie Jackson,G,6-2,208,26,DET,52,5,Boston College,2011 Rnd 1 Pick 24,ItalyUnited States,NBA 2016-2017 Players Information
LeBron James,F,6-9,250,32,CLE,74,13,St. Vincent St. Mary High School (Ohio),2003 Rnd 1 Pick 1,United States,NBA 2016-2017 Players Information
Al Jefferson,FC,6-10,289,32,IND,66,12,Prentiss High School (Mississippi),2004 Rnd 1 Pick 15,United States,NBA 2016-2017 Players Information
Richard Jefferson,SF,6-7,233,36,CLE,79,15,Arizona,2001 Rnd 1 Pick 13,United States,NBA 2016-2017 Players Information
John Jenkins,SG,6-4,206,25,PHX,4,4,Vanderbilt,2012 Rnd 1 Pick 23,United States,NBA 2016-2017 Players Information
Brandon Jennings,G,6-1,170,27,"NYK, WAS",81,7,Virtus Roma (Italy),2009 Rnd 1 Pick 10,United States,NBA 2016-2017 Players Information
Jonas Jerebko,F,6-10,231,29,BOS,78,7,Edilnol Pallacanestro Biella (Italy),2009 Rnd 2 Pick 9,Sweden,NBA 2016-2017 Players Information
Amir Johnson,PF,6-9,240,29,BOS,80,11,Westchester High School (California),2005 Rnd 2 Pick 26,United States,NBA 2016-2017 Players Information
Brice Johnson,PF,6-10,230,22,LAC,3,0,North Carolina,2016 Rnd 1 Pick 25,United States,NBA 2016-2017 Players Information
James Johnson,F,6-7,240,30,MIA,76,7,Wake Forest,2009 Rnd 1 Pick 16,United States,NBA 2016-2017 Players Information
Joe Johnson,SG,6-7,240,35,UTA,78,15,Arkansas,2001 Rnd 1 Pick 10,United States,NBA 2016-2017 Players Information
Stanley Johnson,G,6-6,242,20,DET,77,1,Arizona,2015 Rnd 1 Pick 8,United States,NBA 2016-2017 Players Information
Tyler Johnson,G,6-4,190,24,MIA,73,2,Fresno State,"2014 NBA Draft, Undrafted",United States,NBA 2016-2017 Players Information
Wesley Johnson,GF,6-7,215,29,LAC,68,6,Syracuse,2010 Rnd 1 Pick 4,United States,NBA 2016-2017 Players Information
Nikola Jokic,C,6-11,284,22,DEN,73,1,KK Mega Bemax (Serbia),2014 Rnd 2 Pick 11,Serbia,NBA 2016-2017 Players Information
Dahntay Jones,GF,6-6,225,36,CLE,1,12,Duke,2003 Rnd 1 Pick 20,United States,NBA 2016-2017 Players Information
Damian Jones,PF,6-10,245,21,GSW,10,0,Vanderbilt,2016 Rnd 1 Pick 30,United States,NBA 2016-2017 Players Information
Derrick Jones,SF,6-6,210,20,PHX,32,0,UNLV,"2016 NBA Draft, Undrafted",United States,NBA 2016-2017 Players Information
James Jones,SF,6-8,218,36,CLE,48,13,Miami (FL),2003 Rnd 2 Pick 20,United States,NBA 2016-2017 Players Information
Terrence Jones,PF,6-9,255,25,"MIL, NOP",54,4,Kentucky,2012 Rnd 1 Pick 18,United States,NBA 2016-2017 Players Information
Tyus Jones,PG,6-1,196,20,MIN,60,1,Duke,2015 Rnd 1 Pick 24,United States,NBA 2016-2017 Players Information
DeAndre Jordan,C,6-11,265,28,LAC,81,8,Texas A&M,2008 Rnd 2 Pick 5,United States,NBA 2016-2017 Players Information
Cory Joseph,PG,6-2,200,25,TOR,80,5,Texas,2011 Rnd 1 Pick 29,Canada,NBA 2016-2017 Players Information
Frank Kaminsky,F,7-0,242,23,CHA,75,1,Wisconsin,2015 Rnd 1 Pick 9,United States,NBA 2016-2017 Players Information
Ryan Kelly,PF,6-11,230,25,ATL,16,3,Duke,2013 Rnd 2 Pick 18,United States,NBA 2016-2017 Players Information
Michael Kidd-Gilchrist,SF,6-7,232,23,CHA,81,4,Kentucky,2012 Rnd 1 Pick 2,United States,NBA 2016-2017 Players Information
Sean Kilpatrick,SG,6-4,212,27,BRK,70,2,Cincinnati,"2014 NBA Draft, Undrafted",United States,NBA 2016-2017 Players Information
Brandon Knight,G,6-2,182,25,PHX,54,5,Kentucky,2011 Rnd 1 Pick 8,United States,NBA 2016-2017 Players Information
Kyle Korver,SF,6-7,212,35,"ATL, CLE",67,13,Creighton,2003 Rnd 2 Pick 22,United States,NBA 2016-2017 Players Information
Kosta Koufos,C,7-0,265,28,SAC,71,8,Ohio State,2008 Rnd 1 Pick 23,United StatesGreece,NBA 2016-2017 Players Information
Mindaugas Kuzminskas,SF,6-9,215,27,NYK,68,0,Siauliai (Lithuania),"2011 NBA Draft, Undrafted",Lithuania,NBA 2016-2017 Players Information
Zach LaVine,SG,6-5,200,21,MIN,47,2,UCLA,2014 Rnd 1 Pick 13,United States,NBA 2016-2017 Players Information
Skal Labissiere,C,6-10,235,20,SAC,33,0,Kentucky,2016 Rnd 1 Pick 28,Haiti,NBA 2016-2017 Players Information
Jeremy Lamb,SG,6-5,180,24,CHA,62,4,UConn,2012 Rnd 1 Pick 12,United States,NBA 2016-2017 Players Information
Nicolas Laprovittola,PG,6-4,180,27,SAS,18,0,Lanus (Argentina),"2012 NBA Draft, Undrafted",Argentina,NBA 2016-2017 Players Information
Joffrey Lauvergne,PF,6-11,260,25,"CHI, OKC",70,2,KK Partizan (Serbia),2013 Rnd 2 Pick 25,France,NBA 2016-2017 Players Information
Ty Lawson,PG,5-11,195,29,SAC,69,7,North Carolina,2009 Rnd 1 Pick 18,United States,NBA 2016-2017 Players Information
Jake Layman,SF,6-8,209,22,POR,35,0,Maryland,2016 Rnd 2 Pick 17,United States,NBA 2016-2017 Players Information
Caris LeVert,G,6-6,205,22,BRK,57,0,Michigan,2016 Rnd 1 Pick 20,United States,NBA 2016-2017 Players Information
Courtney Lee,SG,6-5,215,31,NYK,77,8,Western Kentucky,2008 Rnd 1 Pick 22,United States,NBA 2016-2017 Players Information
David Lee,FC,6-9,245,33,SAS,79,11,Florida,2005 Rnd 1 Pick 30,United States,NBA 2016-2017 Players Information
Alex Len,C,7-0,250,23,PHX,77,3,Maryland,2013 Rnd 1 Pick 5,Ukraine,NBA 2016-2017 Players Information
Kawhi Leonard,F,6-7,225,25,SAS,74,5,San Diego State,2011 Rnd 1 Pick 15,United States,NBA 2016-2017 Players Information
Meyers Leonard,C,7-0,260,25,POR,74,4,Illinois,2012 Rnd 1 Pick 11,United States,NBA 2016-2017 Players Information
Jon Leuer,PF,6-10,228,27,DET,75,5,Wisconsin,2011 Rnd 2 Pick 10,United States,NBA 2016-2017 Players Information
DeAndre Liggins,G,6-6,210,28,"CLE, DAL",62,3,Kentucky,2011 Rnd 2 Pick 23,United States,NBA 2016-2017 Players Information
Damian Lillard,G,6-2,195,26,POR,75,4,Weber State,2012 Rnd 1 Pick 6,United States,NBA 2016-2017 Players Information
Jeremy Lin,G,6-3,200,28,BRK,36,6,Harvard,"2010 NBA Draft, Undrafted",United States,NBA 2016-2017 Players Information
Shaun Livingston,G,6-7,192,31,GSW,76,12,Peoria Central High School  (Illinois),2004 Rnd 1 Pick 4,United States,NBA 2016-2017 Players Information
Shawn Long,C,6-9,255,24,PHI,18,0,Louisiana,"2016 NBA Draft, Undrafted",United States,NBA 2016-2017 Players Information
Kevon Looney,PF,6-9,222,21,GSW,53,1,UCLA,2015 Rnd 1 Pick 30,United States,NBA 2016-2017 Players Information
Brook Lopez,C,7-1,282,28,BRK,75,8,Stanford,2008 Rnd 1 Pick 10,United States,NBA 2016-2017 Players Information
Robin Lopez,FC,7-1,281,28,CHI,81,8,Stanford,2008 Rnd 1 Pick 15,United States,NBA 2016-2017 Players Information
Kevin Love,FC,6-8,251,28,CLE,60,8,UCLA,2008 Rnd 1 Pick 5,United States,NBA 2016-2017 Players Information
Kyle Lowry,PG,6-0,196,30,TOR,60,10,Villanova,2006 Rnd 1 Pick 24,United States,NBA 2016-2017 Players Information
John Lucas,PG,5-11,166,34,MIN,5,8,Oklahoma State,"2005 NBA Draft, Undrafted",United States,NBA 2016-2017 Players Information
Timothe Luwawu-Cabarrot,F,6-7,210,21,PHI,69,0,KK Mega Bemax (Serbia),2016 Rnd 1 Pick 24,France,NBA 2016-2017 Players Information
Trey Lyles,SF,6-9,234,21,UTA,71,1,Kentucky,2015 Rnd 1 Pick 12,CanadaUnited States,NBA 2016-2017 Players Information
Sheldon Mac,SG,6-6,201,24,WAS,30,0,Miami (FL),"2016 NBA Draft, Undrafted",United States,NBA 2016-2017 Players Information
Shelvin Mack,G,6-3,203,26,UTA,55,5,Butler,2011 Rnd 2 Pick 4,United States,NBA 2016-2017 Players Information
Ian Mahinmi,C,6-11,262,30,WAS,31,9,STB Le Havre (France),2005 Rnd 1 Pick 28,France,NBA 2016-2017 Players Information
Thon Maker,C,7-0,221,20,MIL,57,0,Athlete Institute Prep (Ontario),2016 Rnd 1 Pick 10,South SudanAustralia,NBA 2016-2017 Players Information
Boban Marjanovic,C,7-4,290,28,DET,35,1,KK Vrsac Swisslion (Serbia),"2010 NBA Draft, Undrafted",Serbia,NBA 2016-2017 Players Information
Jarell Martin,F,6-10,239,22,MEM,42,1,LSU,2015 Rnd 1 Pick 25,United States,NBA 2016-2017 Players Information
Wesley Matthews,G,6-5,220,30,DAL,73,7,Marquette,"2009 NBA Draft, Undrafted",United States,NBA 2016-2017 Players Information
Luc Mbah a Moute,F,6-8,230,30,LAC,80,8,UCLA,2008 Rnd 2 Pick 7,Cameroon,NBA 2016-2017 Players Information
James McAdoo,PF,6-9,230,24,GSW,52,2,North Carolina,"2014 NBA Draft, Undrafted",United States,NBA 2016-2017 Players Information
Patrick McCaw,G,6-7,181,21,GSW,71,0,UNLV,2016 Rnd 2 Pick 8,United States,NBA 2016-2017 Players Information
C.J. McCollum,G,6-3,190,25,POR,80,3,Lehigh,2013 Rnd 1 Pick 10,United States,NBA 2016-2017 Players Information
T.J. McConnell,G,6-1,190,24,PHI,81,1,Arizona,"2015 NBA Draft, Undrafted",United States,NBA 2016-2017 Players Information
Chris McCullough,PF,6-11,200,22,"BRK, WAS",16,1,Syracuse,2015 Rnd 1 Pick 29,United States,NBA 2016-2017 Players Information
K.J. McDaniels,GF,6-6,205,24,"BRK, HOU",49,2,Clemson,2014 Rnd 2 Pick 2,United States,NBA 2016-2017 Players Information
Doug McDermott,F,6-6,225,25,"CHI, OKC",66,2,Creighton,2014 Rnd 1 Pick 11,United States,NBA 2016-2017 Players Information
JaVale McGee,C,7-0,270,29,GSW,77,8,Nevada,2008 Rnd 1 Pick 18,United States,NBA 2016-2017 Players Information
Rodney McGruder,SG,6-4,205,25,MIA,78,0,Kansas State,"2013 NBA Draft, Undrafted",United States,NBA 2016-2017 Players Information
Ben McLemore,SG,6-3,195,24,SAC,61,3,Kansas,2013 Rnd 1 Pick 7,United States,NBA 2016-2017 Players Information
Jordan McRae,G,6-5,179,25,CLE,37,1,Tennessee,2014 Rnd 2 Pick 28,United States,NBA 2016-2017 Players Information
Josh McRoberts,PF,6-10,240,30,MIA,22,9,Duke,2007 Rnd 2 Pick 7,United States,NBA 2016-2017 Players Information
Jodie Meeks,G,6-4,210,29,ORL,36,7,Kentucky,2009 Rnd 2 Pick 11,United States,NBA 2016-2017 Players Information
Salah Mejri,C,7-1,235,30,DAL,73,1,Etoile Sportive du Sahel (Tunisia),"2008 NBA Draft, Undrafted",Tunisia,NBA 2016-2017 Players Information
Jordan Mickey,PF,6-8,235,22,BOS,25,1,LSU,2015 Rnd 2 Pick 3,United States,NBA 2016-2017 Players Information
Khris Middleton,SF,6-7,222,25,MIL,29,4,Texas A&M,2012 Rnd 2 Pick 9,United States,NBA 2016-2017 Players Information
C.J. Miles,GF,6-6,220,29,IND,76,11,Skyline High School  (Texas),2005 Rnd 2 Pick 4,United States,NBA 2016-2017 Players Information
Mike Miller,GF,6-8,218,37,DEN,20,16,Florida,2000 Rnd 1 Pick 5,United States,NBA 2016-2017 Players Information
Patty Mills,G,6-2,180,28,SAS,80,7,Saint Mary's,2009 Rnd 2 Pick 25,Australia,NBA 2016-2017 Players Information
Elijah Millsap,GF,6-6,215,29,PHX,2,2,UAB,"2010 NBA Draft, Undrafted",United States,NBA 2016-2017 Players Information
Paul Millsap,FC,6-7,250,32,ATL,69,10,Louisiana Tech,2006 Rnd 2 Pick 17,United States,NBA 2016-2017 Players Information
Nikola Mirotic,F,6-10,250,26,CHI,70,2,Real Madrid (Spain),2011 Rnd 1 Pick 23,MontenegroSpain,NBA 2016-2017 Players Information
Greg Monroe,FC,6-11,265,26,MIL,81,6,Georgetown,2010 Rnd 1 Pick 7,United States,NBA 2016-2017 Players Information
E'Twaun Moore,SG,6-4,191,28,NOP,73,5,Purdue,2011 Rnd 2 Pick 25,United States,NBA 2016-2017 Players Information
Marcus Morris,F,6-8,218,27,DET,79,5,Kansas,2011 Rnd 1 Pick 14,United States,NBA 2016-2017 Players Information
Markieff Morris,PF,6-9,245,27,WAS,76,5,Kansas,2011 Rnd 1 Pick 13,United States,NBA 2016-2017 Players Information
Anthony Morrow,GF,6-5,210,31,"CHI, OKC",49,8,Georgia Tech,"2008 NBA Draft, Undrafted",United States,NBA 2016-2017 Players Information
Donatas Motiejunas,C,7-0,222,26,NOP,34,4,Universo De'Longhi Treviso (Italy),2011 Rnd 1 Pick 20,Lithuania,NBA 2016-2017 Players Information
Timofey Mozgov,C,7-1,275,30,LAL,54,6,Khimki (Russia),"2008 NBA Draft, Undrafted",Russia,NBA 2016-2017 Players Information
Emmanuel Mudiay,SG,6-5,200,20,DEN,55,1,Guangzhou Loong Lions (China),2015 Rnd 1 Pick 7,United StatesDemocratic Republic of the Congo,NBA 2016-2017 Players Information
Shabazz Muhammad,GF,6-6,222,24,MIN,78,3,UCLA,2013 Rnd 1 Pick 14,United States,NBA 2016-2017 Players Information
Dejounte Murray,SG,6-5,180,20,SAS,38,0,Washington,2016 Rnd 1 Pick 29,United States,NBA 2016-2017 Players Information
Jamal Murray,SG,6-4,215,20,DEN,82,0,Kentucky,2016 Rnd 1 Pick 7,Canada,NBA 2016-2017 Players Information
Mike Muscala,FC,6-10,240,25,ATL,70,3,Bucknell,2013 Rnd 2 Pick 14,United States,NBA 2016-2017 Players Information
"Larry Nance, Jr.",SF,6-8,245,24,LAL,63,1,Wyoming,2015 Rnd 1 Pick 27,United States,NBA 2016-2017 Players Information
Shabazz Napier,PG,6-1,180,25,POR,53,2,UConn,2014 Rnd 1 Pick 24,United StatesPuerto Rico,NBA 2016-2017 Players Information
Maurice Ndour,F,6-9,200,24,NYK,32,0,Ohio,"2015 NBA Draft, Undrafted",Senegal,NBA 2016-2017 Players Information
Gary Neal,G,6-4,210,32,ATL,2,6,Towson,"2007 NBA Draft, Undrafted",United States,NBA 2016-2017 Players Information
Jameer Nelson,G,6-0,190,35,DEN,75,12,Saint Joseph's,2004 Rnd 1 Pick 20,United States,NBA 2016-2017 Players Information
Maybyner Nene,C,6-11,250,34,HOU,67,14,Vasco da Gama (Brazil),2002 Rnd 1 Pick 7,Brazil,NBA 2016-2017 Players Information
Raulzinho Neto,PG,6-2,180,24,UTA,40,1,Acunsa GBC (Spain),2013 Rnd 2 Pick 17,Brazil,NBA 2016-2017 Players Information
Georges Niang,F,6-7,230,23,IND,23,0,Iowa State,2016 Rnd 2 Pick 20,United States,NBA 2016-2017 Players Information
Andrew Nicholson,F,6-9,250,27,"BRK, WAS",38,4,St. Bonaventure,2012 Rnd 1 Pick 19,Canada,NBA 2016-2017 Players Information
Joakim Noah,FC,6-11,230,32,NYK,46,9,Florida,2007 Rnd 1 Pick 9,FranceUnited States,NBA 2016-2017 Players Information
Nerlens Noel,FC,6-10,220,22,"DAL, PHL",51,3,Kentucky,2013 Rnd 1 Pick 6,United States,NBA 2016-2017 Players Information
Lucas Nogueira,C,7-0,241,24,TOR,57,2,Movistar Estudiantes (Spain),2013 Rnd 1 Pick 16,Brazil,NBA 2016-2017 Players Information
Steve Novak,F,6-10,225,33,MIL,8,10,Marquette,2006 Rnd 2 Pick 2,United States,NBA 2016-2017 Players Information
Dirk Nowitzki,PF,7-0,245,38,DAL,54,18,DJK Wurzburg (Germany),1998 Rnd 1 Pick 9,Germany,NBA 2016-2017 Players Information
Jusuf Nurkic,FC,7-0,290,22,"DEN, POR",65,2,Cedevita (Croatia),2014 Rnd 1 Pick 16,Bosnia and Herzegovina,NBA 2016-2017 Players Information
David Nwaba,G,6-5,219,24,LAL,20,0,Cal Poly,"2016 NBA Draft, Undrafted",United States,NBA 2016-2017 Players Information
Johnny O'Bryant,FC,6-9,257,23,"CHA, DEN",11,2,LSU,2014 Rnd 2 Pick 6,United States,NBA 2016-2017 Players Information
Kyle O'Quinn,F,6-10,250,26,NYK,79,4,Norfolk State,2012 Rnd 2 Pick 19,United States,NBA 2016-2017 Players Information
Daniel Ochefu,F,6-11,240,23,WAS,19,0,Villanova,"2016 NBA Draft, Undrafted",United StatesNigeria,NBA 2016-2017 Players Information
Jahlil Okafor,C,6-11,275,21,PHI,50,1,Duke,2015 Rnd 1 Pick 3,United StatesNigeria,NBA 2016-2017 Players Information
Victor Oladipo,G,6-3,213,24,OKC,67,3,Indiana,2013 Rnd 1 Pick 2,United States,NBA 2016-2017 Players Information
Kelly Olynyk,C,6-11,240,25,BOS,75,3,Gonzaga,2013 Rnd 1 Pick 13,Canada,NBA 2016-2017 Players Information
Arinze Onuaku,PF,6-9,255,29,ORL,8,2,Syracuse,"2010 NBA Draft, Undrafted",United StatesNigeria,NBA 2016-2017 Players Information
Chinanu Onuaku,C,6-9,250,20,HOU,5,0,Louisville,2016 Rnd 2 Pick 7,United States,NBA 2016-2017 Players Information
"Kelly Oubre, Jr.",SF,6-7,203,21,WAS,79,1,Kansas,2015 Rnd 1 Pick 15,United States,NBA 2016-2017 Players Information
Zaza Pachulia,C,6-11,270,33,GSW,70,13,Alpella B.K. (Turkey),2003 Rnd 2 Pick 13,Georgia,NBA 2016-2017 Players Information
George Papagiannis,C,7-2,275,19,SAC,22,0,Panathinaikos (Greece),2016 Rnd 1 Pick 13,Greece,NBA 2016-2017 Players Information
Jabari Parker,F,6-8,245,21,MIL,51,2,Duke,2014 Rnd 1 Pick 2,United States,NBA 2016-2017 Players Information
Tony Parker,G,6-2,185,34,SAS,63,15,Paris Basket Racing (France),2001 Rnd 1 Pick 28,France,NBA 2016-2017 Players Information
Chandler Parsons,SF,6-10,230,28,MEM,34,5,Florida,2011 Rnd 2 Pick 8,United States,NBA 2016-2017 Players Information
Lamar Patterson,F,6-5,225,25,ATL,5,1,Pittsburgh,2014 Rnd 2 Pick 18,United States,NBA 2016-2017 Players Information
Patrick Patterson,F,6-8,235,27,TOR,65,6,Kentucky,2010 Rnd 1 Pick 14,United States,NBA 2016-2017 Players Information
Chris Paul,PG,6-0,175,31,LAC,61,11,Wake Forest,2005 Rnd 1 Pick 4,United States,NBA 2016-2017 Players Information
Adreian Payne,C,6-10,237,26,MIN,18,2,Michigan State,2014 Rnd 1 Pick 15,United States,NBA 2016-2017 Players Information
Cameron Payne,G,6-3,183,22,"CHI, OKC",31,1,Murray State,2015 Rnd 1 Pick 14,United States,NBA 2016-2017 Players Information
Gary Payton II,G,6-2,195,24,MIL,6,0,Oregon State,"2016 NBA Draft, Undrafted",United States,NBA 2016-2017 Players Information
Elfrid Payton,G,6-3,195,23,ORL,82,2,Louisiana,2014 Rnd 1 Pick 10,United States,NBA 2016-2017 Players Information
Paul Pierce,SF,6-7,235,39,LAC,25,18,Kansas,1998 Rnd 1 Pick 10,United States,NBA 2016-2017 Players Information
Marshall Plumlee,PF,7-1,250,24,NYK,21,0,Duke,"2016 NBA Draft, Undrafted",United States,NBA 2016-2017 Players Information
Mason Plumlee,PF,6-10,254,26,"DEN, POR",81,3,Duke,2013 Rnd 1 Pick 22,United States,NBA 2016-2017 Players Information
Miles Plumlee,C,6-11,249,28,"CHA, MIL",45,4,Duke,2012 Rnd 1 Pick 26,United States,NBA 2016-2017 Players Information
Jakob Poeltl,C,7-0,260,21,TOR,54,0,Utah,2016 Rnd 1 Pick 9,Austria,NBA 2016-2017 Players Information
Otto Porter,SF,6-8,230,23,WAS,80,3,Georgetown,2013 Rnd 1 Pick 3,United States,NBA 2016-2017 Players Information
Bobby Portis,PF,6-10,250,22,CHI,64,1,Arkansas,2015 Rnd 1 Pick 22,United States,NBA 2016-2017 Players Information
Kristaps Porzingis,FC,7-2,240,21,NYK,66,1,Coosur Real Betis (Spain),2015 Rnd 1 Pick 4,Latvia,NBA 2016-2017 Players Information
Dwight Powell,PF,6-10,240,25,DAL,77,2,Stanford,2014 Rnd 2 Pick 15,Canada,NBA 2016-2017 Players Information
Norman Powell,SG,6-4,215,23,TOR,76,1,UCLA,2015 Rnd 2 Pick 16,United States,NBA 2016-2017 Players Information
Alex Poythress,F,6-9,235,23,PHI,6,0,Kentucky,"2016 NBA Draft, Undrafted",United States,NBA 2016-2017 Players Information
Ronnie Price,G,6-2,190,33,PHX,14,11,Utah Valley,"2005 NBA Draft, Undrafted",United States,NBA 2016-2017 Players Information
Taurean Prince,F,6-6,218,22,ATL,59,0,Baylor,2016 Rnd 1 Pick 12,United States,NBA 2016-2017 Players Information
Tim Quarterman,G,6-6,195,22,POR,16,0,LSU,"2016 NBA Draft, Undrafted",United States,NBA 2016-2017 Players Information
Chasson Randle,PG,6-3,185,24,"NYK, PHL",26,0,Stanford,"2015 NBA Draft, Undrafted",United States,NBA 2016-2017 Players Information
Julius Randle,PF,6-8,250,22,LAL,74,2,Kentucky,2014 Rnd 1 Pick 7,United States,NBA 2016-2017 Players Information
Zach Randolph,PF,6-9,260,35,MEM,73,15,Michigan State,2001 Rnd 1 Pick 19,United States,NBA 2016-2017 Players Information
J.J. Redick,G,6-4,200,32,LAC,78,10,Duke,2006 Rnd 1 Pick 11,United States,NBA 2016-2017 Players Information
Willie Reed,F,6-11,245,26,MIA,71,3,Saint Louis,"2011 NBA Draft, Undrafted",United States,NBA 2016-2017 Players Information
Josh Richardson,G,6-5,200,23,MIA,53,1,Tennessee,2015 Rnd 2 Pick 10,United States,NBA 2016-2017 Players Information
Malachi Richardson,SF,6-6,205,21,SAC,22,0,Syracuse,2016 Rnd 1 Pick 22,United States,NBA 2016-2017 Players Information
Austin Rivers,SG,6-4,200,24,LAC,74,4,Duke,2012 Rnd 1 Pick 10,United States,NBA 2016-2017 Players Information
Andre Roberson,SG,6-7,210,25,OKC,79,3,Colorado,2013 Rnd 1 Pick 26,United States,NBA 2016-2017 Players Information
Brian Roberts,PG,6-1,173,31,CHA,41,4,Dayton,"2008 NBA Draft, Undrafted",United States,NBA 2016-2017 Players Information
Glenn Robinson,SF,6-6,222,23,IND,69,2,Michigan,2014 Rnd 2 Pick 10,United States,NBA 2016-2017 Players Information
Thomas Robinson,PF,6-10,235,25,LAL,48,4,Kansas,2012 Rnd 1 Pick 5,United States,NBA 2016-2017 Players Information
Sergio Rodriguez,PG,6-3,176,30,PHI,68,4,Movistar Estudiantes (Spain),2006 Rnd 1 Pick 27,Spain,NBA 2016-2017 Players Information
Rajon Rondo,PG,6-1,180,31,CHI,69,10,Kentucky,2006 Rnd 1 Pick 21,United States,NBA 2016-2017 Players Information
Derrick Rose,PG,6-3,200,28,NYK,64,8,Memphis,2008 Rnd 1 Pick 1,United States,NBA 2016-2017 Players Information
Terrence Ross,SF,6-7,206,26,"ORL, TOR",78,4,Washington,2012 Rnd 1 Pick 8,United States,NBA 2016-2017 Players Information
Terry Rozier,G,6-1,190,22,BOS,74,1,Louisville,2015 Rnd 1 Pick 16,United States,NBA 2016-2017 Players Information
Ricky Rubio,G,6-2,190,26,MIN,75,5,Joventut Badalona (Spain),2009 Rnd 1 Pick 5,Spain,NBA 2016-2017 Players Information
Damjan Rudez,SF,6-10,228,30,ORL,45,2,Cedevita (Croatia),"2008 NBA Draft, Undrafted",Croatia,NBA 2016-2017 Players Information
Brandon Rush,SG,6-6,220,31,MIN,47,8,Kansas,2008 Rnd 1 Pick 13,United States,NBA 2016-2017 Players Information
D'Angelo Russell,SG,6-3,193,21,LAL,63,1,Ohio State,2015 Rnd 1 Pick 2,United States,NBA 2016-2017 Players Information
Domantas Sabonis,PF,6-10,240,20,OKC,81,0,Gonzaga,2016 Rnd 1 Pick 11,United StatesLithuania,NBA 2016-2017 Players Information
Larry Sanders,PF,6-11,235,28,CLE,5,5,VCU,2010 Rnd 1 Pick 15,United States,NBA 2016-2017 Players Information
Dario Saric,SF,6-10,225,22,PHI,81,0,KK Cibona (Croatia),2014 Rnd 1 Pick 12,Croatia,NBA 2016-2017 Players Information
Tomas Satoransky,PG,6-7,210,25,WAS,57,0,Coosur Real Betis (Spain),2012 Rnd 2 Pick 2,Czech Republic,NBA 2016-2017 Players Information
Dennis Schroder,PG,6-1,175,23,ATL,79,3,Basketball Lowen Braunschweig (Germany),2013 Rnd 1 Pick 17,Germany,NBA 2016-2017 Players Information
Luis Scola,PF,6-9,241,36,BRK,36,9,Baskonia (Spain),2002 Rnd 2 Pick 27,Argentina,NBA 2016-2017 Players Information
