Player,Pos,HT,WT,Age,Teams,GP,YOS,Pre-Draft Team,Draft Status,Nationality,Title
Josh Hart,SG,6-4,215,27,"NYK, POR",76,5,Villanova,2017 Rnd 1 Pick 30,United States,NBA 2022-2023 Players Information
Isaiah Hartenstein,PF,7-0,250,24,NYK,82,4,Zalgiris (Lithuania),2017 Rnd 2 Pick 13,United StatesGermany,NBA 2022-2023 Players Information
Udonis Haslem,FC,6-7,235,42,MIA,7,19,Florida,"2002 NBA Draft, Undrafted",United States,NBA 2022-2023 Players Information
Sam Hauser,SF,6-7,217,25,BOS,80,1,Virginia,"2021 NBA Draft, Undrafted",United States,NBA 2022-2023 Players Information
Jaxson Hayes,PF,7-0,220,22,NOP,47,3,Texas,2019 Rnd 1 Pick 8,United States,NBA 2022-2023 Players Information
Killian Hayes,G,6-5,195,21,DET,76,2,Ratiopharm Ulm (Germany),2020 Rnd 1 Pick 7,FranceUnited States,NBA 2022-2023 Players Information
Gordon Hayward,GF,6-7,225,32,CHA,50,12,Butler,2010 Rnd 1 Pick 9,United States,NBA 2022-2023 Players Information
Juancho Hernangomez,F,6-9,215,27,TOR,42,6,Movistar Estudiantes (Spain),2016 Rnd 1 Pick 15,Spain,NBA 2022-2023 Players Information
Willy Hernangomez,C,6-11,250,28,NOP,38,6,Cajasol Seville U18 (Spain),2015 Rnd 2 Pick 5,Spain,NBA 2022-2023 Players Information
Tyler Herro,SG,6-5,195,23,MIA,67,3,Kentucky,2019 Rnd 1 Pick 13,United States,NBA 2022-2023 Players Information
Buddy Hield,G,6-4,220,30,IND,80,6,Oklahoma,2016 Rnd 1 Pick 6,Bahamas,NBA 2022-2023 Players Information
Haywood Highsmith,F,6-5,220,26,MIA,54,2,Wheeling Jesuit,"2018 NBA Draft, Undrafted",United States,NBA 2022-2023 Players Information
George Hill,G,6-3,188,36,"IND, MIL",46,14,IUPUI,2008 Rnd 1 Pick 26,United States,NBA 2022-2023 Players Information
Malcolm Hill,G,6-6,220,27,CHI,5,1,Illinois,"2017 NBA Draft, Undrafted",United States,NBA 2022-2023 Players Information
Aaron Holiday,PG,6-0,185,26,ATL,63,4,UCLA,2018 Rnd 1 Pick 23,United States,NBA 2022-2023 Players Information
Jrue Holiday,G,6-4,205,32,MIL,67,13,UCLA,2009 Rnd 1 Pick 17,United States,NBA 2022-2023 Players Information
Justin Holiday,SF,6-6,180,33,"ATL, DAL",46,9,Washington,"2011 NBA Draft, Undrafted",United States,NBA 2022-2023 Players Information
Richaun Holmes,F,6-9,235,29,SAC,42,7,Bowling Green,2015 Rnd 2 Pick 7,United States,NBA 2022-2023 Players Information
Al Horford,FC,6-9,240,36,BOS,63,15,Florida,2007 Rnd 1 Pick 3,Dominican RepublicUnited States,NBA 2022-2023 Players Information
Talen Horton-Tucker,SF,6-4,234,22,UTA,65,3,Iowa State,2019 Rnd 2 Pick 16,United States,NBA 2022-2023 Players Information
Danuel House,F,6-6,220,29,PHI,56,6,Texas A&M,"2016 NBA Draft, Undrafted",United States,NBA 2022-2023 Players Information
Caleb Houstan,SF,6-8,205,20,ORL,51,0,Michigan,2022 Rnd 2 Pick 2,Canada,NBA 2022-2023 Players Information
Trevor Hudgins,G,6-0,180,23,HOU,5,0,Northwest Missouri State,"2022 NBA Draft, Undrafted",United States,NBA 2022-2023 Players Information
Kevin Huerter,SF,6-7,198,24,SAC,75,4,Maryland,2018 Rnd 1 Pick 19,United States,NBA 2022-2023 Players Information
James Huff,C,7-1,240,25,WAS,7,1,Virginia,"2021 NBA Draft, Undrafted",United States,NBA 2022-2023 Players Information
De'Andre Hunter,PF,6-8,221,25,ATL,67,3,Virginia,2019 Rnd 1 Pick 4,United States,NBA 2022-2023 Players Information
Bones Hyland,G,6-2,169,22,"DEN, LAC",56,1,VCU,2021 Rnd 1 Pick 26,United States,NBA 2022-2023 Players Information
Serge Ibaka,C,6-10,235,33,MIL,16,13,CB L'Hospitalet (Spain),2008 Rnd 1 Pick 24,Republic of the CongoSpain,NBA 2022-2023 Players Information
Andre Iguodala,SF,6-6,215,39,GSW,8,18,Arizona,2004 Rnd 1 Pick 9,United States,NBA 2022-2023 Players Information
Joe Ingles,F,6-9,220,35,MIL,46,8,Melbourne South (Australia),"2009 NBA Draft, Undrafted",Australia,NBA 2022-2023 Players Information
Brandon Ingram,SF,6-8,190,25,NOP,45,6,Duke,2016 Rnd 1 Pick 2,United States,NBA 2022-2023 Players Information
Kyrie Irving,G,6-2,195,30,"BRK, DAL",60,11,Duke,2011 Rnd 1 Pick 1,United StatesAustralia,NBA 2022-2023 Players Information
Jonathan Isaac,SF,6-10,230,25,ORL,11,5,Florida State,2017 Rnd 1 Pick 6,United States,NBA 2022-2023 Players Information
Jaden Ivey,G,6-4,195,21,DET,74,0,Purdue,2022 Rnd 1 Pick 5,United States,NBA 2022-2023 Players Information
Frank Jackson,SG,6-3,205,24,UTA,1,5,Duke,2017 Rnd 2 Pick 1,United States,NBA 2022-2023 Players Information
Isaiah Jackson,PF,6-9,205,21,IND,63,1,Kentucky,2021 Rnd 1 Pick 22,United States,NBA 2022-2023 Players Information
"Jaren Jackson, Jr.",PF,6-10,242,23,MEM,63,4,Michigan State,2018 Rnd 1 Pick 4,United States,NBA 2022-2023 Players Information
Justin Jackson,F,6-8,220,27,BOS,23,5,North Carolina,2017 Rnd 1 Pick 15,United States,NBA 2022-2023 Players Information
Quenton Jackson,GF,6-5,173,24,WAS,9,0,Texas A&M,"2022 NBA Draft, Undrafted",United States,NBA 2022-2023 Players Information
Reggie Jackson,G,6-2,208,32,"DEN, LAC",68,11,Boston College,2011 Rnd 1 Pick 24,ItalyUnited States,NBA 2022-2023 Players Information
LeBron James,F,6-9,250,38,LAL,55,19,St. Vincent St. Mary High School (Ohio),2003 Rnd 1 Pick 1,United States,NBA 2022-2023 Players Information
Ty Jerome,PG,6-5,195,25,GSW,45,3,Virginia,2019 Rnd 1 Pick 24,United States,NBA 2022-2023 Players Information
Isaiah Joe,SG,6-3,165,23,OKC,73,2,Arkansas,2020 Rnd 2 Pick 19,United States,NBA 2022-2023 Players Information
Alize Johnson,SF,6-7,210,26,SAS,4,4,Missouri State,2018 Rnd 2 Pick 20,United States,NBA 2022-2023 Players Information
Cameron Johnson,G,6-8,210,26,"BRK, PHX",42,3,North Carolina,2019 Rnd 1 Pick 11,United States,NBA 2022-2023 Players Information
Jalen Johnson,PF,6-8,219,21,ATL,70,1,Duke,2021 Rnd 1 Pick 20,United States,NBA 2022-2023 Players Information
James Johnson,F,6-7,240,36,IND,18,13,Wake Forest,2009 Rnd 1 Pick 16,United States,NBA 2022-2023 Players Information
Keldon Johnson,SF,6-5,220,23,SAS,63,3,Kentucky,2019 Rnd 1 Pick 29,United States,NBA 2022-2023 Players Information
Keon Johnson,PG,6-5,185,20,POR,40,1,Tennessee,2021 Rnd 1 Pick 21,United States,NBA 2022-2023 Players Information
Stanley Johnson,G,6-6,242,26,SAS,30,7,Arizona,2015 Rnd 1 Pick 8,United States,NBA 2022-2023 Players Information
Nikola Jokic,C,6-11,284,28,DEN,69,7,KK Mega Bemax (Serbia),2014 Rnd 2 Pick 11,Serbia,NBA 2022-2023 Players Information
Carlik Jones,PG,6-0,174,25,CHI,7,1,Louisville,"2021 NBA Draft, Undrafted",United StatesSouth Sudan,NBA 2022-2023 Players Information
Damian Jones,PF,6-10,245,27,"LAL, UTH",41,6,Vanderbilt,2016 Rnd 1 Pick 30,United States,NBA 2022-2023 Players Information
Derrick Jones,SF,6-6,210,26,CHI,64,6,UNLV,"2016 NBA Draft, Undrafted",United States,NBA 2022-2023 Players Information
Herb Jones,SF,6-7,206,24,NOP,66,1,Alabama,2021 Rnd 2 Pick 5,United States,NBA 2022-2023 Players Information
Kai Jones,PF,6-11,221,22,CHA,46,1,Texas,2021 Rnd 1 Pick 19,Bahamas,NBA 2022-2023 Players Information
Tre Jones,PG,6-1,185,23,SAS,68,2,Duke,2020 Rnd 2 Pick 11,United States,NBA 2022-2023 Players Information
Tyus Jones,PG,6-1,196,26,MEM,80,7,Duke,2015 Rnd 1 Pick 24,United States,NBA 2022-2023 Players Information
DeAndre Jordan,C,6-11,265,34,DEN,39,14,Texas A&M,2008 Rnd 2 Pick 5,United States,NBA 2022-2023 Players Information
Cory Joseph,PG,6-2,200,31,DET,62,11,Texas,2011 Rnd 1 Pick 29,Canada,NBA 2022-2023 Players Information
Nikola Jovic,F,6-10,205,19,MIA,15,0,KK Mega Bemax (Serbia),2022 Rnd 1 Pick 27,Serbia,NBA 2022-2023 Players Information
Johnny Juzang,SG,6-5,209,21,UTA,18,0,UCLA,"2022 NBA Draft, Undrafted",United States,NBA 2022-2023 Players Information
Mfiondu Kabengele,SF,6-10,250,25,BOS,4,2,Florida State,2019 Rnd 1 Pick 27,Canada,NBA 2022-2023 Players Information
Frank Kaminsky,F,7-0,242,29,"ATL, HOU",36,7,Wisconsin,2015 Rnd 1 Pick 9,United States,NBA 2022-2023 Players Information
Trevor Keels,PG,6-4,221,19,NYK,3,0,Duke,2022 Rnd 2 Pick 12,United States,NBA 2022-2023 Players Information
Luke Kennard,SG,6-5,206,26,"LAC, MEM",59,5,Duke,2017 Rnd 1 Pick 12,United States,NBA 2022-2023 Players Information
Walker Kessler,C,7-0,245,21,UTA,74,0,Auburn,2022 Rnd 1 Pick 22,United States,NBA 2022-2023 Players Information
Braxton Key,SF,6-8,225,26,DET,3,1,Virginia,"2020 NBA Draft, Undrafted",United States,NBA 2022-2023 Players Information
Louis King,SF,6-7,205,23,PHI,1,3,Oregon,"2019 NBA Draft, Undrafted",United States,NBA 2022-2023 Players Information
Corey Kispert,SF,6-6,224,23,WAS,74,1,Gonzaga,2021 Rnd 1 Pick 15,United States,NBA 2022-2023 Players Information
Maxi Kleber,PF,6-10,240,31,DAL,37,5,s.Oliver Baskets (Germany),"2014 NBA Draft, Undrafted",Germany,NBA 2022-2023 Players Information
Nathan Knight,PF,6-8,253,25,MIN,38,2,William & Mary,"2020 NBA Draft, Undrafted",United States,NBA 2022-2023 Players Information
Kevin Knox,SF,6-7,215,23,"DET, POR",63,4,Kentucky,2018 Rnd 1 Pick 9,United States,NBA 2022-2023 Players Information
Christian Koloko,C,7-0,230,22,TOR,58,0,Arizona,2022 Rnd 2 Pick 3,Cameroon,NBA 2022-2023 Players Information
John Konchar,G,6-5,210,26,MEM,72,3,Fort Wayne,"2019 NBA Draft, Undrafted",United States,NBA 2022-2023 Players Information
Furkan Korkmaz,SG,6-7,202,25,PHI,37,5,Anadolu Efes (Turkey),2016 Rnd 1 Pick 26,Turkey,NBA 2022-2023 Players Information
Luke Kornet,F,7-1,250,27,BOS,69,5,Vanderbilt,"2017 NBA Draft, Undrafted",United States,NBA 2022-2023 Players Information
Vit Krejci,PG,6-8,195,22,ATL,29,1,Zaragoza U18 (Spain),2020 Rnd 2 Pick 7,Czech Republic,NBA 2022-2023 Players Information
Jonathan Kuminga,F,6-7,225,20,GSW,67,1,NBA G League Ignite,2021 Rnd 1 Pick 7,Democratic Republic of the Congo,NBA 2022-2023 Players Information
Kyle Kuzma,F,6-9,221,27,WAS,64,5,Utah,2017 Rnd 1 Pick 27,United States,NBA 2022-2023 Players Information
Jake LaRavia,F,6-7,235,21,MEM,35,0,Wake Forest,2022 Rnd 1 Pick 19,United States,NBA 2022-2023 Players Information
Zach LaVine,SG,6-5,200,27,CHI,77,8,UCLA,2014 Rnd 1 Pick 13,United States,NBA 2022-2023 Players Information
Anthony Lamb,PF,6-6,227,25,GSW,62,2,Vermont,"2020 NBA Draft, Undrafted",United States,NBA 2022-2023 Players Information
Jock Landale,C,6-11,255,27,PHX,69,1,Saint Mary's,"2018 NBA Draft, Undrafted",Australia,NBA 2022-2023 Players Information
Romeo Langford,SG,6-5,216,23,SAS,43,3,Indiana,2019 Rnd 1 Pick 14,United States,NBA 2022-2023 Players Information
A.J. Lawson,F,6-6,179,22,"DAL, MIN",15,0,South Carolina,"2021 NBA Draft, Undrafted",Canada,NBA 2022-2023 Players Information
Caris LeVert,G,6-6,205,28,CLE,74,6,Michigan,2016 Rnd 1 Pick 20,United States,NBA 2022-2023 Players Information
Damion Lee,G,6-6,210,30,PHX,74,5,Louisville,"2016 NBA Draft, Undrafted",United States,NBA 2022-2023 Players Information
Saben Lee,PG,6-2,183,23,"PHL, PHX",25,2,Vanderbilt,2020 Rnd 2 Pick 8,United States,NBA 2022-2023 Players Information
Alex Len,C,7-0,250,29,SAC,26,9,Maryland,2013 Rnd 1 Pick 5,Ukraine,NBA 2022-2023 Players Information
Kawhi Leonard,F,6-7,225,31,LAC,52,11,San Diego State,2011 Rnd 1 Pick 15,United States,NBA 2022-2023 Players Information
Meyers Leonard,C,7-0,260,31,MIL,9,9,Illinois,2012 Rnd 1 Pick 11,United States,NBA 2022-2023 Players Information
"Kira Lewis, Jr.",PG,6-1,170,21,NOP,25,2,Alabama,2020 Rnd 1 Pick 13,United States,NBA 2022-2023 Players Information
Damian Lillard,G,6-2,195,32,POR,58,10,Weber State,2012 Rnd 1 Pick 6,United States,NBA 2022-2023 Players Information
Nassir Little,SF,6-6,220,23,POR,54,3,North Carolina,2019 Rnd 1 Pick 25,United States,NBA 2022-2023 Players Information
Isaiah Livers,PF,6-6,232,24,DET,52,1,Michigan,2021 Rnd 2 Pick 12,United States,NBA 2022-2023 Players Information
"Kenny Lofton, Jr.",F,6-6,275,20,MEM,24,0,Louisiana Tech,"2022 NBA Draft, Undrafted",United States,NBA 2022-2023 Players Information
Kevon Looney,PF,6-9,222,27,GSW,82,7,UCLA,2015 Rnd 1 Pick 30,United States,NBA 2022-2023 Players Information
Brook Lopez,C,7-1,282,34,MIL,78,14,Stanford,2008 Rnd 1 Pick 10,United States,NBA 2022-2023 Players Information
Robin Lopez,FC,7-1,281,34,CLE,37,14,Stanford,2008 Rnd 1 Pick 15,United States,NBA 2022-2023 Players Information
Kevin Love,FC,6-8,251,34,"CLE, MIA",62,14,UCLA,2008 Rnd 1 Pick 5,United States,NBA 2022-2023 Players Information
Kyle Lowry,PG,6-0,196,36,MIA,55,16,Villanova,2006 Rnd 1 Pick 24,United States,NBA 2022-2023 Players Information
Trey Lyles,SF,6-9,234,27,SAC,74,7,Kentucky,2015 Rnd 1 Pick 12,CanadaUnited States,NBA 2022-2023 Players Information
Theo Maledon,PG,6-4,175,21,CHA,44,2,ASVEL Basket (France),2020 Rnd 2 Pick 4,France,NBA 2022-2023 Players Information
Sandro Mamukelashvili,F,6-9,240,23,"MIL, SAN",43,1,Seton Hall,2021 Rnd 2 Pick 24,Georgia,NBA 2022-2023 Players Information
Terance Mann,SG,6-5,215,26,LAC,81,3,Florida State,2019 Rnd 2 Pick 18,United States,NBA 2022-2023 Players Information
Tre Mann,PG,6-3,178,22,OKC,67,1,Florida,2021 Rnd 1 Pick 18,United States,NBA 2022-2023 Players Information
Boban Marjanovic,C,7-4,290,34,HOU,31,7,KK Vrsac Swisslion (Serbia),"2010 NBA Draft, Undrafted",Serbia,NBA 2022-2023 Players Information
Lauri Markkanen,SF,7-0,240,25,UTA,66,5,Arizona,2017 Rnd 1 Pick 7,Finland,NBA 2022-2023 Players Information
Naji Marshall,SF,6-6,220,25,NOP,77,2,Xavier,"2020 NBA Draft, Undrafted",United States,NBA 2022-2023 Players Information
Caleb Martin,F,6-5,205,27,MIA,71,3,Nevada,"2019 NBA Draft, Undrafted",United States,NBA 2022-2023 Players Information
Cody Martin,F,6-6,205,27,CHA,7,3,Nevada,2019 Rnd 2 Pick 6,United States,NBA 2022-2023 Players Information
K.J. Martin,F,6-6,215,22,HOU,82,2,IMG Academy (Florida),2020 Rnd 2 Pick 22,United States,NBA 2022-2023 Players Information
Tyrese Martin,GF,6-6,215,23,ATL,16,0,UConn,2022 Rnd 2 Pick 21,United States,NBA 2022-2023 Players Information
Garrison Mathews,SG,6-6,215,26,"ATL, HOU",54,3,Lipscomb,"2019 NBA Draft, Undrafted",United States,NBA 2022-2023 Players Information
Bennedict Mathurin,GF,6-5,210,20,IND,78,0,Arizona,2022 Rnd 1 Pick 6,CanadaHaiti,NBA 2022-2023 Players Information
Wesley Matthews,G,6-5,220,36,MIL,52,13,Marquette,"2009 NBA Draft, Undrafted",United States,NBA 2022-2023 Players Information
Tyrese Maxey,PG,6-2,200,22,PHI,60,2,Kentucky,2020 Rnd 1 Pick 21,United States,NBA 2022-2023 Players Information
Skylar Mays,PG,6-3,205,25,POR,6,2,LSU,2020 Rnd 2 Pick 20,United States,NBA 2022-2023 Players Information
Miles McBride,G,6-1,195,22,NYK,64,1,West Virginia,2021 Rnd 2 Pick 6,United States,NBA 2022-2023 Players Information
Mac McClung,PG,6-2,185,24,PHI,2,1,Texas Tech,"2021 NBA Draft, Undrafted",United States,NBA 2022-2023 Players Information
C.J. McCollum,G,6-3,190,31,NOP,75,9,Lehigh,2013 Rnd 1 Pick 10,United States,NBA 2022-2023 Players Information
T.J. McConnell,G,6-1,190,30,IND,75,7,Arizona,"2015 NBA Draft, Undrafted",United States,NBA 2022-2023 Players Information
Jaden McDaniels,F,6-9,185,22,MIN,79,2,Washington,2020 Rnd 1 Pick 28,United States,NBA 2022-2023 Players Information
Jalen McDaniels,PF,6-9,190,25,"CHA, PHL",80,3,San Diego State,2019 Rnd 2 Pick 22,United States,NBA 2022-2023 Players Information
Doug McDermott,F,6-6,225,31,SAS,64,8,Creighton,2014 Rnd 1 Pick 11,United States,NBA 2022-2023 Players Information
JaVale McGee,C,7-0,270,35,DAL,42,14,Nevada,2008 Rnd 1 Pick 18,United States,NBA 2022-2023 Players Information
Bryce McGowens,GF,6-6,175,20,CHA,46,0,Nebraska,2022 Rnd 2 Pick 10,United States,NBA 2022-2023 Players Information
Rodney McGruder,SG,6-4,205,31,DET,32,6,Kansas State,"2013 NBA Draft, Undrafted",United States,NBA 2022-2023 Players Information
Jordan McLaughlin,G,6-0,185,26,MIN,43,3,USC,"2018 NBA Draft, Undrafted",United States,NBA 2022-2023 Players Information
De'Anthony Melton,SG,6-3,200,24,PHI,77,4,USC,2018 Rnd 2 Pick 16,United States,NBA 2022-2023 Players Information
Sam Merrill,G,6-4,205,26,CLE,5,2,Utah State,2020 Rnd 2 Pick 30,United States,NBA 2022-2023 Players Information
Chimezie Metu,PF,6-10,225,25,SAC,66,4,USC,2018 Rnd 2 Pick 19,United StatesNigeria,NBA 2022-2023 Players Information
Khris Middleton,SF,6-7,222,31,MIL,33,10,Texas A&M,2012 Rnd 2 Pick 9,United States,NBA 2022-2023 Players Information
Patty Mills,G,6-2,180,34,BRK,40,13,Saint Mary's,2009 Rnd 2 Pick 25,Australia,NBA 2022-2023 Players Information
Shake Milton,SG,6-5,205,26,PHI,76,4,Southern Methodist,2018 Rnd 2 Pick 24,United States,NBA 2022-2023 Players Information
Justin Minaya,F,6-5,205,23,POR,4,0,Providence,"2022 NBA Draft, Undrafted",United StatesDominican Republic,NBA 2022-2023 Players Information
Josh Minott,F,6-8,205,20,MIN,15,0,Memphis,2022 Rnd 2 Pick 15,United States,NBA 2022-2023 Players Information
Davion Mitchell,PG,6-0,202,24,SAC,80,1,Baylor,2021 Rnd 1 Pick 9,United States,NBA 2022-2023 Players Information
Donovan Mitchell,SG,6-3,215,26,CLE,68,5,Louisville,2017 Rnd 1 Pick 13,United States,NBA 2022-2023 Players Information
Evan Mobley,PF,6-11,215,21,CLE,79,1,USC,2021 Rnd 1 Pick 3,United States,NBA 2022-2023 Players Information
Isaiah Mobley,SF,6-8,238,23,CLE,12,0,USC,2022 Rnd 2 Pick 19,United States,NBA 2022-2023 Players Information
Chima Moneke,F,6-6,222,27,SAC,2,0,UC Davis,"2018 NBA Draft, Undrafted",Nigeria,NBA 2022-2023 Players Information
Malik Monk,SG,6-3,200,25,SAC,77,5,Kentucky,2017 Rnd 1 Pick 11,United States,NBA 2022-2023 Players Information
Moses Moody,SG,6-5,211,20,GSW,63,1,Arkansas,2021 Rnd 1 Pick 14,United States,NBA 2022-2023 Players Information
Xavier Moon,SG,6-0,165,28,LAC,4,1,Morehead State,"2017 NBA Draft, Undrafted",United States,NBA 2022-2023 Players Information
"Wendell Moore, Jr.",SF,6-5,215,21,MIN,29,0,Duke,2022 Rnd 1 Pick 26,United States,NBA 2022-2023 Players Information
Ja Morant,G,6-2,174,23,MEM,61,3,Murray State,2019 Rnd 1 Pick 2,United States,NBA 2022-2023 Players Information
Marcus Morris,F,6-8,218,33,LAC,65,11,Kansas,2011 Rnd 1 Pick 14,United States,NBA 2022-2023 Players Information
Markieff Morris,PF,6-9,245,33,"BRK, DAL",35,11,Kansas,2011 Rnd 1 Pick 13,United States,NBA 2022-2023 Players Information
Monte Morris,G,6-2,183,27,WAS,62,5,Iowa State,2017 Rnd 2 Pick 21,United StatesNigeria,NBA 2022-2023 Players Information
Trey Murphy III,G,6-8,206,22,NOP,79,1,Virginia,2021 Rnd 1 Pick 17,United States,NBA 2022-2023 Players Information
Dejounte Murray,SG,6-5,180,26,ATL,74,6,Washington,2016 Rnd 1 Pick 29,United States,NBA 2022-2023 Players Information
Jamal Murray,SG,6-4,215,26,DEN,65,6,Kentucky,2016 Rnd 1 Pick 7,Canada,NBA 2022-2023 Players Information
Keegan Murray,F,6-8,225,22,SAC,80,0,Iowa,2022 Rnd 1 Pick 4,United States,NBA 2022-2023 Players Information
Mike Muscala,FC,6-10,240,31,"BOS, OKC",63,9,Bucknell,2013 Rnd 2 Pick 14,United States,NBA 2022-2023 Players Information
Svi Mykhailiuk,SF,6-7,205,25,"CHA, NYK",32,4,Kansas,2018 Rnd 2 Pick 17,Ukraine,NBA 2022-2023 Players Information
"Larry Nance, Jr.",SF,6-8,245,30,NOP,65,7,Wyoming,2015 Rnd 1 Pick 27,United States,NBA 2022-2023 Players Information
Andrew Nembhard,PG,6-4,191,23,IND,75,0,Gonzaga,2022 Rnd 2 Pick 1,Canada,NBA 2022-2023 Players Information
Aaron Nesmith,F,6-6,215,23,IND,73,2,Vanderbilt,2020 Rnd 1 Pick 14,United States,NBA 2022-2023 Players Information
Raulzinho Neto,PG,6-2,180,30,CLE,48,7,Acunsa GBC (Spain),2013 Rnd 2 Pick 17,Brazil,NBA 2022-2023 Players Information
Georges Niang,F,6-7,230,29,PHI,78,6,Iowa State,2016 Rnd 2 Pick 20,United States,NBA 2022-2023 Players Information
Daishen Nix,GF,6-3,226,21,HOU,57,1,NBA G League Ignite,"2021 NBA Draft, Undrafted",United States,NBA 2022-2023 Players Information
Zeke Nnaji,PF,6-9,240,22,DEN,53,2,Arizona,2020 Rnd 1 Pick 22,United States,NBA 2022-2023 Players Information
Nerlens Noel,FC,6-10,220,28,"BRK, DET",17,9,Kentucky,2013 Rnd 1 Pick 6,United States,NBA 2022-2023 Players Information
Jaylen Nowell,SG,6-4,201,23,MIN,65,3,Washington,2019 Rnd 2 Pick 13,United States,NBA 2022-2023 Players Information
Frank Ntilikina,PG,6-4,200,24,DAL,47,5,Strasbourg IG (France),2017 Rnd 1 Pick 8,BelgiumFrance,NBA 2022-2023 Players Information
Kendrick Nunn,SG,6-3,190,27,"LAL, WAS",70,4,Oakland,"2018 NBA Draft, Undrafted",United States,NBA 2022-2023 Players Information
Jusuf Nurkic,FC,7-0,290,28,POR,52,8,Cedevita (Croatia),2014 Rnd 1 Pick 16,Bosnia and Herzegovina,NBA 2022-2023 Players Information
Jordan Nwora,F,6-8,225,24,"IND, MIL",62,2,Louisville,2020 Rnd 2 Pick 15,United StatesNigeria,NBA 2022-2023 Players Information
Royce O'Neale,SF,6-6,226,29,BRK,76,5,Baylor,"2015 NBA Draft, Undrafted",United States,NBA 2022-2023 Players Information
Chuma Okeke,PF,6-7,229,24,ORL,27,2,Auburn,2019 Rnd 1 Pick 16,United States,NBA 2022-2023 Players Information
Josh Okogie,SG,6-4,213,24,PHX,72,4,Georgia Tech,2018 Rnd 1 Pick 20,NigeriaUnited States,NBA 2022-2023 Players Information
Onyeka Okongwu,PF,6-10,240,22,ATL,80,2,USC,2020 Rnd 1 Pick 6,United States,NBA 2022-2023 Players Information
Isaac Okoro,SG,6-5,225,22,CLE,76,2,Auburn,2020 Rnd 1 Pick 5,United States,NBA 2022-2023 Players Information
KZ Okpala,SG,6-8,215,23,SAC,35,3,Stanford,2019 Rnd 2 Pick 2,United StatesNigeria,NBA 2022-2023 Players Information
Victor Oladipo,G,6-3,213,30,MIA,42,9,Indiana,2013 Rnd 1 Pick 2,United States,NBA 2022-2023 Players Information
Kelly Olynyk,C,6-11,240,31,UTA,68,9,Gonzaga,2013 Rnd 1 Pick 13,Canada,NBA 2022-2023 Players Information
Eugene Omoruyi,F,6-6,235,26,"DET, OKC",40,1,Oregon,"2021 NBA Draft, Undrafted",Canada,NBA 2022-2023 Players Information
Cedi Osman,GF,6-7,230,27,CLE,77,5,Anadolu Efes (Turkey),2015 Rnd 2 Pick 1,North MacedoniaTurkey,NBA 2022-2023 Players Information
"Kelly Oubre, Jr.",SF,6-7,203,27,CHA,48,7,Kansas,2015 Rnd 1 Pick 15,United States,NBA 2022-2023 Players Information
Chris Paul,PG,6-0,175,37,PHX,59,17,Wake Forest,2005 Rnd 1 Pick 4,United States,NBA 2022-2023 Players Information
Cameron Payne,G,6-3,183,28,PHX,48,7,Murray State,2015 Rnd 1 Pick 14,United States,NBA 2022-2023 Players Information
Gary Payton II,G,6-2,195,30,"GOS, POR",22,6,Oregon State,"2016 NBA Draft, Undrafted",United States,NBA 2022-2023 Players Information
Theo Pinson,SG,6-7,212,27,DAL,40,4,North Carolina,"2018 NBA Draft, Undrafted",United States,NBA 2022-2023 Players Information
"Scotty Pippen, Jr.",G,6-1,170,22,LAL,6,0,Vanderbilt,"2022 NBA Draft, Undrafted",United States,NBA 2022-2023 Players Information
Mason Plumlee,PF,6-10,254,32,"CHA, LAC",79,9,Duke,2013 Rnd 1 Pick 22,United States,NBA 2022-2023 Players Information
Jakob Poeltl,C,7-0,260,27,"SAN, TOR",72,6,Utah,2016 Rnd 1 Pick 9,Austria,NBA 2022-2023 Players Information
Aleksej Pokusevski,C,7-0,210,21,OKC,34,2,Olympiacos U18 (Greece),2020 Rnd 1 Pick 17,Serbia,NBA 2022-2023 Players Information
Jordan Poole,SG,6-4,194,23,GSW,82,3,Michigan,2019 Rnd 1 Pick 28,United States,NBA 2022-2023 Players Information
"Kevin Porter, Jr.",SF,6-4,203,22,HOU,59,3,USC,2019 Rnd 1 Pick 30,United States,NBA 2022-2023 Players Information
"Michael Porter, Jr.",PF,6-10,218,24,DEN,62,4,Missouri,2018 Rnd 1 Pick 14,United States,NBA 2022-2023 Players Information
Otto Porter,SF,6-8,230,29,TOR,8,9,Georgetown,2013 Rnd 1 Pick 3,United States,NBA 2022-2023 Players Information
Bobby Portis,PF,6-10,250,28,MIL,70,7,Arkansas,2015 Rnd 1 Pick 22,United States,NBA 2022-2023 Players Information
Kristaps Porzingis,FC,7-2,240,27,WAS,65,7,Coosur Real Betis (Spain),2015 Rnd 1 Pick 4,Latvia,NBA 2022-2023 Players Information
Micah Potter,C,6-9,248,24,UTA,7,1,Wisconsin,"2021 NBA Draft, Undrafted",United States,NBA 2022-2023 Players Information
Dwight Powell,PF,6-10,240,31,DAL,76,8,Stanford,2014 Rnd 2 Pick 15,Canada,NBA 2022-2023 Players Information
Norman Powell,SG,6-4,215,29,LAC,60,7,UCLA,2015 Rnd 2 Pick 16,United States,NBA 2022-2023 Players Information
Jason Preston,G,6-3,181,23,LAC,14,1,Ohio,2021 Rnd 2 Pick 3,United States,NBA 2022-2023 Players Information
Joshua Primo,G,6-4,189,20,SAS,4,1,Alabama,2021 Rnd 1 Pick 12,Canada,NBA 2022-2023 Players Information
