Player,Pos,HT,WT,Age,Teams,GP,YOS,Pre-Draft Team,Draft Status,Nationality,Title
Josh Hall,F,6-9,190,20,OKC,21,0,Moravian Prep (North Carolina),"2020 NBA Draft, Undrafted",United States,NBA 2020-2021 Players Information
R.J. Hampton,G,6-4,175,20,"DEN, ORL",51,0,New Zealand (New Zealand),2020 Rnd 1 Pick 24,United States,NBA 2020-2021 Players Information
Tim Hardaway Jr.,SG,6-5,205,28,DAL,70,7,Michigan,2013 Rnd 1 Pick 24,United States,NBA 2020-2021 Players Information
James Harden,SG,6-5,220,31,"BRK, HOU",44,11,Arizona State,2009 Rnd 1 Pick 3,United States,NBA 2020-2021 Players Information
Maurice Harkless,F,6-7,220,27,"MIA, SAC",37,8,St. John's,2012 Rnd 1 Pick 15,United StatesPuerto Rico,NBA 2020-2021 Players Information
Jared Harper,PG,6-0,175,23,NYK,8,1,Auburn,"2019 NBA Draft, Undrafted",United States,NBA 2020-2021 Players Information
Montrezl Harrell,F,6-7,240,27,LAL,69,5,Louisville,2015 Rnd 2 Pick 2,United States,NBA 2020-2021 Players Information
Gary Harris,SG,6-4,210,26,"DEN, ORL",39,6,Michigan State,2014 Rnd 1 Pick 19,United States,NBA 2020-2021 Players Information
Jalen Harris,SG,6-5,195,22,TOR,13,0,Nevada,2020 Rnd 2 Pick 29,United States,NBA 2020-2021 Players Information
Joe Harris,SG,6-6,220,29,BRK,69,6,Virginia,2014 Rnd 2 Pick 3,United States,NBA 2020-2021 Players Information
Tobias Harris,F,6-8,226,28,PHI,62,9,Tennessee,2011 Rnd 1 Pick 19,United States,NBA 2020-2021 Players Information
Shaquille Harrison,G,6-4,195,27,"DEN, UTH",34,3,Tulsa,"2016 NBA Draft, Undrafted",United States,NBA 2020-2021 Players Information
Josh Hart,SG,6-4,215,25,NOP,47,3,Villanova,2017 Rnd 1 Pick 30,United States,NBA 2020-2021 Players Information
Isaiah Hartenstein,PF,7-0,250,22,"CLE, DEN",46,2,Zalgiris (Lithuania),2017 Rnd 2 Pick 13,United StatesGermany,NBA 2020-2021 Players Information
Udonis Haslem,FC,6-7,235,40,MIA,1,17,Florida,"2002 NBA Draft, Undrafted",United States,NBA 2020-2021 Players Information
Jaxson Hayes,PF,7-0,220,20,NOP,60,1,Texas,2019 Rnd 1 Pick 8,United States,NBA 2020-2021 Players Information
Killian Hayes,G,6-5,195,19,DET,26,0,Ratiopharm Ulm (Germany),2020 Rnd 1 Pick 7,FranceUnited States,NBA 2020-2021 Players Information
Gordon Hayward,GF,6-7,225,30,CHA,44,10,Butler,2010 Rnd 1 Pick 9,United States,NBA 2020-2021 Players Information
Juancho Hernangomez,F,6-9,215,25,MIN,52,4,Movistar Estudiantes (Spain),2016 Rnd 1 Pick 15,Spain,NBA 2020-2021 Players Information
Willy Hernangomez,C,6-11,250,26,NOP,47,4,Cajasol Seville U18 (Spain),2015 Rnd 2 Pick 5,Spain,NBA 2020-2021 Players Information
Tyler Herro,SG,6-5,195,21,MIA,54,1,Kentucky,2019 Rnd 1 Pick 13,United States,NBA 2020-2021 Players Information
Buddy Hield,G,6-4,220,28,SAC,71,4,Oklahoma,2016 Rnd 1 Pick 6,Bahamas,NBA 2020-2021 Players Information
George Hill,G,6-3,188,34,"OKC, PHL",30,12,IUPUI,2008 Rnd 1 Pick 26,United States,NBA 2020-2021 Players Information
Solomon Hill,SF,6-6,226,29,ATL,71,7,Arizona,2013 Rnd 1 Pick 23,United States,NBA 2020-2021 Players Information
Nathaniel Hinton,SF,6-5,210,21,DAL,21,0,Houston,"2020 NBA Draft, Undrafted",United States,NBA 2020-2021 Players Information
Jaylen Hoard,PF,6-8,216,21,OKC,19,1,Wake Forest,"2019 NBA Draft, Undrafted",France,NBA 2020-2021 Players Information
Aaron Holiday,PG,6-0,185,24,IND,66,2,UCLA,2018 Rnd 1 Pick 23,United States,NBA 2020-2021 Players Information
Jrue Holiday,G,6-4,205,30,MIL,59,11,UCLA,2009 Rnd 1 Pick 17,United States,NBA 2020-2021 Players Information
Justin Holiday,SF,6-6,180,31,IND,72,7,Washington,"2011 NBA Draft, Undrafted",United States,NBA 2020-2021 Players Information
Rondae Hollis-Jefferson,SF,6-6,217,26,POR,11,5,Arizona,2015 Rnd 1 Pick 23,United StatesJordan,NBA 2020-2021 Players Information
Richaun Holmes,F,6-9,235,27,SAC,61,5,Bowling Green,2015 Rnd 2 Pick 7,United States,NBA 2020-2021 Players Information
Rodney Hood,F,6-8,208,28,"POR, TOR",55,6,Duke,2014 Rnd 1 Pick 23,United States,NBA 2020-2021 Players Information
Al Horford,FC,6-9,240,34,OKC,28,13,Florida,2007 Rnd 1 Pick 3,Dominican RepublicUnited States,NBA 2020-2021 Players Information
Talen Horton-Tucker,SF,6-4,234,20,LAL,65,1,Iowa State,2019 Rnd 2 Pick 16,United States,NBA 2020-2021 Players Information
Danuel House,F,6-6,220,27,HOU,36,4,Texas A&M,"2016 NBA Draft, Undrafted",United States,NBA 2020-2021 Players Information
Dwight Howard,C,6-11,265,35,PHI,69,16,Southwest Atlanta Christian Academy (Georgia),2004 Rnd 1 Pick 1,United States,NBA 2020-2021 Players Information
Markus Howard,SG,5-11,180,21,DEN,37,0,Marquette,"2020 NBA Draft, Undrafted",United States,NBA 2020-2021 Players Information
Kevin Huerter,SF,6-7,198,22,ATL,69,2,Maryland,2018 Rnd 1 Pick 19,United States,NBA 2020-2021 Players Information
Elijah Hughes,SF,6-5,215,22,UTA,18,0,Syracuse,2020 Rnd 2 Pick 9,United States,NBA 2020-2021 Players Information
De'Andre Hunter,PF,6-8,221,23,ATL,23,1,Virginia,2019 Rnd 1 Pick 4,United States,NBA 2020-2021 Players Information
Chandler Hutchison,SG,6-7,197,24,"CHI, WAS",25,2,Boise State,2018 Rnd 1 Pick 22,United States,NBA 2020-2021 Players Information
Serge Ibaka,C,6-10,235,31,LAC,41,11,CB L'Hospitalet (Spain),2008 Rnd 1 Pick 24,Republic of the CongoSpain,NBA 2020-2021 Players Information
Andre Iguodala,SF,6-6,215,37,MIA,63,16,Arizona,2004 Rnd 1 Pick 9,United States,NBA 2020-2021 Players Information
Ersan Ilyasova,F,6-10,235,33,UTA,17,13,Alpella B.K. (Turkey),2005 Rnd 2 Pick 6,Turkey,NBA 2020-2021 Players Information
Joe Ingles,F,6-9,220,33,UTA,67,6,Melbourne South (Australia),"2009 NBA Draft, Undrafted",Australia,NBA 2020-2021 Players Information
Brandon Ingram,SF,6-8,190,23,NOP,61,4,Duke,2016 Rnd 1 Pick 2,United States,NBA 2020-2021 Players Information
Kyrie Irving,G,6-2,195,28,BRK,54,9,Duke,2011 Rnd 1 Pick 1,United StatesAustralia,NBA 2020-2021 Players Information
Wesley Iwundu,F,6-6,195,26,"DAL, NOP",41,3,Kansas State,2017 Rnd 2 Pick 3,United States,NBA 2020-2021 Players Information
Frank Jackson,SG,6-3,205,22,DET,40,3,Duke,2017 Rnd 2 Pick 1,United States,NBA 2020-2021 Players Information
Josh Jackson,SF,6-8,207,24,DET,62,3,Kansas,2017 Rnd 1 Pick 4,United States,NBA 2020-2021 Players Information
"Jaren Jackson, Jr.",PF,6-10,242,21,MEM,11,2,Michigan State,2018 Rnd 1 Pick 4,United States,NBA 2020-2021 Players Information
Justin Jackson,F,6-8,220,25,"MIL, OKC",34,3,North Carolina,2017 Rnd 1 Pick 15,United States,NBA 2020-2021 Players Information
Reggie Jackson,G,6-2,208,30,LAC,67,9,Boston College,2011 Rnd 1 Pick 24,ItalyUnited States,NBA 2020-2021 Players Information
Justin James,SG,6-7,190,24,SAC,36,1,Wyoming,2019 Rnd 2 Pick 10,United States,NBA 2020-2021 Players Information
LeBron James,F,6-9,250,36,LAL,45,17,St. Vincent St. Mary High School (Ohio),2003 Rnd 1 Pick 1,United States,NBA 2020-2021 Players Information
Mike James,PG,6-1,190,30,BRK,13,1,Lamar,"2012 NBA Draft, Undrafted",United States,NBA 2020-2021 Players Information
DaQuan Jeffries,SF,6-5,222,23,"HOU, SAC",31,1,Tulsa,"2019 NBA Draft, Undrafted",United States,NBA 2020-2021 Players Information
Ty Jerome,PG,6-5,195,23,OKC,33,1,Virginia,2019 Rnd 1 Pick 24,United States,NBA 2020-2021 Players Information
Isaiah Joe,SG,6-3,165,21,PHI,41,0,Arkansas,2020 Rnd 2 Pick 19,United States,NBA 2020-2021 Players Information
Alize Johnson,SF,6-7,210,24,BRK,18,2,Missouri State,2018 Rnd 2 Pick 20,United States,NBA 2020-2021 Players Information
Cameron Johnson,G,6-8,210,24,PHX,60,1,North Carolina,2019 Rnd 1 Pick 11,United States,NBA 2020-2021 Players Information
James Johnson,F,6-7,240,34,"DAL, NOP",51,11,Wake Forest,2009 Rnd 1 Pick 16,United States,NBA 2020-2021 Players Information
Keldon Johnson,SF,6-5,220,21,SAS,69,1,Kentucky,2019 Rnd 1 Pick 29,United States,NBA 2020-2021 Players Information
Stanley Johnson,G,6-6,242,24,TOR,61,5,Arizona,2015 Rnd 1 Pick 8,United States,NBA 2020-2021 Players Information
Tyler Johnson,G,6-4,190,28,BRK,39,6,Fresno State,"2014 NBA Draft, Undrafted",United States,NBA 2020-2021 Players Information
Nikola Jokic,C,6-11,284,26,DEN,72,5,KK Mega Bemax (Serbia),2014 Rnd 2 Pick 11,Serbia,NBA 2020-2021 Players Information
Damian Jones,PF,6-10,245,25,"LAL, PHX, SAC",39,4,Vanderbilt,2016 Rnd 1 Pick 30,United States,NBA 2020-2021 Players Information
Derrick Jones,SF,6-6,210,24,POR,58,4,UNLV,"2016 NBA Draft, Undrafted",United States,NBA 2020-2021 Players Information
Mason Jones,G,6-4,200,22,"HOU, PHL",32,0,Arkansas,"2020 NBA Draft, Undrafted",United States,NBA 2020-2021 Players Information
Tre Jones,PG,6-1,185,21,SAS,37,0,Duke,2020 Rnd 2 Pick 11,United States,NBA 2020-2021 Players Information
Tyus Jones,PG,6-1,196,24,MEM,70,5,Duke,2015 Rnd 1 Pick 24,United States,NBA 2020-2021 Players Information
DeAndre Jordan,C,6-11,265,32,BRK,57,12,Texas A&M,2008 Rnd 2 Pick 5,United States,NBA 2020-2021 Players Information
Cory Joseph,PG,6-2,200,29,"DET, SAC",63,9,Texas,2011 Rnd 1 Pick 29,Canada,NBA 2020-2021 Players Information
Mfiondu Kabengele,SF,6-10,250,23,"CLE, LAC",39,1,Florida State,2019 Rnd 1 Pick 27,Canada,NBA 2020-2021 Players Information
Frank Kaminsky,F,7-0,242,27,PHX,47,5,Wisconsin,2015 Rnd 1 Pick 9,United States,NBA 2020-2021 Players Information
Luke Kennard,SG,6-5,206,24,LAC,63,3,Duke,2017 Rnd 1 Pick 12,United States,NBA 2020-2021 Players Information
Louis King,SF,6-7,205,21,SAC,6,1,Oregon,"2019 NBA Draft, Undrafted",United States,NBA 2020-2021 Players Information
Maxi Kleber,PF,6-10,240,29,DAL,50,3,s.Oliver Baskets (Germany),"2014 NBA Draft, Undrafted",Germany,NBA 2020-2021 Players Information
Nathan Knight,PF,6-8,253,23,ATL,33,0,William & Mary,"2020 NBA Draft, Undrafted",United States,NBA 2020-2021 Players Information
Kevin Knox,SF,6-7,215,21,NYK,42,2,Kentucky,2018 Rnd 1 Pick 9,United States,NBA 2020-2021 Players Information
John Konchar,G,6-5,210,24,MEM,43,1,Fort Wayne,"2019 NBA Draft, Undrafted",United States,NBA 2020-2021 Players Information
Furkan Korkmaz,SG,6-7,202,23,PHI,55,3,Anadolu Efes (Turkey),2016 Rnd 1 Pick 26,Turkey,NBA 2020-2021 Players Information
Luke Kornet,F,7-1,250,25,"BOS, CHI",31,3,Vanderbilt,"2017 NBA Draft, Undrafted",United States,NBA 2020-2021 Players Information
Rodions Kurucs,SF,6-9,230,23,"BRK, HOU, MIL",21,2,Barca (Spain),2018 Rnd 2 Pick 10,Latvia,NBA 2020-2021 Players Information
Kyle Kuzma,F,6-9,221,25,LAL,68,3,Utah,2017 Rnd 1 Pick 27,United States,NBA 2020-2021 Players Information
Zach LaVine,SG,6-5,200,25,CHI,58,6,UCLA,2014 Rnd 1 Pick 13,United States,NBA 2020-2021 Players Information
Anthony Lamb,PF,6-6,227,23,HOU,24,0,Vermont,"2020 NBA Draft, Undrafted",United States,NBA 2020-2021 Players Information
Jeremy Lamb,SG,6-5,180,28,IND,36,8,UConn,2012 Rnd 1 Pick 12,United States,NBA 2020-2021 Players Information
Romeo Langford,SG,6-5,216,21,BOS,18,1,Indiana,2019 Rnd 1 Pick 14,United States,NBA 2020-2021 Players Information
Jake Layman,SF,6-8,209,26,MIN,45,4,Maryland,2016 Rnd 2 Pick 17,United States,NBA 2020-2021 Players Information
Caris LeVert,G,6-6,205,26,"BRK, IND",47,4,Michigan,2016 Rnd 1 Pick 20,United States,NBA 2020-2021 Players Information
T.J. Leaf,PF,6-10,225,23,POR,7,3,UCLA,2017 Rnd 1 Pick 18,United StatesIsrael,NBA 2020-2021 Players Information
Jalen Lecque,SG,6-4,185,20,IND,4,1, ,"2019 NBA Draft, Undrafted",United States,NBA 2020-2021 Players Information
Damion Lee,G,6-6,210,28,GSW,57,3,Louisville,"2016 NBA Draft, Undrafted",United States,NBA 2020-2021 Players Information
Saben Lee,PG,6-2,183,21,DET,48,0,Vanderbilt,2020 Rnd 2 Pick 8,United States,NBA 2020-2021 Players Information
Alex Len,C,7-0,250,27,"TOR, WAS",64,7,Maryland,2013 Rnd 1 Pick 5,Ukraine,NBA 2020-2021 Players Information
Kawhi Leonard,F,6-7,225,29,LAC,52,9,San Diego State,2011 Rnd 1 Pick 15,United States,NBA 2020-2021 Players Information
Meyers Leonard,C,7-0,260,29,MIA,3,8,Illinois,2012 Rnd 1 Pick 11,United States,NBA 2020-2021 Players Information
"Kira Lewis, Jr.",PG,6-1,170,19,NOP,54,0,Alabama,2020 Rnd 1 Pick 13,United States,NBA 2020-2021 Players Information
Damian Lillard,G,6-2,195,30,POR,67,8,Weber State,2012 Rnd 1 Pick 6,United States,NBA 2020-2021 Players Information
Nassir Little,SF,6-6,220,21,POR,48,1,North Carolina,2019 Rnd 1 Pick 25,United States,NBA 2020-2021 Players Information
Kevon Looney,PF,6-9,222,25,GSW,61,5,UCLA,2015 Rnd 1 Pick 30,United States,NBA 2020-2021 Players Information
Brook Lopez,C,7-1,282,32,MIL,70,12,Stanford,2008 Rnd 1 Pick 10,United States,NBA 2020-2021 Players Information
Robin Lopez,FC,7-1,281,32,WAS,71,12,Stanford,2008 Rnd 1 Pick 15,United States,NBA 2020-2021 Players Information
Didi Louzada,SF,6-5,215,21,NOP,3,0,Franca (Brazil),2019 Rnd 2 Pick 5,Brazil,NBA 2020-2021 Players Information
Kevin Love,FC,6-8,251,32,CLE,25,12,UCLA,2008 Rnd 1 Pick 5,United States,NBA 2020-2021 Players Information
Kyle Lowry,PG,6-0,196,34,TOR,46,14,Villanova,2006 Rnd 1 Pick 24,United States,NBA 2020-2021 Players Information
Timothe Luwawu-Cabarrot,F,6-7,210,25,BRK,58,4,KK Mega Bemax (Serbia),2016 Rnd 1 Pick 24,France,NBA 2020-2021 Players Information
Trey Lyles,SF,6-9,234,25,SAS,23,5,Kentucky,2015 Rnd 1 Pick 12,CanadaUnited States,NBA 2020-2021 Players Information
Will Magnay,C,6-10,234,22,NOP,1,0,Brisbane (Australia),"2018 NBA Draft, Undrafted",Australia,NBA 2020-2021 Players Information
Thon Maker,C,7-0,221,24,CLE,8,4,Athlete Institute Prep (Ontario),2016 Rnd 1 Pick 10,South SudanAustralia,NBA 2020-2021 Players Information
Theo Maledon,PG,6-4,175,19,OKC,65,0,ASVEL Basket (France),2020 Rnd 2 Pick 4,France,NBA 2020-2021 Players Information
Karim Mane,PG,6-4,205,20,ORL,10,0,Vanier College (Quebec),"2020 NBA Draft, Undrafted",Canada,NBA 2020-2021 Players Information
Terance Mann,SG,6-5,215,24,LAC,67,1,Florida State,2019 Rnd 2 Pick 18,United States,NBA 2020-2021 Players Information
Nico Mannion,PG,6-3,190,19,GSW,30,0,Arizona,2020 Rnd 2 Pick 18,ItalyUnited States,NBA 2020-2021 Players Information
Boban Marjanovic,C,7-4,290,32,DAL,33,5,KK Vrsac Swisslion (Serbia),"2010 NBA Draft, Undrafted",Serbia,NBA 2020-2021 Players Information
Lauri Markkanen,SF,7-0,240,23,CHI,51,3,Arizona,2017 Rnd 1 Pick 7,Finland,NBA 2020-2021 Players Information
Naji Marshall,SF,6-6,220,23,NOP,32,0,Xavier,"2020 NBA Draft, Undrafted",United States,NBA 2020-2021 Players Information
Caleb Martin,F,6-5,205,25,CHA,53,1,Nevada,"2019 NBA Draft, Undrafted",United States,NBA 2020-2021 Players Information
Cody Martin,F,6-6,205,25,CHA,52,1,Nevada,2019 Rnd 2 Pick 6,United States,NBA 2020-2021 Players Information
Jeremiah Martin,PG,6-3,185,24,CLE,9,1,Memphis,"2019 NBA Draft, Undrafted",United States,NBA 2020-2021 Players Information
K.J. Martin,F,6-6,215,20,HOU,45,0,IMG Academy (Florida),2020 Rnd 2 Pick 22,United States,NBA 2020-2021 Players Information
Kelan Martin,SF,6-5,230,25,IND,35,1,Butler,"2018 NBA Draft, Undrafted",United States,NBA 2020-2021 Players Information
Frank Mason,G,5-11,190,26,ORL,4,3,Kansas,2017 Rnd 2 Pick 4,United States,NBA 2020-2021 Players Information
Garrison Mathews,SG,6-6,215,24,WAS,64,1,Lipscomb,"2019 NBA Draft, Undrafted",United States,NBA 2020-2021 Players Information
Dakota Mathias,SG,6-4,200,25,PHI,8,0,Purdue,"2018 NBA Draft, Undrafted",United States,NBA 2020-2021 Players Information
Wesley Matthews,G,6-5,220,34,LAL,58,11,Marquette,"2009 NBA Draft, Undrafted",United States,NBA 2020-2021 Players Information
Tyrese Maxey,PG,6-2,200,20,PHI,61,0,Kentucky,2020 Rnd 1 Pick 21,United States,NBA 2020-2021 Players Information
Skylar Mays,PG,6-3,205,23,ATL,33,0,LSU,2020 Rnd 2 Pick 20,United States,NBA 2020-2021 Players Information
Patrick McCaw,G,6-7,181,25,TOR,5,4,UNLV,2016 Rnd 2 Pick 8,United States,NBA 2020-2021 Players Information
C.J. McCollum,G,6-3,190,29,POR,47,7,Lehigh,2013 Rnd 1 Pick 10,United States,NBA 2020-2021 Players Information
T.J. McConnell,G,6-1,190,28,IND,69,5,Arizona,"2015 NBA Draft, Undrafted",United States,NBA 2020-2021 Players Information
Jaden McDaniels,F,6-9,185,20,MIN,63,0,Washington,2020 Rnd 1 Pick 28,United States,NBA 2020-2021 Players Information
Jalen McDaniels,PF,6-9,190,23,CHA,47,1,San Diego State,2019 Rnd 2 Pick 22,United States,NBA 2020-2021 Players Information
Doug McDermott,F,6-6,225,29,IND,66,6,Creighton,2014 Rnd 1 Pick 11,United States,NBA 2020-2021 Players Information
Sean McDermott,SG,6-6,195,24,MEM,18,0,Butler,"2020 NBA Draft, Undrafted",United States,NBA 2020-2021 Players Information
JaVale McGee,C,7-0,270,33,"CLE, DEN",46,12,Nevada,2008 Rnd 1 Pick 18,United States,NBA 2020-2021 Players Information
Rodney McGruder,SG,6-4,205,29,DET,16,4,Kansas State,"2013 NBA Draft, Undrafted",United States,NBA 2020-2021 Players Information
Alfonzo McKinnie,F,6-8,215,28,LAL,39,3,Green Bay,"2015 NBA Draft, Undrafted",United States,NBA 2020-2021 Players Information
Jordan McLaughlin,G,6-0,185,24,MIN,51,1,USC,"2018 NBA Draft, Undrafted",United States,NBA 2020-2021 Players Information
Ben McLemore,SG,6-3,195,28,"HOU, LAL",53,7,Kansas,2013 Rnd 1 Pick 7,United States,NBA 2020-2021 Players Information
Nicolo Melli,PF,6-9,235,30,"DAL, NOP",45,1,AX Armani Exchange Milan (Italy),"2013 NBA Draft, Undrafted",Italy,NBA 2020-2021 Players Information
De'Anthony Melton,SG,6-3,200,22,MEM,52,2,USC,2018 Rnd 2 Pick 16,United States,NBA 2020-2021 Players Information
Sam Merrill,G,6-4,205,24,MIL,30,0,Utah State,2020 Rnd 2 Pick 30,United States,NBA 2020-2021 Players Information
Chimezie Metu,PF,6-10,225,23,SAC,36,2,USC,2018 Rnd 2 Pick 19,United StatesNigeria,NBA 2020-2021 Players Information
Khris Middleton,SF,6-7,222,29,MIL,68,8,Texas A&M,2012 Rnd 2 Pick 9,United States,NBA 2020-2021 Players Information
Darius Miller,GF,6-8,225,30,OKC,18,6,Kentucky,2012 Rnd 2 Pick 16,United States,NBA 2020-2021 Players Information
Patty Mills,G,6-2,180,32,SAS,68,11,Saint Mary's,2009 Rnd 2 Pick 25,Australia,NBA 2020-2021 Players Information
Paul Millsap,FC,6-7,250,36,DEN,56,14,Louisiana Tech,2006 Rnd 2 Pick 17,United States,NBA 2020-2021 Players Information
Shake Milton,SG,6-5,205,24,PHI,63,2,Southern Methodist,2018 Rnd 2 Pick 24,United States,NBA 2020-2021 Players Information
Donovan Mitchell,SG,6-3,215,24,UTA,53,3,Louisville,2017 Rnd 1 Pick 13,United States,NBA 2020-2021 Players Information
Adam Mokoka,SG,6-5,215,22,CHI,14,1,KK Mega Bemax (Serbia),"2019 NBA Draft, Undrafted",France,NBA 2020-2021 Players Information
Malik Monk,SG,6-3,200,23,CHA,42,3,Kentucky,2017 Rnd 1 Pick 11,United States,NBA 2020-2021 Players Information
E'Twaun Moore,SG,6-4,191,32,PHX,27,9,Purdue,2011 Rnd 2 Pick 25,United States,NBA 2020-2021 Players Information
Ja Morant,G,6-2,174,21,MEM,63,1,Murray State,2019 Rnd 1 Pick 2,United States,NBA 2020-2021 Players Information
Juwan Morgan,PF,6-7,232,23,UTA,29,1,Indiana,"2019 NBA Draft, Undrafted",United States,NBA 2020-2021 Players Information
Marcus Morris,F,6-8,218,31,LAC,57,9,Kansas,2011 Rnd 1 Pick 14,United States,NBA 2020-2021 Players Information
Markieff Morris,PF,6-9,245,31,LAL,61,9,Kansas,2011 Rnd 1 Pick 13,United States,NBA 2020-2021 Players Information
Monte Morris,G,6-2,183,25,DEN,47,3,Iowa State,2017 Rnd 2 Pick 21,United StatesNigeria,NBA 2020-2021 Players Information
Mychal Mulder,GF,6-3,195,26,GSW,60,1,Kentucky,"2017 NBA Draft, Undrafted",Canada,NBA 2020-2021 Players Information
Dejounte Murray,SG,6-5,180,24,SAS,67,4,Washington,2016 Rnd 1 Pick 29,United States,NBA 2020-2021 Players Information
Jamal Murray,SG,6-4,215,24,DEN,48,4,Kentucky,2016 Rnd 1 Pick 7,Canada,NBA 2020-2021 Players Information
Mike Muscala,FC,6-10,240,29,OKC,35,7,Bucknell,2013 Rnd 2 Pick 14,United States,NBA 2020-2021 Players Information
Svi Mykhailiuk,SF,6-7,205,23,"DET, OKC",66,2,Kansas,2018 Rnd 2 Pick 17,Ukraine,NBA 2020-2021 Players Information
Abdel Nader,SF,6-6,225,27,PHX,24,3,Iowa State,2016 Rnd 2 Pick 28,United StatesEgypt,NBA 2020-2021 Players Information
"Larry Nance, Jr.",SF,6-8,245,28,CLE,35,5,Wyoming,2015 Rnd 1 Pick 27,United States,NBA 2020-2021 Players Information
Aaron Nesmith,F,6-6,215,21,BOS,46,0,Vanderbilt,2020 Rnd 1 Pick 14,United States,NBA 2020-2021 Players Information
Raulzinho Neto,PG,6-2,180,28,WAS,64,5,Acunsa GBC (Spain),2013 Rnd 2 Pick 17,Brazil,NBA 2020-2021 Players Information
Georges Niang,F,6-7,230,27,UTA,72,4,Iowa State,2016 Rnd 2 Pick 20,United States,NBA 2020-2021 Players Information
Zeke Nnaji,PF,6-9,240,20,DEN,42,0,Arizona,2020 Rnd 1 Pick 22,United States,NBA 2020-2021 Players Information
Nerlens Noel,FC,6-10,220,26,NYK,64,7,Kentucky,2013 Rnd 1 Pick 6,United States,NBA 2020-2021 Players Information
Jaylen Nowell,SG,6-4,201,21,MIN,42,1,Washington,2019 Rnd 2 Pick 13,United States,NBA 2020-2021 Players Information
Frank Ntilikina,PG,6-4,200,22,NYK,33,3,Strasbourg IG (France),2017 Rnd 1 Pick 8,BelgiumFrance,NBA 2020-2021 Players Information
Kendrick Nunn,SG,6-3,190,25,MIA,56,2,Oakland,"2018 NBA Draft, Undrafted",United States,NBA 2020-2021 Players Information
James Nunnally,F,6-7,220,30,NOP,9,2,UC Santa Barbara,"2012 NBA Draft, Undrafted",United States,NBA 2020-2021 Players Information
Jusuf Nurkic,FC,7-0,290,26,POR,37,6,Cedevita (Croatia),2014 Rnd 1 Pick 16,Bosnia and Herzegovina,NBA 2020-2021 Players Information
David Nwaba,G,6-5,219,28,HOU,30,4,Cal Poly,"2016 NBA Draft, Undrafted",United States,NBA 2020-2021 Players Information
Jordan Nwora,F,6-8,225,22,MIL,30,0,Louisville,2020 Rnd 2 Pick 15,United StatesNigeria,NBA 2020-2021 Players Information
Royce O'Neale,SF,6-6,226,27,UTA,71,3,Baylor,"2015 NBA Draft, Undrafted",United States,NBA 2020-2021 Players Information
Semi Ojeleye,SF,6-6,240,26,BOS,56,3,Southern Methodist,2017 Rnd 2 Pick 7,United States,NBA 2020-2021 Players Information
Jahlil Okafor,C,6-11,275,25,DET,27,5,Duke,2015 Rnd 1 Pick 3,United StatesNigeria,NBA 2020-2021 Players Information
Chuma Okeke,PF,6-7,229,22,ORL,45,0,Auburn,2019 Rnd 1 Pick 16,United States,NBA 2020-2021 Players Information
Josh Okogie,SG,6-4,213,22,MIN,59,2,Georgia Tech,2018 Rnd 1 Pick 20,NigeriaUnited States,NBA 2020-2021 Players Information
Onyeka Okongwu,PF,6-10,240,20,ATL,50,0,USC,2020 Rnd 1 Pick 6,United States,NBA 2020-2021 Players Information
Isaac Okoro,SG,6-5,225,20,CLE,67,0,Auburn,2020 Rnd 1 Pick 5,United States,NBA 2020-2021 Players Information
KZ Okpala,SG,6-8,215,21,MIA,37,1,Stanford,2019 Rnd 2 Pick 2,United StatesNigeria,NBA 2020-2021 Players Information
Victor Oladipo,G,6-3,213,28,"HOU, IND, MIA",33,7,Indiana,2013 Rnd 1 Pick 2,United States,NBA 2020-2021 Players Information
Cameron Oliver,C,6-8,225,24,HOU,4,0,Nevada,"2017 NBA Draft, Undrafted",United States,NBA 2020-2021 Players Information
Kelly Olynyk,C,6-11,240,29,"HOU, MIA",70,7,Gonzaga,2013 Rnd 1 Pick 13,Canada,NBA 2020-2021 Players Information
Miye Oni,SF,6-5,206,23,UTA,54,1,Yale,2019 Rnd 2 Pick 28,United StatesNigeria,NBA 2020-2021 Players Information
Cedi Osman,GF,6-7,230,25,CLE,59,3,Anadolu Efes (Turkey),2015 Rnd 2 Pick 1,North MacedoniaTurkey,NBA 2020-2021 Players Information
Daniel Oturu,FC,6-8,240,21,LAC,30,0,Minnesota,2020 Rnd 2 Pick 3,United States,NBA 2020-2021 Players Information
"Kelly Oubre, Jr.",SF,6-7,203,25,GSW,55,5,Kansas,2015 Rnd 1 Pick 15,United States,NBA 2020-2021 Players Information
Jabari Parker,F,6-8,245,25,"BOS, SAC",13,6,Duke,2014 Rnd 1 Pick 2,United States,NBA 2020-2021 Players Information
Eric Paschall,F,6-6,255,24,GSW,40,1,Villanova,2019 Rnd 2 Pick 11,United States,NBA 2020-2021 Players Information
Anzejs Pasecniks,C,7-1,229,25,WAS,1,1,Gran Canaria (Spain),2017 Rnd 1 Pick 25,Latvia,NBA 2020-2021 Players Information
Patrick Patterson,F,6-8,235,31,LAC,38,10,Kentucky,2010 Rnd 1 Pick 14,United States,NBA 2020-2021 Players Information
Justin Patton,C,7-0,241,23,HOU,13,3,Creighton,2017 Rnd 1 Pick 16,United States,NBA 2020-2021 Players Information
Chris Paul,PG,6-0,175,35,PHX,70,15,Wake Forest,2005 Rnd 1 Pick 4,United States,NBA 2020-2021 Players Information
