Player,Pos,HT,WT,Age,Teams,GP,YOS,Pre-Draft Team,Draft Status,Nationality,Title
Devin Harris,G,6-3,185,32,DAL,76,10,Wisconsin,2004 Rnd 1 Pick 5,United States,NBA 2014-2015 Players Information
Gary Harris,SG,6-4,210,20,DEN,55,0,Michigan State,2014 Rnd 1 Pick 19,United States,NBA 2014-2015 Players Information
Joe Harris,SG,6-6,220,23,CLE,51,0,Virginia,2014 Rnd 2 Pick 3,United States,NBA 2014-2015 Players Information
Tobias Harris,F,6-8,226,22,ORL,68,3,Tennessee,2011 Rnd 1 Pick 19,United States,NBA 2014-2015 Players Information
Udonis Haslem,FC,6-7,235,34,MIA,62,11,Florida,"2002 NBA Draft, Undrafted",United States,NBA 2014-2015 Players Information
Spencer Hawes,C,7-1,245,26,LAC,73,7,Washington,2007 Rnd 1 Pick 10,United States,NBA 2014-2015 Players Information
Chuck Hayes,PF,6-6,240,31,TOR,29,9,Kentucky,"2005 NBA Draft, Undrafted",United States,NBA 2014-2015 Players Information
Gordon Hayward,GF,6-7,225,24,UTA,76,4,Butler,2010 Rnd 1 Pick 9,United States,NBA 2014-2015 Players Information
Brendan Haywood,C,7-0,263,35,CLE,22,13,North Carolina,2001 Rnd 1 Pick 20,United States,NBA 2014-2015 Players Information
Gerald Henderson,SG,6-5,215,27,CHA,80,5,Duke,2009 Rnd 1 Pick 12,United States,NBA 2014-2015 Players Information
Xavier Henry,G,6-6,220,23,LAL,9,4,Kansas,2010 Rnd 1 Pick 12,United States,NBA 2014-2015 Players Information
John Henson,PF,6-11,219,24,MIL,67,2,North Carolina,2012 Rnd 1 Pick 14,United States,NBA 2014-2015 Players Information
Roy Hibbert,C,7-2,270,28,IND,76,6,Georgetown,2008 Rnd 1 Pick 17,United States,NBA 2014-2015 Players Information
J.J. Hickson,PF,6-9,242,26,DEN,73,6,NC State,2008 Rnd 1 Pick 19,United States,NBA 2014-2015 Players Information
George Hill,G,6-3,188,28,IND,43,6,IUPUI,2008 Rnd 1 Pick 26,United States,NBA 2014-2015 Players Information
Jordan Hill,PF,6-10,240,27,LAL,70,5,Arizona,2009 Rnd 1 Pick 8,United States,NBA 2014-2015 Players Information
Solomon Hill,SF,6-6,226,23,IND,82,1,Arizona,2013 Rnd 1 Pick 23,United States,NBA 2014-2015 Players Information
Kirk Hinrich,G,6-4,190,34,CHI,66,11,Kansas,2003 Rnd 1 Pick 7,United States,NBA 2014-2015 Players Information
Jrue Holiday,G,6-4,205,24,NOP,40,5,UCLA,2009 Rnd 1 Pick 17,United States,NBA 2014-2015 Players Information
Justin Holiday,SF,6-6,180,25,GSW,59,1,Washington,"2011 NBA Draft, Undrafted",United States,NBA 2014-2015 Players Information
Ryan Hollins,C,7-0,230,30,SAC,46,8,UCLA,2006 Rnd 2 Pick 20,United States,NBA 2014-2015 Players Information
Rodney Hood,F,6-8,208,22,UTA,50,0,Duke,2014 Rnd 1 Pick 23,United States,NBA 2014-2015 Players Information
Al Horford,FC,6-9,240,28,ATL,76,7,Florida,2007 Rnd 1 Pick 3,Dominican RepublicUnited States,NBA 2014-2015 Players Information
Dwight Howard,C,6-11,265,29,HOU,41,10,Southwest Atlanta Christian Academy (Georgia),2004 Rnd 1 Pick 1,United States,NBA 2014-2015 Players Information
Lester Hudson,G,6-3,190,30,LAC,5,3,Tennessee-Martin,2009 Rnd 2 Pick 28,United States,NBA 2014-2015 Players Information
Robbie Hummel,F,6-8,220,25,MIN,45,1,Purdue,2012 Rnd 2 Pick 28,United States,NBA 2014-2015 Players Information
Kris Humphries,PF,6-9,235,30,WAS,64,10,Minnesota,2004 Rnd 1 Pick 14,United States,NBA 2014-2015 Players Information
Serge Ibaka,C,6-10,235,25,OKC,64,5,CB L'Hospitalet (Spain),2008 Rnd 1 Pick 24,Republic of the CongoSpain,NBA 2014-2015 Players Information
Andre Iguodala,SF,6-6,215,31,GSW,77,10,Arizona,2004 Rnd 1 Pick 9,United States,NBA 2014-2015 Players Information
Ersan Ilyasova,F,6-10,235,27,MIL,58,7,Alpella B.K. (Turkey),2005 Rnd 2 Pick 6,Turkey,NBA 2014-2015 Players Information
Joe Ingles,F,6-9,220,27,UTA,79,0,Melbourne South (Australia),"2009 NBA Draft, Undrafted",Australia,NBA 2014-2015 Players Information
Kyrie Irving,G,6-2,195,22,CLE,75,3,Duke,2011 Rnd 1 Pick 1,United StatesAustralia,NBA 2014-2015 Players Information
Jarrett Jack,G,6-3,200,31,BRK,80,9,Georgia Tech,2005 Rnd 1 Pick 22,United States,NBA 2014-2015 Players Information
Reggie Jackson,G,6-2,208,24,"DET, OKC",77,3,Boston College,2011 Rnd 1 Pick 24,ItalyUnited States,NBA 2014-2015 Players Information
Bernard James,PF,6-10,230,30,DAL,16,2,Florida State,2012 Rnd 2 Pick 3,United States,NBA 2014-2015 Players Information
LeBron James,F,6-9,250,30,CLE,69,11,St. Vincent St. Mary High School (Ohio),2003 Rnd 1 Pick 1,United States,NBA 2014-2015 Players Information
Al Jefferson,FC,6-10,289,30,CHA,65,10,Prentiss High School (Mississippi),2004 Rnd 1 Pick 15,United States,NBA 2014-2015 Players Information
Cory Jefferson,PF,6-9,215,24,BRK,50,0,Baylor,2014 Rnd 2 Pick 30,United States,NBA 2014-2015 Players Information
Richard Jefferson,SF,6-7,233,34,DAL,74,13,Arizona,2001 Rnd 1 Pick 13,United States,NBA 2014-2015 Players Information
John Jenkins,SG,6-4,206,23,ATL,24,2,Vanderbilt,2012 Rnd 1 Pick 23,United States,NBA 2014-2015 Players Information
Brandon Jennings,G,6-1,170,25,DET,41,5,Virtus Roma (Italy),2009 Rnd 1 Pick 10,United States,NBA 2014-2015 Players Information
Jonas Jerebko,F,6-10,231,27,"BOS, DET",75,5,Edilnol Pallacanestro Biella (Italy),2009 Rnd 2 Pick 9,Sweden,NBA 2014-2015 Players Information
Grant Jerrett,PF,6-10,232,21,"OKC, UTH",8,1,Arizona,2013 Rnd 2 Pick 10,United States,NBA 2014-2015 Players Information
Amir Johnson,PF,6-9,240,27,TOR,75,9,Westchester High School (California),2005 Rnd 2 Pick 26,United States,NBA 2014-2015 Players Information
Chris Johnson,SF,6-6,206,24,"MIL, PHL, UTH",29,2,Dayton,"2012 NBA Draft, Undrafted",United States,NBA 2014-2015 Players Information
James Johnson,F,6-7,240,28,TOR,70,5,Wake Forest,2009 Rnd 1 Pick 16,United States,NBA 2014-2015 Players Information
Joe Johnson,SG,6-7,240,33,BRK,80,13,Arkansas,2001 Rnd 1 Pick 10,United States,NBA 2014-2015 Players Information
Nick Johnson,SG,6-3,200,22,HOU,28,0,Arizona,2014 Rnd 2 Pick 12,United States,NBA 2014-2015 Players Information
Tyler Johnson,G,6-4,190,22,MIA,32,0,Fresno State,"2014 NBA Draft, Undrafted",United States,NBA 2014-2015 Players Information
Wesley Johnson,GF,6-7,215,27,LAL,76,4,Syracuse,2010 Rnd 1 Pick 4,United States,NBA 2014-2015 Players Information
Dahntay Jones,GF,6-6,225,34,LAC,33,10,Duke,2003 Rnd 1 Pick 20,United States,NBA 2014-2015 Players Information
James Jones,SF,6-8,218,34,CLE,57,11,Miami (FL),2003 Rnd 2 Pick 20,United States,NBA 2014-2015 Players Information
Perry Jones,PF,6-11,235,23,OKC,43,2,Baylor,2012 Rnd 1 Pick 28,United States,NBA 2014-2015 Players Information
Terrence Jones,PF,6-9,255,23,HOU,33,2,Kentucky,2012 Rnd 1 Pick 18,United States,NBA 2014-2015 Players Information
DeAndre Jordan,C,6-11,265,26,LAC,82,6,Texas A&M,2008 Rnd 2 Pick 5,United States,NBA 2014-2015 Players Information
Jerome Jordan,C,7-0,253,28,BRK,44,1,Tulsa,2010 Rnd 2 Pick 14,Jamaica,NBA 2014-2015 Players Information
Cory Joseph,PG,6-2,200,23,SAS,79,3,Texas,2011 Rnd 1 Pick 29,Canada,NBA 2014-2015 Players Information
Chris Kaman,C,7-0,265,32,POR,74,11,Central Michigan,2003 Rnd 1 Pick 6,United StatesGermany,NBA 2014-2015 Players Information
Sergey Karasev,SF,6-7,213,21,BRK,33,1,Zenit Saint Petersburg (Russia),2013 Rnd 1 Pick 19,Russia,NBA 2014-2015 Players Information
Ryan Kelly,PF,6-11,230,23,LAL,52,1,Duke,2013 Rnd 2 Pick 18,United States,NBA 2014-2015 Players Information
Michael Kidd-Gilchrist,SF,6-7,232,21,CHA,55,2,Kentucky,2012 Rnd 1 Pick 2,United States,NBA 2014-2015 Players Information
Sean Kilpatrick,SG,6-4,212,25,MIN,4,0,Cincinnati,"2014 NBA Draft, Undrafted",United States,NBA 2014-2015 Players Information
Andrei Kirilenko,PF,6-9,235,34,BRK,7,12,CSKA Moscow (Russia),1999 Rnd 1 Pick 24,Russia,NBA 2014-2015 Players Information
Alex Kirk,C,7-0,245,23,CLE,5,0,New Mexico,"2014 NBA Draft, Undrafted",United States,NBA 2014-2015 Players Information
Brandon Knight,G,6-2,182,23,"MIL, PHX",63,3,Kentucky,2011 Rnd 1 Pick 8,United States,NBA 2014-2015 Players Information
Kyle Korver,SF,6-7,212,33,ATL,75,11,Creighton,2003 Rnd 2 Pick 22,United States,NBA 2014-2015 Players Information
Kosta Koufos,C,7-0,265,26,MEM,81,6,Ohio State,2008 Rnd 1 Pick 23,United StatesGreece,NBA 2014-2015 Players Information
Ognen Kuzmic,C,7-1,251,24,GSW,16,1,Unicaja (Spain),2012 Rnd 2 Pick 22,Bosnia and HerzegovinaSerbia,NBA 2014-2015 Players Information
Zach LaVine,SG,6-5,200,19,MIN,77,0,UCLA,2014 Rnd 1 Pick 13,United States,NBA 2014-2015 Players Information
Jeremy Lamb,SG,6-5,180,22,OKC,47,2,UConn,2012 Rnd 1 Pick 12,United States,NBA 2014-2015 Players Information
Carl Landry,F,6-9,248,31,SAC,70,7,Purdue,2007 Rnd 2 Pick 1,United States,NBA 2014-2015 Players Information
Shane Larkin,PG,5-11,175,22,NYK,76,1,Miami (FL),2013 Rnd 1 Pick 18,United StatesTurkey,NBA 2014-2015 Players Information
Joffrey Lauvergne,PF,6-11,260,23,DEN,24,0,KK Partizan (Serbia),2013 Rnd 2 Pick 25,France,NBA 2014-2015 Players Information
Ty Lawson,PG,5-11,195,27,DEN,75,5,North Carolina,2009 Rnd 1 Pick 18,United States,NBA 2014-2015 Players Information
Ricky Ledo,GF,6-7,197,22,"DAL, NYK",17,1,Providence,2013 Rnd 2 Pick 13,United States,NBA 2014-2015 Players Information
Courtney Lee,SG,6-5,215,29,MEM,77,6,Western Kentucky,2008 Rnd 1 Pick 22,United States,NBA 2014-2015 Players Information
David Lee,FC,6-9,245,31,GSW,49,9,Florida,2005 Rnd 1 Pick 30,United States,NBA 2014-2015 Players Information
Malcolm Lee,G,6-5,200,24,PHI,1,2,UCLA,2011 Rnd 2 Pick 13,United States,NBA 2014-2015 Players Information
Alex Len,C,7-0,250,21,PHX,69,1,Maryland,2013 Rnd 1 Pick 5,Ukraine,NBA 2014-2015 Players Information
Kawhi Leonard,F,6-7,225,23,SAS,64,3,San Diego State,2011 Rnd 1 Pick 15,United States,NBA 2014-2015 Players Information
Meyers Leonard,C,7-0,260,23,POR,55,2,Illinois,2012 Rnd 1 Pick 11,United States,NBA 2014-2015 Players Information
Jon Leuer,PF,6-10,228,25,MEM,63,3,Wisconsin,2011 Rnd 2 Pick 10,United States,NBA 2014-2015 Players Information
Damian Lillard,G,6-2,195,24,POR,82,2,Weber State,2012 Rnd 1 Pick 6,United States,NBA 2014-2015 Players Information
Jeremy Lin,G,6-3,200,26,LAL,74,4,Harvard,"2010 NBA Draft, Undrafted",United States,NBA 2014-2015 Players Information
Shaun Livingston,G,6-7,192,29,GSW,78,10,Peoria Central High School  (Illinois),2004 Rnd 1 Pick 4,United States,NBA 2014-2015 Players Information
Brook Lopez,C,7-1,282,26,BRK,72,6,Stanford,2008 Rnd 1 Pick 10,United States,NBA 2014-2015 Players Information
Robin Lopez,FC,7-1,281,26,POR,59,6,Stanford,2008 Rnd 1 Pick 15,United States,NBA 2014-2015 Players Information
Kevin Love,FC,6-8,251,26,CLE,75,6,UCLA,2008 Rnd 1 Pick 5,United States,NBA 2014-2015 Players Information
Kyle Lowry,PG,6-0,196,28,TOR,70,8,Villanova,2006 Rnd 1 Pick 24,United States,NBA 2014-2015 Players Information
John Lucas,PG,5-11,166,32,DET,21,7,Oklahoma State,"2005 NBA Draft, Undrafted",United States,NBA 2014-2015 Players Information
Kalin Lucas,PG,6-1,195,25,MEM,1,0,Michigan State,"2011 NBA Draft, Undrafted",United States,NBA 2014-2015 Players Information
Shelvin Mack,G,6-3,203,24,ATL,55,3,Butler,2011 Rnd 2 Pick 4,United States,NBA 2014-2015 Players Information
Ian Mahinmi,C,6-11,262,28,IND,61,7,STB Le Havre (France),2005 Rnd 1 Pick 28,France,NBA 2014-2015 Players Information
Devyn Marble,GF,6-6,192,22,ORL,16,0,Iowa,2014 Rnd 2 Pick 26,United States,NBA 2014-2015 Players Information
Shawn Marion,F,6-7,228,36,CLE,57,15,UNLV,1999 Rnd 1 Pick 9,United States,NBA 2014-2015 Players Information
Kendall Marshall,PG,6-4,195,23,MIL,28,2,North Carolina,2012 Rnd 1 Pick 13,United States,NBA 2014-2015 Players Information
Cartier Martin,F,6-7,220,30,DET,23,6,Kansas State,"2007 NBA Draft, Undrafted",United States,NBA 2014-2015 Players Information
Kenyon Martin,F,6-9,240,37,MIL,11,14,Cincinnati,2000 Rnd 1 Pick 1,United States,NBA 2014-2015 Players Information
Kevin Martin,SG,6-7,199,32,MIN,39,10,Western Carolina,2004 Rnd 1 Pick 26,United States,NBA 2014-2015 Players Information
Wesley Matthews,G,6-5,220,28,POR,60,5,Marquette,"2009 NBA Draft, Undrafted",United States,NBA 2014-2015 Players Information
Jason Maxiell,PF,6-7,260,32,CHA,61,9,Cincinnati,2005 Rnd 1 Pick 26,United States,NBA 2014-2015 Players Information
O.J. Mayo,SG,6-5,210,27,MIL,71,6,USC,2008 Rnd 1 Pick 3,United States,NBA 2014-2015 Players Information
Luc Mbah a Moute,F,6-8,230,28,PHI,67,6,UCLA,2008 Rnd 2 Pick 7,Cameroon,NBA 2014-2015 Players Information
James McAdoo,PF,6-9,230,22,GSW,15,0,North Carolina,"2014 NBA Draft, Undrafted",United States,NBA 2014-2015 Players Information
Ray McCallum,PG,6-3,191,23,SAC,68,1,Detroit-Mercy,2013 Rnd 2 Pick 6,United States,NBA 2014-2015 Players Information
C.J. McCollum,G,6-3,190,23,POR,62,1,Lehigh,2013 Rnd 1 Pick 10,United States,NBA 2014-2015 Players Information
K.J. McDaniels,GF,6-6,205,22,"HOU, PHL",62,0,Clemson,2014 Rnd 2 Pick 2,United States,NBA 2014-2015 Players Information
Doug McDermott,F,6-6,225,23,CHI,36,0,Creighton,2014 Rnd 1 Pick 11,United States,NBA 2014-2015 Players Information
Mitch McGary,C,6-10,255,22,OKC,32,0,Michigan,2014 Rnd 1 Pick 21,United States,NBA 2014-2015 Players Information
JaVale McGee,C,7-0,270,27,"DEN, PHL",23,6,Nevada,2008 Rnd 1 Pick 18,United States,NBA 2014-2015 Players Information
Ben McLemore,SG,6-3,195,22,SAC,82,1,Kansas,2013 Rnd 1 Pick 7,United States,NBA 2014-2015 Players Information
Jerel McNeal,SG,6-3,200,27,PHX,6,2,Marquette,"2009 NBA Draft, Undrafted",United States,NBA 2014-2015 Players Information
Josh McRoberts,PF,6-10,240,28,MIA,17,7,Duke,2007 Rnd 2 Pick 7,United States,NBA 2014-2015 Players Information
Jodie Meeks,G,6-4,210,27,DET,60,5,Kentucky,2009 Rnd 2 Pick 11,United States,NBA 2014-2015 Players Information
Gal Mekel,PG,6-3,202,26,NOP,4,1,Maccabi FOX Tel Aviv (Israel),"2009 NBA Draft, Undrafted",Israel,NBA 2014-2015 Players Information
Khris Middleton,SF,6-7,222,23,MIL,79,2,Texas A&M,2012 Rnd 2 Pick 9,United States,NBA 2014-2015 Players Information
C.J. Miles,GF,6-6,220,27,IND,70,9,Skyline High School  (Texas),2005 Rnd 2 Pick 4,United States,NBA 2014-2015 Players Information
Andre Miller,PG,6-3,200,38,"SAC, WAS",81,15,Utah,1999 Rnd 1 Pick 8,United States,NBA 2014-2015 Players Information
Darius Miller,GF,6-8,225,24,NOP,5,2,Kentucky,2012 Rnd 2 Pick 16,United States,NBA 2014-2015 Players Information
Mike Miller,GF,6-8,218,35,CLE,52,14,Florida,2000 Rnd 1 Pick 5,United States,NBA 2014-2015 Players Information
Quincy Miller,PF,6-11,210,22,"DET, SAC",10,2,Baylor,2012 Rnd 2 Pick 8,United States,NBA 2014-2015 Players Information
Patty Mills,G,6-2,180,26,SAS,51,5,Saint Mary's,2009 Rnd 2 Pick 25,Australia,NBA 2014-2015 Players Information
Elijah Millsap,GF,6-6,215,27,UTA,47,0,UAB,"2010 NBA Draft, Undrafted",United States,NBA 2014-2015 Players Information
Paul Millsap,FC,6-7,250,30,ATL,73,8,Louisiana Tech,2006 Rnd 2 Pick 17,United States,NBA 2014-2015 Players Information
Nikola Mirotic,F,6-10,250,24,CHI,82,0,Real Madrid (Spain),2011 Rnd 1 Pick 23,MontenegroSpain,NBA 2014-2015 Players Information
Nazr Mohammed,C,6-10,250,37,CHI,23,16,Kentucky,1998 Rnd 1 Pick 29,United States,NBA 2014-2015 Players Information
Greg Monroe,FC,6-11,265,24,DET,69,4,Georgetown,2010 Rnd 1 Pick 7,United States,NBA 2014-2015 Players Information
E'Twaun Moore,SG,6-4,191,26,CHI,56,3,Purdue,2011 Rnd 2 Pick 25,United States,NBA 2014-2015 Players Information
Eric Moreland,FC,6-10,238,23,SAC,3,0,Oregon State,"2014 NBA Draft, Undrafted",United States,NBA 2014-2015 Players Information
Darius Morris,G,6-4,195,24,BRK,38,3,Michigan,2011 Rnd 2 Pick 11,United StatesFrance,NBA 2014-2015 Players Information
Marcus Morris,F,6-8,218,25,PHX,81,3,Kansas,2011 Rnd 1 Pick 14,United States,NBA 2014-2015 Players Information
Markieff Morris,PF,6-9,245,25,PHX,82,3,Kansas,2011 Rnd 1 Pick 13,United States,NBA 2014-2015 Players Information
Anthony Morrow,GF,6-5,210,29,OKC,74,6,Georgia Tech,"2008 NBA Draft, Undrafted",United States,NBA 2014-2015 Players Information
Donatas Motiejunas,C,7-0,222,24,HOU,71,2,Universo De'Longhi Treviso (Italy),2011 Rnd 1 Pick 20,Lithuania,NBA 2014-2015 Players Information
Timofey Mozgov,C,7-1,275,28,"CLE, DEN",81,4,Khimki (Russia),"2008 NBA Draft, Undrafted",Russia,NBA 2014-2015 Players Information
Shabazz Muhammad,GF,6-6,222,22,MIN,38,1,UCLA,2013 Rnd 1 Pick 14,United States,NBA 2014-2015 Players Information
Toure' Murry,G,6-5,200,25,"UTH, WAS",5,1,Wichita State,"2012 NBA Draft, Undrafted",United States,NBA 2014-2015 Players Information
Mike Muscala,FC,6-10,240,23,ATL,40,1,Bucknell,2013 Rnd 2 Pick 14,United States,NBA 2014-2015 Players Information
Shabazz Napier,PG,6-1,180,23,MIA,51,0,UConn,2014 Rnd 1 Pick 24,United StatesPuerto Rico,NBA 2014-2015 Players Information
Gary Neal,G,6-4,210,30,"CHA, MIN",54,4,Towson,"2007 NBA Draft, Undrafted",United States,NBA 2014-2015 Players Information
Jameer Nelson,G,6-0,190,33,"BOS, DAL, DEN",63,10,Saint Joseph's,2004 Rnd 1 Pick 20,United States,NBA 2014-2015 Players Information
Maybyner Nene,C,6-11,250,32,WAS,67,12,Vasco da Gama (Brazil),2002 Rnd 1 Pick 7,Brazil,NBA 2014-2015 Players Information
Andrew Nicholson,F,6-9,250,25,ORL,40,2,St. Bonaventure,2012 Rnd 1 Pick 19,Canada,NBA 2014-2015 Players Information
Joakim Noah,FC,6-11,230,30,CHI,67,7,Florida,2007 Rnd 1 Pick 9,FranceUnited States,NBA 2014-2015 Players Information
Nerlens Noel,FC,6-10,220,20,PHI,75,1,Kentucky,2013 Rnd 1 Pick 6,United States,NBA 2014-2015 Players Information
Lucas Nogueira,C,7-0,241,22,TOR,6,0,Movistar Estudiantes (Spain),2013 Rnd 1 Pick 16,Brazil,NBA 2014-2015 Players Information
Steve Novak,F,6-10,225,31,"OKC, UTH",35,8,Marquette,2006 Rnd 2 Pick 2,United States,NBA 2014-2015 Players Information
Dirk Nowitzki,PF,7-0,245,36,DAL,77,16,DJK Wurzburg (Germany),1998 Rnd 1 Pick 9,Germany,NBA 2014-2015 Players Information
Jusuf Nurkic,FC,7-0,290,20,DEN,62,0,Cedevita (Croatia),2014 Rnd 1 Pick 16,Bosnia and Herzegovina,NBA 2014-2015 Players Information
Johnny O'Bryant,FC,6-9,257,21,MIL,34,0,LSU,2014 Rnd 2 Pick 6,United States,NBA 2014-2015 Players Information
Kyle O'Quinn,F,6-10,250,24,ORL,51,2,Norfolk State,2012 Rnd 2 Pick 19,United States,NBA 2014-2015 Players Information
Victor Oladipo,G,6-3,213,22,ORL,72,1,Indiana,2013 Rnd 1 Pick 2,United States,NBA 2014-2015 Players Information
Kelly Olynyk,C,6-11,240,23,BOS,64,1,Gonzaga,2013 Rnd 1 Pick 13,Canada,NBA 2014-2015 Players Information
Arinze Onuaku,PF,6-9,255,27,MIN,6,1,Syracuse,"2010 NBA Draft, Undrafted",United StatesNigeria,NBA 2014-2015 Players Information
Zaza Pachulia,C,6-11,270,31,MIL,73,11,Alpella B.K. (Turkey),2003 Rnd 2 Pick 13,Georgia,NBA 2014-2015 Players Information
Kostas Papanikolaou,PF,6-8,225,24,HOU,43,0,Olympiacos (Greece),2012 Rnd 2 Pick 18,Greece,NBA 2014-2015 Players Information
Jannero Pargo,PG,6-1,185,35,CHA,9,11,Arkansas,"2002 NBA Draft, Undrafted",United States,NBA 2014-2015 Players Information
Jabari Parker,F,6-8,245,19,MIL,25,0,Duke,2014 Rnd 1 Pick 2,United States,NBA 2014-2015 Players Information
Tony Parker,G,6-2,185,32,SAS,68,13,Paris Basket Racing (France),2001 Rnd 1 Pick 28,France,NBA 2014-2015 Players Information
Chandler Parsons,SF,6-10,230,26,DAL,66,3,Florida,2011 Rnd 2 Pick 8,United States,NBA 2014-2015 Players Information
Patrick Patterson,F,6-8,235,25,TOR,81,4,Kentucky,2010 Rnd 1 Pick 14,United States,NBA 2014-2015 Players Information
Chris Paul,PG,6-0,175,29,LAC,82,9,Wake Forest,2005 Rnd 1 Pick 4,United States,NBA 2014-2015 Players Information
Adreian Payne,C,6-10,237,24,"ATL, MIN",32,0,Michigan State,2014 Rnd 1 Pick 15,United States,NBA 2014-2015 Players Information
Elfrid Payton,G,6-3,195,21,ORL,82,0,Louisiana,2014 Rnd 1 Pick 10,United States,NBA 2014-2015 Players Information
Nikola Pekovic,PF,6-11,307,29,MIN,31,4,Panathinaikos (Greece),2008 Rnd 2 Pick 1,Montenegro,NBA 2014-2015 Players Information
Kendrick Perkins,C,6-10,270,30,"CLE, OKC",68,11,Ozen High School (Texas),2003 Rnd 1 Pick 27,United States,NBA 2014-2015 Players Information
Paul Pierce,SF,6-7,235,37,WAS,73,16,Kansas,1998 Rnd 1 Pick 10,United States,NBA 2014-2015 Players Information
Mason Plumlee,PF,6-10,254,24,BRK,82,1,Duke,2013 Rnd 1 Pick 22,United States,NBA 2014-2015 Players Information
Miles Plumlee,C,6-11,249,26,"MIL, PHX",73,2,Duke,2012 Rnd 1 Pick 26,United States,NBA 2014-2015 Players Information
Quincy Pondexter,F,6-7,230,26,"MEM, NOP",75,4,Washington,2010 Rnd 1 Pick 26,United States,NBA 2014-2015 Players Information
Otto Porter,SF,6-8,230,21,WAS,74,1,Georgetown,2013 Rnd 1 Pick 3,United States,NBA 2014-2015 Players Information
Dwight Powell,PF,6-10,240,23,"BOS, DAL",29,0,Stanford,2014 Rnd 2 Pick 15,Canada,NBA 2014-2015 Players Information
Phil Pressey,PG,5-11,175,24,BOS,50,1,Missouri,"2013 NBA Draft, Undrafted",United States,NBA 2014-2015 Players Information
A.J. Price,G,6-2,195,28,"CLE, IND, PHX",26,5,UConn,2009 Rnd 2 Pick 22,United States,NBA 2014-2015 Players Information
Ronnie Price,G,6-2,190,31,LAL,43,9,Utah Valley,"2005 NBA Draft, Undrafted",United States,NBA 2014-2015 Players Information
Pablo Prigioni,G,6-3,185,37,"HOU, NYK",67,2,Real Madrid (Spain),"1999 NBA Draft, Undrafted",Argentina,NBA 2014-2015 Players Information
Tayshaun Prince,F,6-9,212,35,"BOS, DET, MEM",58,12,Kentucky,2002 Rnd 1 Pick 23,United States,NBA 2014-2015 Players Information
Miroslav Raduljica,C,7-0,250,27,MIN,5,1,KK FMP (Serbia),"2010 NBA Draft, Undrafted",Serbia,NBA 2014-2015 Players Information
Julius Randle,PF,6-8,250,20,LAL,1,0,Kentucky,2014 Rnd 1 Pick 7,United States,NBA 2014-2015 Players Information
Shavlik Randolph,F,6-10,236,31,"BOS, PHX",21,7,Duke,"2005 NBA Draft, Undrafted",United States,NBA 2014-2015 Players Information
Zach Randolph,PF,6-9,260,33,MEM,71,13,Michigan State,2001 Rnd 1 Pick 19,United States,NBA 2014-2015 Players Information
J.J. Redick,G,6-4,200,30,LAC,78,8,Duke,2006 Rnd 1 Pick 11,United States,NBA 2014-2015 Players Information
Glen Rice,GF,6-6,206,24,WAS,5,1,Rio Grande Valley Vipers,2013 Rnd 2 Pick 5,United States,NBA 2014-2015 Players Information
Jason Richardson,GF,6-6,225,34,PHI,19,13,Michigan State,2001 Rnd 1 Pick 5,United States,NBA 2014-2015 Players Information
Luke Ridnour,PG,6-2,175,34,ORL,47,11,Oregon,2003 Rnd 1 Pick 14,United States,NBA 2014-2015 Players Information
Austin Rivers,SG,6-4,200,22,"LAC, NOP",76,2,Duke,2012 Rnd 1 Pick 10,United States,NBA 2014-2015 Players Information
Andre Roberson,SG,6-7,210,23,OKC,67,1,Colorado,2013 Rnd 1 Pick 26,United States,NBA 2014-2015 Players Information
Brian Roberts,PG,6-1,173,29,CHA,72,2,Dayton,"2008 NBA Draft, Undrafted",United States,NBA 2014-2015 Players Information
Glenn Robinson,SF,6-6,222,21,"MIN, PHL",35,0,Michigan,2014 Rnd 2 Pick 10,United States,NBA 2014-2015 Players Information
Nate Robinson,G,5-9,180,30,"DEN, LAC",42,9,Washington,2005 Rnd 1 Pick 21,United States,NBA 2014-2015 Players Information
Thomas Robinson,PF,6-10,235,23,"PHL, POR",54,2,Kansas,2012 Rnd 1 Pick 5,United States,NBA 2014-2015 Players Information
Rajon Rondo,PG,6-1,180,29,"BOS, DAL",68,8,Kentucky,2006 Rnd 1 Pick 21,United States,NBA 2014-2015 Players Information
Derrick Rose,PG,6-3,200,26,CHI,51,6,Memphis,2008 Rnd 1 Pick 1,United States,NBA 2014-2015 Players Information
Terrence Ross,SF,6-7,206,24,TOR,82,2,Washington,2012 Rnd 1 Pick 8,United States,NBA 2014-2015 Players Information
Ricky Rubio,G,6-2,190,24,MIN,22,3,Joventut Badalona (Spain),2009 Rnd 1 Pick 5,Spain,NBA 2014-2015 Players Information
Damjan Rudez,SF,6-10,228,28,IND,68,0,Cedevita (Croatia),"2008 NBA Draft, Undrafted",Croatia,NBA 2014-2015 Players Information
Brandon Rush,SG,6-6,220,29,GSW,33,6,Kansas,2008 Rnd 1 Pick 13,United States,NBA 2014-2015 Players Information
Robert Sacre,C,7-0,270,25,LAL,67,2,Gonzaga,2012 Rnd 2 Pick 30,CanadaUnited States,NBA 2014-2015 Players Information
John Salmons,GF,6-7,210,35,NOP,21,12,Miami (FL),2002 Rnd 1 Pick 26,United States,NBA 2014-2015 Players Information
JaKarr Sampson,F,6-9,215,21,PHI,74,0,St. John's,"2014 NBA Draft, Undrafted",United States,NBA 2014-2015 Players Information
