Rank,Team Name,GP,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OR,DR,REB,AST,STL,BLK,TO,PF,Title
11,Portland Trail Blazers,82,+3.3,+0.2,+1.2,-0.3,+0.1,-0.1,+1.0,+2.5,+1.9,+4.4,+1.3,+0.7,+2.1,+1.1,+0.4,+0.2,-1.1,-0.6,NBA Team Regular Season Stats 2009-10
12,Dallas Mavericks,82,+2.7,+0.4,-0.5,+0.7,+0.4,-0.2,+2.5,+1.5,+0.2,+5.7,-1.0,0.0,-1.1,+3.1,+0.7,+1.3,-1.6,-1.0,NBA Team Regular Season Stats 2009-10
13,Miami Heat,82,+2.2,+2.0,+1.3,+1.8,-0.3,-1.2,+0.4,-1.5,-1.9,-0.2,+0.2,+0.8,+1.0,0.0,+1.0,+1.2,-1.2,+0.8,NBA Team Regular Season Stats 2009-10
14,Milwaukee Bucks,82,+1.6,+2.1,+7.7,-1.5,+2.5,+6.5,+1.2,-5.2,-6.5,-1.0,+2.1,-1.9,+0.1,+1.9,0.0,-0.4,-2.0,+1.9,NBA Team Regular Season Stats 2009-10
15,Charlotte Bobcats,82,+1.4,-0.8,-2.8,+0.5,-1.3,-4.4,+0.7,+4.4,+5.7,+0.8,-0.1,+1.3,+1.1,0.0,+0.2,-0.6,+0.4,-2.5,NBA Team Regular Season Stats 2009-10
16,Houston Rockets,82,-0.3,-1.7,+1.3,-2.8,+1.9,+6.0,-1.2,+1.1,+1.2,+0.8,+1.1,-1.9,-0.7,+0.9,-0.1,-2.6,-0.2,-1.5,NBA Team Regular Season Stats 2009-10
17,Memphis Grizzlies,82,-1.5,-0.6,+0.3,-0.9,-2.7,-7.2,-1.6,+2.5,+4.1,-2.1,+1.9,+1.7,+3.7,-4.0,+0.1,-1.2,+1.0,-2.2,NBA Team Regular Season Stats 2009-10
18,Chicago Bulls,82,-1.6,+0.4,-0.7,+0.9,-2.8,-7.4,-1.7,+0.2,0.0,+0.9,+0.2,+1.5,+1.8,-0.1,-0.5,+0.4,+1.0,0.0,NBA Team Regular Season Stats 2009-10
19,Toronto Raptors,82,-1.7,0.0,-2.3,+1.4,-1.1,-3.2,+0.5,-0.7,-0.3,-2.0,-1.5,+0.6,-0.8,-1.0,-1.3,+0.2,+0.7,+1.0,NBA Team Regular Season Stats 2009-10
20,New Orleans Hornets,82,-2.4,-0.8,+1.3,-1.8,+0.3,+0.6,+0.7,-1.0,-2.1,+2.7,-0.2,-1.6,-1.8,-1.1,+0.6,-0.8,-0.9,+0.1,NBA Team Regular Season Stats 2009-10
21,Indiana Pacers,82,-3.0,-1.1,-0.6,-1.0,+1.8,+5.9,-1.5,-2.5,-3.9,+1.8,-2.2,-2.8,-5.0,+0.4,-0.8,+0.3,0.0,+1.6,NBA Team Regular Season Stats 2009-10
22,Golden State Warriors,82,-3.5,-0.9,+0.7,-1.5,+0.8,+2.1,0.0,-2.4,-3.7,+1.5,-4.2,-5.4,-9.6,-1.7,+1.4,-0.8,-2.9,+1.5,NBA Team Regular Season Stats 2009-10
23,New York Knicks,82,-3.8,-2.7,-0.3,-3.0,+2.3,+7.0,-0.5,-0.6,-1.6,+2.8,-1.5,-3.0,-4.5,+0.5,0.0,-0.7,-0.4,+0.7,NBA Team Regular Season Stats 2009-10
24,Philadelphia 76ers,82,-3.9,-0.2,+1.6,-1.2,-1.6,-1.9,-4.9,-1.8,-2.1,-0.9,+0.6,-0.5,0.0,-1.0,+0.5,+1.3,0.0,+1.7,NBA Team Regular Season Stats 2009-10
25,Sacramento Kings,82,-4.3,-0.6,+0.8,-1.2,-0.1,0.0,-0.8,-2.8,-2.1,-4.7,+0.8,-0.2,+0.5,0.0,-0.2,-1.2,+1.2,+2.1,NBA Team Regular Season Stats 2009-10
26,Washington Wizards,82,-4.7,-0.9,+0.4,-1.3,-1.1,-2.9,-0.7,-1.7,-2.3,0.0,+0.3,-0.8,-0.5,-2.6,-0.9,0.0,+1.2,+0.8,NBA Team Regular Season Stats 2009-10
27,Detroit Pistons,82,-5.1,-0.3,+5.2,-3.5,-2.3,-3.9,-6.0,-2.1,-1.5,-3.9,+2.9,-2.1,+0.7,-3.7,+0.5,-1.0,-0.9,+1.4,NBA Team Regular Season Stats 2009-10
28,LA Clippers,82,-6.3,-2.3,-2.3,-1.5,-0.5,0.0,-3.1,-1.1,-0.5,-3.2,+0.5,+0.1,+0.7,-1.4,-1.8,+1.2,+2.7,0.0,NBA Team Regular Season Stats 2009-10
29,New Jersey Nets,82,-9.1,-4.3,-0.4,-5.1,-1.1,-1.1,-4.8,+0.7,0.0,+3.2,-0.3,-3.9,-4.3,-5.1,-0.7,-0.3,+0.4,0.0,NBA Team Regular Season Stats 2009-10
30,Minnesota Timberwolves,82,-9.5,-2.8,-0.4,-3.1,-2.6,-6.2,-2.4,-1.1,-0.6,-2.8,+0.5,-1.0,-0.4,-5.8,-1.5,-1.6,+1.9,+0.1,NBA Team Regular Season Stats 2009-10
