Rank,Team Name,GP,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OR,DR,REB,AST,STL,BLK,TO,PF,Title
21,Minnesota Timberwolves,82,-1.8,+0.4,-1.6,+1.4,-1.6,-3.5,-3.4,-1.0,-2.1,+2.1,-1.9,+0.1,-1.8,+1.9,+0.2,+1.1,+0.6,+1.8,NBA Team Regular Season Stats 2005-06
22,Philadelphia 76ers,82,-1.9,-1.2,-1.8,-0.4,-1.5,-4.7,+1.3,+1.9,+2.6,-0.2,-1.2,-1.3,-2.5,-2.7,+0.2,+0.2,-1.3,-2.2,NBA Team Regular Season Stats 2005-06
23,Utah Jazz,82,-2.6,+0.1,+1.5,-0.7,-2.1,-4.5,-4.1,-0.7,0.0,-2.6,+2.4,+1.7,+4.1,+3.1,-1.6,+0.3,+1.5,-0.8,NBA Team Regular Season Stats 2005-06
24,"NO/Oklahoma City
 Hornets",82,-2.8,-0.6,+1.7,-1.8,-2.9,-7.3,-2.8,+1.4,+1.9,-0.1,+0.7,-1.4,-0.7,-0.7,+1.0,-1.4,-1.2,-1.5,NBA Team Regular Season Stats 2005-06
25,Toronto Raptors,82,-2.9,-1.8,+2.3,-3.6,+1.2,+3.1,+0.2,-0.5,-2.1,+4.3,+0.3,-3.0,-2.6,-4.2,+0.1,-1.0,-1.1,+1.5,NBA Team Regular Season Stats 2005-06
26,Seattle SuperSonics,82,-3.0,-1.5,+1.4,-2.6,+0.7,+2.2,-0.4,-0.7,-1.8,+2.5,+0.1,-1.0,-0.8,-3.3,+0.2,-1.1,+0.1,+1.3,NBA Team Regular Season Stats 2005-06
27,Charlotte Bobcats,82,-4.0,-1.2,+5.2,-4.5,-0.3,-0.2,-1.7,-1.0,-1.1,-0.8,+0.6,-4.8,-4.2,-2.0,+2.9,-1.0,-3.6,+0.3,NBA Team Regular Season Stats 2005-06
28,Atlanta Hawks,82,-4.7,-1.5,+0.7,-2.4,-0.2,-0.6,-0.1,-1.3,-2.0,+0.4,+1.0,-1.2,-0.1,-0.7,-0.1,-0.3,+0.6,+2.4,NBA Team Regular Season Stats 2005-06
29,New York Knicks,82,-6.4,-1.7,-1.8,-1.1,-2.9,-7.4,-1.5,+0.1,+1.3,-2.7,+1.8,+0.9,+2.8,-3.3,-1.4,-2.0,+3.5,+0.9,NBA Team Regular Season Stats 2005-06
30,Portland Trail Blazers,82,-9.4,-2.9,-2.5,-2.3,-1.6,-3.2,-3.1,-1.9,-0.3,-7.1,-1.7,-2.9,-4.6,-3.0,-0.7,+0.3,+1.7,+1.5,NBA Team Regular Season Stats 2005-06
