Rank,Team Name,GP,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OR,DR,REB,AST,STL,BLK,TO,PF,Title
20,Utah Jazz,82,-1.8,+1.1,+1.5,+0.5,-1.9,-3.8,-3.0,-2.2,-2.7,-0.6,-0.3,-1.0,-1.4,+2.6,+0.2,+0.8,-0.2,+0.7,NBA Team Regular Season Stats 2010-11
21,Golden State Warriors,82,-2.3,+0.9,+3.1,-0.6,+1.4,+1.9,+3.4,-5.6,-6.9,-1.4,-1.1,-3.0,-4.2,-2.2,+0.7,+0.6,-1.5,+3.5,NBA Team Regular Season Stats 2010-11
22,LA Clippers,82,-3.1,-0.3,-1.1,+0.1,-0.8,-0.9,-2.7,-1.5,+0.2,-6.3,+0.5,+1.1,+1.6,-0.1,-0.9,0.0,+2.6,-0.9,NBA Team Regular Season Stats 2010-11
23,Detroit Pistons,82,-3.5,-0.6,+2.9,-2.5,-0.6,-2.5,+1.7,-1.6,-1.3,-2.8,+0.7,-2.8,-2.0,-2.1,+0.3,-0.6,-1.1,+1.0,NBA Team Regular Season Stats 2010-11
24,Charlotte Bobcats,82,-4.0,-1.0,-1.5,-0.3,-2.2,-4.9,-3.1,+0.2,+1.1,-2.4,+0.5,0.0,+0.5,-0.5,-0.9,-0.7,+1.3,-1.1,NBA Team Regular Season Stats 2010-11
25,Sacramento Kings,82,-5.3,-1.5,+1.8,-2.8,-0.6,-0.9,-1.9,-1.6,-1.2,-2.7,+2.4,+0.2,+2.6,-1.2,-0.7,-0.8,+1.4,+1.0,NBA Team Regular Season Stats 2010-11
26,New Jersey Nets,82,-6.2,-1.8,+0.4,-2.5,-0.5,-0.6,-2.0,-1.9,-2.8,+0.7,+0.7,-1.6,-0.9,-1.2,-1.2,+0.1,+1.7,+2.0,NBA Team Regular Season Stats 2010-11
27,Toronto Raptors,82,-6.2,-0.8,+1.0,-1.6,-2.3,-4.2,-5.9,-2.2,-2.4,-1.4,+0.6,-1.3,-0.7,-0.7,-0.5,-1.2,+0.7,+2.2,NBA Team Regular Season Stats 2010-11
28,Minnesota Timberwolves,82,-6.6,-1.7,+1.3,-2.7,-0.6,-1.7,+0.2,-2.6,-3.0,-0.9,+2.0,-0.2,+1.8,-4.6,-2.2,-0.3,+2.6,+1.3,NBA Team Regular Season Stats 2010-11
29,Washington Wizards,82,-7.4,-1.5,+1.7,-2.8,-2.0,-3.8,-4.1,-2.2,-2.4,-1.6,+0.2,-2.8,-2.6,-3.7,+0.5,+1.0,-0.4,+2.2,NBA Team Regular Season Stats 2010-11
30,Cleveland Cavaliers,82,-9.0,-4.2,-1.9,-4.0,-1.8,-1.5,-6.9,+1.3,+2.2,-1.4,-0.4,-2.7,-3.2,-3.2,-0.9,-1.8,+0.6,-1.2,NBA Team Regular Season Stats 2010-11
